Player,GmSc,Date,Team,home_away,Opp,Result,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Michael Porter Jr.,13.1,2024-01-27,DEN,,PHI,W,35.13333333333333,8,19,0.421,4,12,0.333,0,0,0.0,3,5,8,2,0,0,1,2,20
Julius Randle,12.8,2024-01-27,NYK,,MIA,W,32.083333333333336,6,14,0.429,3,4,0.75,4,4,1.0,3,6,9,3,0,0,4,2,19
Domantas Sabonis,11.7,2024-01-27,SAC,@,DAL,W,36.288333333333334,7,10,0.7,1,1,1.0,2,2,1.0,3,8,11,4,0,0,6,6,17
Bobby Portis,14.6,2024-01-27,MIL,,NOP,W,22.15,9,15,0.6,2,5,0.4,0,0,0.0,1,6,7,2,1,0,1,6,20
Keldon Johnson,13.3,2024-01-27,SAS,,MIN,W,27.0,6,14,0.429,1,3,0.333,1,2,0.5,5,2,7,2,2,2,1,2,14
Jalen Duren,13.9,2024-01-27,DET,,WAS,L,36.05,5,6,0.833,0,0,0.0,0,0,0.0,3,15,18,3,0,0,1,4,10
Nic Claxton,9.3,2024-01-27,BKN,,HOU,W,37.1,5,7,0.714,0,1,0.0,0,4,0.0,1,12,13,4,1,1,3,5,10
Rudy Gobert,18.2,2024-01-27,MIN,@,SAS,L,36.833333333333336,8,9,0.889,0,0,0.0,3,4,0.75,2,5,7,1,1,1,1,4,19
Paul George,14.4,2024-01-27,LAC,@,BOS,W,22.483333333333334,5,11,0.455,3,6,0.5,4,4,1.0,1,5,6,1,2,0,1,2,17
Jonas Valančiūnas,16.2,2024-01-27,NOP,@,MIL,L,23.7,6,8,0.75,1,3,0.333,0,0,0.0,1,9,10,6,0,0,0,3,13
Josh Hart,16.3,2024-01-27,NYK,,MIA,W,32.03333333333333,5,7,0.714,2,3,0.667,2,2,1.0,1,8,9,5,0,0,1,1,14
OG Anunoby,14.9,2024-01-27,NYK,,MIA,W,33.55,8,14,0.571,2,5,0.4,1,3,0.333,0,1,1,4,2,0,1,2,19
Austin Reaves,9.0,2024-01-27,LAL,@,GSW,W,46.766666666666666,4,14,0.286,1,7,0.143,8,9,0.889,0,2,2,6,2,0,5,3,17
Duncan Robinson,10.4,2024-01-27,MIA,@,NYK,L,26.43,6,14,0.429,5,11,0.455,2,2,1.0,0,1,1,3,1,0,3,4,19
Tyus Jones,13.5,2024-01-27,WAS,@,DET,W,30.05,5,12,0.417,1,4,0.25,1,1,1.0,0,1,1,9,2,1,1,1,12
Dillon Brooks,9.1,2024-01-27,HOU,@,BKN,L,38.571666666666665,7,18,0.389,1,7,0.143,4,4,1.0,1,4,5,2,1,0,2,6,19
Zion Williamson,14.8,2024-01-27,NOP,@,MIL,L,29.063333333333333,8,14,0.571,0,0,0.0,7,7,1.0,1,1,2,2,1,0,5,0,23
Tre Jones,15.7,2024-01-27,SAS,,MIN,W,28.5,5,7,0.714,2,3,0.667,0,0,0.0,3,0,3,11,0,0,2,3,12
Alperen Sengun,10.8,2024-01-27,HOU,@,BKN,L,27.511666666666667,6,13,0.462,0,1,0.0,3,4,0.75,5,6,11,2,0,0,3,2,15
Keegan Murray,10.6,2024-01-27,SAC,@,DAL,W,39.56666666666667,5,13,0.385,1,6,0.167,4,6,0.667,1,3,4,2,0,3,0,4,15
Fred VanVleet,7.2,2024-01-27,HOU,@,BKN,L,38.888333333333335,4,12,0.333,1,9,0.111,4,6,0.667,0,4,4,8,1,0,4,5,13
Aaron Gordon,17.0,2024-01-27,DEN,,PHI,W,31.066666666666666,6,8,0.75,2,3,0.667,4,6,0.667,2,2,4,2,1,0,1,1,18
Nickeil Alexander-Walker,13.8,2024-01-27,MIN,@,SAS,L,32.65,4,7,0.571,3,4,0.75,0,0,0.0,1,3,4,7,1,0,1,1,11
Tim Hardaway Jr.,10.4,2024-01-27,DAL,,SAC,L,35.78333333333333,8,17,0.471,3,9,0.333,0,0,0.0,0,4,4,1,0,0,1,2,19
Bam Adebayo,10.8,2024-01-27,MIA,@,NYK,L,33.20333333333333,6,10,0.6,0,0,0.0,0,0,0.0,3,10,13,1,0,0,2,1,12
Kelly Olynyk,9.9,2024-01-27,UTA,@,CHA,W,17.683333333333334,2,2,1.0,1,1,1.0,1,2,0.5,1,8,9,8,1,0,4,2,6
Tyler Herro,8.8,2024-01-27,MIA,@,NYK,L,35.4,7,18,0.389,4,11,0.364,0,0,0.0,0,1,1,3,0,0,1,2,18
Spencer Dinwiddie,8.1,2024-01-27,BKN,,HOU,W,35.416666666666664,3,11,0.273,0,4,0.0,4,6,0.667,0,2,2,9,1,1,2,3,10
Brandin Podziemski,12.1,2024-01-27,GSW,,LAL,L,27.976666666666667,4,9,0.444,1,3,0.333,1,1,1.0,4,3,7,5,1,0,1,1,10
Cameron Payne,13.8,2024-01-27,MIL,,NOP,W,17.683333333333334,4,7,0.571,3,4,0.75,0,0,0.0,0,2,2,5,2,0,0,0,11
Marvin Bagley III,11.1,2024-01-27,WAS,@,DET,W,19.94,3,7,0.429,0,0,0.0,7,8,0.875,5,3,8,2,1,0,3,4,13
Jordan Poole,13.7,2024-01-27,WAS,@,DET,W,29.166666666666668,6,12,0.5,3,6,0.5,2,2,1.0,1,0,1,2,1,0,0,1,17
James Harden,7.6,2024-01-27,LAC,@,BOS,W,26.795,2,11,0.182,0,6,0.0,5,6,0.833,1,7,8,7,0,0,1,2,9
Dereck Lively II,11.0,2024-01-27,DAL,,SAC,L,31.053333333333335,6,9,0.667,0,0,0.0,1,2,0.5,4,5,9,0,1,0,1,5,13
Terance Mann,11.9,2024-01-27,LAC,@,BOS,W,24.01,6,12,0.5,1,3,0.333,1,2,0.5,3,3,6,3,0,0,0,2,14
Marcus Morris Sr.,9.4,2024-01-27,PHI,@,DEN,L,32.983333333333334,7,16,0.438,1,5,0.2,2,2,1.0,0,4,4,2,0,0,1,2,17
Cody Martin,8.3,2024-01-27,CHA,,UTA,L,29.35,3,8,0.375,1,3,0.333,2,4,0.5,0,7,7,6,0,0,1,2,9
Naz Reid,7.1,2024-01-27,MIN,@,SAS,L,21.85,5,12,0.417,2,5,0.4,1,2,0.5,0,2,2,0,0,3,1,2,13
Kris Dunn,11.9,2024-01-27,UTA,@,CHA,W,16.683333333333334,3,4,0.75,1,1,1.0,0,0,0.0,2,2,4,6,1,1,1,1,7
Amen Thompson,7.9,2024-01-27,HOU,@,BKN,L,15.416666666666666,2,3,0.667,1,2,0.5,0,0,0.0,1,3,4,2,3,2,2,3,5
Terry Rozier,7.2,2024-01-27,MIA,@,NYK,L,32.266666666666666,4,12,0.333,0,2,0.0,2,2,1.0,0,5,5,7,0,0,2,1,10
Bilal Coulibaly,6.9,2024-01-27,WAS,@,DET,W,31.166666666666668,2,7,0.286,1,3,0.333,3,3,1.0,0,7,7,2,1,1,1,3,8
Precious Achiuwa,6.4,2024-01-27,NYK,,MIA,W,31.2,2,7,0.286,0,0,0.0,0,0,0.0,3,7,10,1,1,2,0,2,4
Jaden McDaniels,9.8,2024-01-27,MIN,@,SAS,L,33.35,2,5,0.4,1,3,0.333,2,2,1.0,0,3,3,2,4,0,0,2,7
Jeremy Sochan,10.4,2024-01-27,SAS,,MIN,W,30.666666666666668,5,9,0.556,0,1,0.0,3,4,0.75,2,2,4,2,0,1,2,0,13
Quentin Grimes,9.9,2024-01-27,NYK,,MIA,W,24.35,3,6,0.5,2,5,0.4,4,8,0.5,1,3,4,1,1,0,0,2,12
Josh Green,7.5,2024-01-27,DAL,,SAC,L,33.44,4,9,0.444,2,6,0.333,1,2,0.5,0,3,3,5,0,0,2,2,11
Payton Pritchard,10.2,2024-01-27,BOS,,LAC,L,21.016666666666666,4,8,0.5,3,7,0.429,1,1,1.0,0,4,4,2,0,0,0,1,12
Jaden Ivey,5.9,2024-01-27,DET,,WAS,L,26.0,4,8,0.5,2,3,0.667,0,0,0.0,2,2,4,1,0,2,3,3,10
Isaiah Stewart,11.2,2024-01-27,DET,,WAS,L,32.1,3,7,0.429,0,2,0.0,5,6,0.833,4,3,7,2,0,0,0,2,11
Deni Avdija,8.4,2024-01-27,WAS,@,DET,W,23.85,4,8,0.5,1,1,1.0,1,2,0.5,1,4,5,2,0,1,0,3,10
Haywood Highsmith,9.3,2024-01-27,MIA,@,NYK,L,21.05,3,5,0.6,2,4,0.5,0,0,0.0,1,3,4,2,0,2,0,2,8
Walker Kessler,9.1,2024-01-27,UTA,@,CHA,W,16.25,5,6,0.833,0,0,0.0,0,0,0.0,1,3,4,0,0,3,2,1,10
Peyton Watson,8.4,2024-01-27,DEN,,PHI,W,20.85,3,7,0.429,0,3,0.0,3,6,0.5,0,3,3,3,1,1,0,1,9
Malik Beasley,4.0,2024-01-27,MIL,,NOP,W,28.366666666666667,3,10,0.3,1,7,0.143,1,2,0.5,1,3,4,2,2,0,2,2,8
Donte DiVincenzo,8.3,2024-01-27,NYK,,MIA,W,19.616666666666667,4,10,0.4,3,6,0.5,0,0,0.0,1,0,1,2,1,0,0,1,11
Jaime Jaquez Jr.,8.1,2024-01-27,MIA,@,NYK,L,23.683333333333334,1,3,0.333,1,2,0.5,3,4,0.75,0,1,1,4,2,1,0,4,6
Neemias Queta,11.2,2024-01-27,BOS,,LAC,L,12.235,4,4,1.0,0,0,0.0,0,0,0.0,2,3,5,1,0,2,0,0,8
Amir Coffey,8.7,2024-01-27,LAC,@,BOS,W,26.466666666666665,4,9,0.444,0,4,0.0,2,2,1.0,1,2,3,1,0,2,0,0,10
Jaylen Brown,3.8,2024-01-27,BOS,,LAC,L,24.166666666666668,3,13,0.231,0,2,0.0,2,2,1.0,5,1,6,2,0,1,1,3,8
Luke Kornet,9.0,2024-01-27,BOS,,LAC,L,17.565,5,10,0.5,0,0,0.0,1,1,1.0,4,1,5,0,0,1,0,2,11
Brandon Miller,3.0,2024-01-27,CHA,,UTA,L,36.92333333333333,6,18,0.333,0,7,0.0,0,0,0.0,0,1,1,3,1,0,1,3,12
Malik Monk,7.6,2024-01-27,SAC,@,DAL,W,19.533333333333335,2,5,0.4,0,2,0.0,5,7,0.714,0,3,3,6,0,0,3,0,9
Jordan Clarkson,6.8,2024-01-27,UTA,@,CHA,W,31.316666666666666,6,15,0.4,1,5,0.2,1,1,1.0,1,0,1,2,0,0,0,3,14
Jordan Hawkins,2.0,2024-01-27,NOP,@,MIL,L,29.328333333333333,2,10,0.2,2,6,0.333,2,2,1.0,1,6,7,1,0,0,3,0,8
Ish Smith,5.6,2024-01-27,CHA,,UTA,L,28.676666666666666,0,5,0.0,0,0,0.0,0,0,0.0,0,3,3,12,1,0,0,3,0
Mason Plumlee,9.6,2024-01-27,LAC,@,BOS,W,21.145,4,4,1.0,0,0,0.0,0,0,0.0,2,5,7,0,0,1,0,2,8
Jrue Holiday,2.4,2024-01-27,BOS,,LAC,L,27.616666666666667,2,11,0.182,1,7,0.143,2,2,1.0,0,3,3,4,1,0,2,1,7
Larry Nance Jr.,8.5,2024-01-27,NOP,@,MIL,L,17.5,3,6,0.5,2,3,0.667,2,2,1.0,2,3,5,0,0,0,0,2,10
Dennis Smith Jr.,6.9,2024-01-27,BKN,,HOU,W,17.695,2,4,0.5,0,1,0.0,1,2,0.5,1,2,3,4,2,0,1,2,5
Jaden Hardy,3.9,2024-01-27,DAL,,SAC,L,18.91,1,7,0.143,1,5,0.2,0,0,0.0,2,3,5,7,0,0,1,2,3
Ausar Thompson,8.2,2024-01-27,DET,,WAS,L,17.19333333333333,4,6,0.667,0,2,0.0,0,0,0.0,2,0,2,0,1,2,1,0,8
Dominick Barlow,9.7,2024-01-27,SAS,,MIN,W,18.25,4,5,0.8,0,0,0.0,1,2,0.5,2,2,4,1,0,1,0,1,9
Rui Hachimura,9.6,2024-01-27,LAL,@,GSW,W,17.85,4,4,1.0,1,1,1.0,2,2,1.0,0,4,4,0,0,0,1,1,11
Royce O'Neale,4.4,2024-01-27,BKN,,HOU,W,23.366666666666667,2,3,0.667,2,3,0.667,0,0,0.0,0,6,6,0,0,1,2,2,6
Danuel House Jr.,4.3,2024-01-27,PHI,@,DEN,L,27.77,3,7,0.429,0,3,0.0,0,1,0.0,1,2,3,0,2,1,0,4,6
Pat Connaughton,7.1,2024-01-27,MIL,,NOP,W,19.668333333333333,2,4,0.5,1,3,0.333,0,0,0.0,2,1,3,4,1,0,1,1,5
CJ McCollum,3.9,2024-01-27,NOP,@,MIL,L,22.55,2,7,0.286,1,4,0.25,2,2,1.0,0,1,1,4,0,1,2,2,7
Simone Fontecchio,5.6,2024-01-27,UTA,@,CHA,W,27.183333333333334,2,6,0.333,1,4,0.25,0,0,0.0,1,2,3,3,1,0,0,1,5
Lamar Stevens,8.4,2024-01-27,BOS,,LAC,L,7.766666666666667,3,4,0.75,0,0,0.0,2,3,0.667,3,2,5,1,0,0,1,0,8
Sam Hauser,5.2,2024-01-27,BOS,,LAC,L,19.916666666666668,2,5,0.4,2,4,0.5,0,0,0.0,0,3,3,1,0,1,0,1,6
Dario Saric,1.4,2024-01-27,GSW,,LAL,L,15.448333333333334,2,8,0.25,1,3,0.333,0,0,0.0,2,2,4,2,1,0,2,3,5
Doug McDermott,7.7,2024-01-27,SAS,,MIN,W,16.8,3,5,0.6,3,5,0.6,0,0,0.0,0,1,1,1,0,0,0,0,9
Russell Westbrook,2.6,2024-01-27,LAC,@,BOS,W,15.188333333333333,2,9,0.222,0,2,0.0,0,0,0.0,1,3,4,5,0,0,1,0,4
Jae'Sean Tate,4.0,2024-01-27,HOU,@,BKN,L,17.35333333333333,3,5,0.6,0,1,0.0,0,0,0.0,1,4,5,2,0,0,1,5,6
Alec Burks,2.9,2024-01-27,DET,,WAS,L,17.966666666666665,2,9,0.222,1,5,0.2,3,4,0.75,0,4,4,0,0,0,0,1,8
Corey Kispert,2.8,2024-01-27,WAS,@,DET,W,22.033333333333335,3,7,0.429,2,5,0.4,0,0,0.0,0,2,2,1,0,0,2,2,8
Derrick White,-1.3,2024-01-27,BOS,,LAC,L,24.483333333333334,0,8,0.0,0,4,0.0,2,2,1.0,0,2,2,2,0,3,1,2,2
Norman Powell,2.7,2024-01-27,LAC,@,BOS,W,17.405,2,7,0.286,0,2,0.0,0,0,0.0,0,4,4,2,1,0,0,2,4
Oshae Brissett,4.2,2024-01-27,BOS,,LAC,L,16.216666666666665,2,5,0.4,0,1,0.0,1,2,0.5,1,4,5,2,0,0,1,0,5
Naji Marshall,4.0,2024-01-27,NOP,@,MIL,L,15.251666666666667,3,6,0.5,0,0,0.0,2,6,0.333,1,0,1,1,1,0,1,2,8
Caleb Martin,4.4,2024-01-27,MIA,@,NYK,L,15.733333333333333,2,4,0.5,1,3,0.333,1,2,0.5,0,3,3,0,0,1,0,2,6
Herbert Jones,3.8,2024-01-27,NOP,@,MIL,L,19.60333333333333,4,9,0.444,1,4,0.25,0,0,0.0,0,0,0,0,0,1,0,3,9
Svi Mykhailiuk,5.3,2024-01-27,BOS,,LAC,L,7.766666666666667,2,5,0.4,2,5,0.4,0,0,0.0,0,1,1,1,1,0,0,0,6
KJ Martin,2.6,2024-01-27,PHI,@,DEN,L,18.683333333333334,3,5,0.6,0,1,0.0,1,2,0.5,0,4,4,1,0,0,2,4,7
Keyonte George,6.6,2024-01-27,UTA,@,CHA,W,12.65,2,5,0.4,1,4,0.25,5,5,1.0,0,0,0,1,0,0,1,1,10
Jose Alvarado,5.1,2024-01-27,NOP,@,MIL,L,20.766666666666666,1,2,0.5,0,0,0.0,2,2,1.0,0,1,1,2,2,0,0,4,4
Bones Hyland,0.1,2024-01-27,LAC,@,BOS,W,10.45,1,8,0.125,0,6,0.0,0,0,0.0,0,1,1,4,2,0,1,2,2
Cedi Osman,2.9,2024-01-27,SAS,,MIN,W,15.683333333333334,1,4,0.25,0,3,0.0,0,0,0.0,0,3,3,4,1,0,1,1,2
Isaiah Hartenstein,5.9,2024-01-27,NYK,,MIA,W,15.616666666666667,2,2,1.0,0,0,0.0,0,0,0.0,2,4,6,1,0,0,0,2,4
Kentavious Caldwell-Pope,3.7,2024-01-27,DEN,,PHI,W,32.93333333333333,2,8,0.25,0,3,0.0,4,4,1.0,0,1,1,2,0,0,0,3,8
Jeremiah Robinson-Earl,8.4,2024-01-27,NOP,@,MIL,L,6.8,2,3,0.667,0,1,0.0,4,5,0.8,3,0,3,0,0,0,0,0,8
Jae Crowder,3.4,2024-01-27,MIL,,NOP,W,22.398333333333333,2,5,0.4,1,4,0.25,0,0,0.0,1,3,4,1,0,0,0,3,5
Seth Curry,6.0,2024-01-27,DAL,,SAC,L,11.433333333333334,3,5,0.6,1,3,0.333,0,0,0.0,1,1,2,1,0,0,0,1,7
Shake Milton,5.0,2024-01-27,MIN,@,SAS,L,16.233333333333334,3,5,0.6,1,1,1.0,0,0,0.0,0,1,1,2,0,0,1,1,7
Miles McBride,7.3,2024-01-27,NYK,,MIA,W,9.73,3,4,0.75,1,2,0.5,2,2,1.0,0,1,1,0,0,0,0,1,9
DeAndre Jordan,4.6,2024-01-27,DEN,,PHI,W,11.333333333333334,1,1,1.0,0,0,0.0,0,0,0.0,3,3,6,0,0,1,0,2,2
Nick Smith Jr.,3.2,2024-01-27,CHA,,UTA,L,19.383333333333333,1,4,0.25,1,3,0.333,0,0,0.0,0,0,0,4,1,0,0,3,3
Furkan Korkmaz,5.4,2024-01-27,PHI,@,DEN,L,9.066666666666666,1,2,0.5,1,2,0.5,0,0,0.0,0,1,1,3,1,0,0,0,3
JaVale McGee,6.0,2024-01-27,SAC,@,DAL,W,10.385,3,4,0.75,0,0,0.0,0,0,0.0,0,2,2,0,1,0,0,0,6
Andre Jackson Jr.,4.5,2024-01-27,MIL,,NOP,W,17.4,1,1,1.0,1,1,1.0,0,0,0.0,0,2,2,2,1,0,0,3,3
Kyle Anderson,2.2,2024-01-27,MIN,@,SAS,L,19.333333333333332,2,6,0.333,0,0,0.0,0,2,0.0,2,1,3,1,1,0,1,0,4
Ochai Agbaji,4.7,2024-01-27,UTA,@,CHA,W,15.5,2,5,0.4,1,3,0.333,0,0,0.0,1,1,2,2,0,0,0,0,5
Christian Wood,6.0,2024-01-27,LAL,@,GSW,W,10.783333333333333,3,4,0.75,0,1,0.0,2,2,1.0,0,1,1,1,0,0,1,1,8
Aaron Holiday,2.2,2024-01-27,HOU,@,BKN,L,18.05,3,6,0.5,0,0,0.0,0,0,0.0,1,2,3,1,0,0,2,2,6
Delon Wright,4.7,2024-01-27,WAS,@,DET,W,11.426666666666666,1,2,0.5,0,0,0.0,0,0,0.0,0,2,2,3,1,0,0,0,2
Dyson Daniels,1.3,2024-01-27,NOP,@,MIL,L,17.986666666666668,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,3,1,1,2,1,0
Trey Lyles,0.0,2024-01-27,SAC,@,DAL,W,17.36,0,2,0.0,0,1,0.0,1,2,0.5,0,4,4,1,0,1,1,2,1
Cory Joseph,3.6,2024-01-27,GSW,,LAL,L,14.943333333333333,1,2,0.5,1,2,0.5,0,0,0.0,0,2,2,2,0,0,0,1,3
Brandon Boston,1.6,2024-01-27,LAC,@,BOS,W,10.45,1,5,0.2,1,1,1.0,0,0,0.0,2,0,2,0,0,1,0,1,3
Landry Shamet,-1.3,2024-01-27,WAS,@,DET,W,12.7,1,8,0.125,0,2,0.0,1,1,1.0,3,2,5,0,0,0,1,2,3
Julian Champagnie,2.5,2024-01-27,SAS,,MIN,W,17.816666666666666,1,4,0.25,1,3,0.333,1,2,0.5,2,1,3,0,0,0,0,1,4
Maxi Kleber,2.6,2024-01-27,DAL,,SAC,L,12.926666666666666,2,6,0.333,1,3,0.333,0,0,0.0,1,1,2,0,0,0,0,0,5
Blake Wesley,2.4,2024-01-27,SAS,,MIN,W,19.5,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,3,0,1,1,1,2
Trayce Jackson-Davis,3.9,2024-01-27,GSW,,LAL,L,5.85,2,2,1.0,0,0,0.0,0,1,0.0,0,1,1,0,1,0,0,1,4
Killian Hayes,0.3,2024-01-27,DET,,WAS,L,9.503333333333334,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,0,0,2,2,1,2
Reggie Jackson,0.1,2024-01-27,DEN,,PHI,W,18.283333333333335,1,6,0.167,1,4,0.25,0,0,0.0,0,3,3,0,0,0,0,0,3
Kevin Love,3.0,2024-01-27,MIA,@,NYK,L,13.833333333333334,1,2,0.5,0,1,0.0,0,0,0.0,0,2,2,2,0,0,0,0,2
Taurean Prince,-1.4,2024-01-27,LAL,@,GSW,W,24.261666666666667,0,2,0.0,0,1,0.0,0,0,0.0,0,3,3,1,1,0,1,4,0
Nicolas Batum,-0.3,2024-01-27,PHI,@,DEN,L,25.913333333333334,0,1,0.0,0,0,0.0,0,0,0.0,0,4,4,2,0,0,1,3,0
MarJon Beauchamp,5.1,2024-01-27,MIL,,NOP,W,5.933333333333334,3,3,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,6
JT Thor,2.7,2024-01-27,CHA,,UTA,L,5.483333333333333,2,3,0.667,1,1,1.0,0,0,0.0,0,0,0,0,0,0,1,0,5
Dalano Banton,0.7,2024-01-27,BOS,,LAC,L,12.0,1,4,0.25,0,2,0.0,0,0,0.0,0,0,0,3,0,0,1,0,2
AJ Green,0.2,2024-01-27,MIL,,NOP,W,4.35,1,3,0.333,1,3,0.333,0,0,0.0,0,1,1,0,0,0,1,1,3
Mike Muscala,-2.3,2024-01-27,DET,,WAS,L,11.95,0,4,0.0,0,3,0.0,0,0,0.0,0,1,1,1,0,1,0,3,0
Christian Braun,1.2,2024-01-27,DEN,,PHI,W,16.933333333333334,0,2,0.0,0,1,0.0,2,2,1.0,0,0,0,2,0,0,0,2,2
Cody Zeller,0.8,2024-01-27,NOP,@,MIL,L,6.8,0,1,0.0,0,0,0.0,1,2,0.5,0,3,3,0,0,0,0,0,1
Monte Morris,-2.6,2024-01-27,DET,,WAS,L,7.966666666666667,0,4,0.0,0,2,0.0,1,2,0.5,0,1,1,0,0,1,1,1,1
Kobe Brown,-0.8,2024-01-27,LAC,@,BOS,W,10.45,0,2,0.0,0,2,0.0,0,0,0.0,2,1,3,1,0,0,1,2,0
Kevin Knox II,1.9,2024-01-27,DET,,WAS,L,10.966666666666667,1,3,0.333,0,2,0.0,2,2,1.0,0,0,0,0,0,0,0,1,4
Jaden Springer,-1.5,2024-01-27,PHI,@,DEN,L,7.05,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,1,2,3,0
Jeff Green,-1.5,2024-01-27,HOU,@,BKN,L,16.065,1,5,0.2,0,1,0.0,0,0,0.0,0,2,2,0,0,0,1,0,2
Lonnie Walker IV,-1.9,2024-01-27,BKN,,HOU,W,13.633333333333333,0,4,0.0,0,3,0.0,0,0,0.0,0,1,1,0,1,0,0,1,0
Leaky Black,-0.4,2024-01-27,CHA,,UTA,L,7.316666666666666,0,2,0.0,0,1,0.0,3,4,0.75,0,0,0,0,0,0,0,4,3
Jock Landale,-1.1,2024-01-27,HOU,@,BKN,L,5.921666666666667,0,2,0.0,0,0,0.0,0,0,0.0,2,0,2,1,0,0,1,2,0
Davion Mitchell,-0.5,2024-01-27,SAC,@,DAL,W,10.633333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,1,0,0,1,2,0
Al Horford,-3.6,2024-01-27,BOS,,LAC,L,19.216666666666665,0,5,0.0,0,4,0.0,0,0,0.0,0,2,2,1,0,0,1,1,0
A.J. Lawson,0.3,2024-01-27,DAL,,SAC,L,3.7516666666666665,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,1,0,0,1,1,2
Kessler Edwards,0.7,2024-01-27,SAC,@,DAL,W,0.6866666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0
E.J. Liddell,0.6,2024-01-27,NOP,@,MIL,L,2.783333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0
Richaun Holmes,-1.9,2024-01-27,DAL,,SAC,L,8.176666666666666,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,1,3,0
Max Christie,0.6,2024-01-27,LAL,@,GSW,W,8.316666666666666,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2
Jordan McLaughlin,-0.3,2024-01-27,MIN,@,SAS,L,9.116666666666667,0,1,0.0,0,1,0.0,0,0,0.0,1,0,1,1,0,0,1,0,0
Kevon Looney,-3.2,2024-01-27,GSW,,LAL,L,5.183333333333334,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,2,2,0
Robin Lopez,-0.4,2024-01-27,MIL,,NOP,W,5.05,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,1,0
Chris Livingston,-1.2,2024-01-27,MIL,,NOP,W,1.7833333333333334,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,2,0
Jericho Sims,0.6,2024-01-27,NYK,,MIA,W,1.2,0,0,0.0,0,0,0.0,1,2,0.5,0,0,0,0,0,0,0,0,1
Nikola Jović,0.0,2024-01-27,MIA,@,NYK,L,1.1833333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Orlando Robinson,0.0,2024-01-27,MIA,@,NYK,L,1.1833333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Harry Giles III,0.0,2024-01-27,BKN,,HOU,W,0.065,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Malachi Flynn,-0.7,2024-01-27,NYK,,MIA,W,1.1666666666666667,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Ryan Arcidiacono,-1.0,2024-01-27,NYK,,MIA,W,1.1833333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0
Thanasis Antetokounmpo,-1.0,2024-01-27,MIL,,NOP,W,3.1666666666666665,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0
Luka Dončić,64.0,2024-01-26,DAL,@,ATL,W,44.71666666666667,25,33,0.758,8,13,0.615,15,16,0.938,0,10,10,7,1,0,4,1,73
Devin Booker,46.4,2024-01-26,PHX,@,IND,L,38.3,22,37,0.595,6,12,0.5,12,13,0.923,0,5,5,4,1,2,4,2,62
Anfernee Simons,29.1,2024-01-26,POR,@,SAS,L,40.85,14,27,0.519,7,15,0.467,5,5,1.0,0,2,2,10,1,0,5,3,40
Donovan Mitchell,20.0,2024-01-26,CLE,@,MIL,W,36.52,12,27,0.444,6,12,0.5,2,4,0.5,1,7,8,6,1,1,5,2,32
Jalen Green,31.2,2024-01-26,HOU,@,CHA,W,28.3,12,20,0.6,1,7,0.143,11,12,0.917,0,10,10,4,2,0,3,0,36
Jeremy Sochan,29.0,2024-01-26,SAS,,POR,W,31.8,12,20,0.6,4,7,0.571,3,3,1.0,4,10,14,2,2,0,2,0,31
James Harden,27.0,2024-01-26,LAC,@,TOR,W,34.96666666666667,8,14,0.571,2,7,0.286,4,4,1.0,0,10,10,13,1,1,1,3,22
Trae Young,28.4,2024-01-26,ATL,,DAL,L,33.18333333333333,9,18,0.5,2,7,0.286,10,11,0.909,0,1,1,11,3,0,2,3,30
Victor Wembanyama,16.8,2024-01-26,SAS,,POR,W,28.6,7,18,0.389,3,7,0.429,6,6,1.0,3,9,12,4,2,2,7,1,23
Shai Gilgeous-Alexander,23.3,2024-01-26,OKC,@,NOP,W,31.533333333333335,10,21,0.476,3,8,0.375,8,9,0.889,0,4,4,5,2,1,4,0,31
Pascal Siakam,26.5,2024-01-26,IND,,PHX,W,32.725,14,22,0.636,2,3,0.667,1,3,0.333,4,3,7,4,2,0,2,1,31
