Player,GmSc,Date,Team,home_away,Opp,Result,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
George Peeples,2.9,1967-11-08,IND,,NOP,"W, 109-101",,2.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0
George Peeples,5.5,1967-11-11,IND,,DLC,"W, 126-103",,2.0,6.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0
George Peeples,8.4,1967-11-12,IND,@,DEN,"L, 103-110",20.0,3.0,5.0,3.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,5.0,9.0
George Peeples,7.0,1967-11-13,IND,@,DLC,"W, 119-118",,4.0,8.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,9.0
George Peeples,8.6,1967-11-15,IND,,GSW,"W, 119-110",,4.0,6.0,0.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,3.0,8.0
George Peeples,2.7,1967-11-16,IND,,PTP,"L, 90-116",,2.0,7.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
George Peeples,12.4,1967-11-22,IND,,DLC,"L, 111-112",,4.0,4.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0
George Peeples,3.9,1967-11-25,IND,,HSM,"W, 124-88",,4.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
George Peeples,5.8,1967-11-26,IND,@,MNM,"L, 99-121",,4.0,8.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0
George Peeples,5.2,1967-12-02,IND,,ANA,"W, 132-117",,3.0,6.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0
George Peeples,10.5,1967-12-03,IND,@,PTP,"L, 100-103",,6.0,13.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,12.0
George Peeples,7.0,1967-12-09,IND,,NOP,"L, 101-110",,2.0,5.0,1.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,5.0
George Peeples,1.7,1967-12-10,IND,@,HSM,"L, 87-107",,1.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
George Peeples,-0.6,1967-12-11,IND,@,DLC,"L, 114-119",,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0
George Peeples,1.4,1967-12-13,IND,,MNM,"L, 99-113",,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0
George Peeples,2.2,1967-12-16,IND,,PTP,"L, 117-122",,5.0,14.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0
George Peeples,4.0,1967-12-18,IND,@,DEN,"L, 104-126",32.0,3.0,8.0,2.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,8.0
George Peeples,5.3,1967-12-19,IND,@,GSW,"L, 128-129",21.0,2.0,6.0,1.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,2.0,5.0
George Peeples,0.0,1967-12-20,IND,@,ANA,"W, 144-142",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
George Peeples,-0.7,1967-12-23,IND,,MNM,"L, 101-104",,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0
George Peeples,3.2,1967-12-26,IND,,BKN,"W, 117-107",,4.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
George Peeples,-3.8,1967-12-28,IND,,DLC,"L, 125-127 (OT)",,0.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
George Peeples,12.3,1967-12-30,IND,,KEN,"W, 124-80",,3.0,7.0,4.0,6.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,4.0,10.0
George Peeples,3.7,1967-12-31,IND,@,PTP,"L, 106-121",,2.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0
George Peeples,1.3,1968-01-02,IND,@,DEN,"L, 80-98",26.0,0.0,5.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0
George Peeples,5.6,1968-01-03,IND,@,ANA,"L, 111-122",,0.0,2.0,3.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,3.0
George Peeples,6.0,1968-01-05,IND,@,ANA,"L, 121-124",,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0
George Peeples,12.2,1968-01-06,IND,,HSM,"W, 103-97",,5.0,10.0,1.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,11.0
George Peeples,8.9,1968-01-07,IND,@,MNM,"L, 106-109",,3.0,5.0,2.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,5.0,8.0
George Peeples,11.5,1968-01-10,IND,,MNM,"W, 105-79",,3.0,7.0,2.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,8.0
George Peeples,14.7,1968-01-11,IND,@,PTP,"L, 115-138",,3.0,5.0,4.0,8.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,3.0,10.0
George Peeples,4.3,1968-01-13,IND,,PTP,"W, 113-99",,0.0,2.0,3.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,3.0
George Peeples,21.2,1968-01-14,IND,@,HSM,"L, 87-92",,5.0,14.0,5.0,10.0,0.0,0.0,23.0,1.0,0.0,0.0,0.0,2.0,15.0
George Peeples,10.1,1968-01-15,IND,@,NOP,"L, 107-108",,6.0,13.0,4.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,16.0
George Peeples,9.0,1968-01-17,IND,,PTP,"L, 101-137",,3.0,8.0,4.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,10.0
George Peeples,1.6,1968-01-19,IND,@,BKN,"L, 110-122",,1.0,5.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0
George Peeples,7.1,1968-01-20,IND,@,BKN,"L, 96-106",,2.0,7.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,3.0,4.0
George Peeples,5.2,1968-01-21,IND,@,MNM,"L, 88-103",,0.0,4.0,4.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,4.0
George Peeples,5.8,1968-01-22,IND,@,KEN,"L, 91-100",,2.0,6.0,2.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,6.0
George Peeples,2.7,1968-01-27,IND,,MNM,"W, 115-108 (OT)",,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0
George Peeples,2.2,1968-01-31,IND,,PTP,"W, 119-113",,0.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0
George Peeples,-0.8,1968-02-02,IND,@,BKN,"W, 113-103",,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
George Peeples,0.5,1968-02-06,IND,@,PTP,"W, 113-100",,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0
George Peeples,1.7,1968-02-07,IND,,BKN,"W, 106-105",,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
George Peeples,4.1,1968-02-08,IND,,DEN,"L, 91-98",10.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,2.0
George Peeples,1.4,1968-02-10,IND,@,BKN,"L, 112-124",,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
George Peeples,9.3,1968-02-11,IND,@,KEN,"L, 90-103",,3.0,3.0,3.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,9.0
George Peeples,6.8,1968-02-15,IND,N,MNM,"L, 101-122",,1.0,2.0,4.0,8.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,2.0,6.0
George Peeples,3.3,1968-02-17,IND,,HSM,"W, 115-99",,2.0,7.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,4.0
George Peeples,1.7,1968-02-19,IND,,KEN,"L, 129-134",,0.0,2.0,1.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,6.0,1.0
George Peeples,3.7,1968-02-21,IND,,DEN,"W, 123-110",4.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0
George Peeples,6.3,1968-03-04,IND,,NOP,"L, 118-128",,3.0,7.0,4.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,10.0
George Peeples,-0.4,1968-03-15,IND,,KEN,"L, 96-108",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
George Peeples,1.2,1968-03-22,IND,@,KEN,"L, 106-119",,1.0,4.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0
George Peeples,9.1,1968-10-18,IND,,GSW,"L, 133-144",29.0,2.0,8.0,3.0,4.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,1.0,7.0
George Peeples,5.2,1969-04-08,IND,,KEN,"L, 118-128",,3.0,10.0,1.0,3.0,3.0,4.0,7.0,1.0,0.0,0.0,0.0,2.0,7.0
George Peeples,1.4,1968-10-23,IND,,KEN,"L, 108-112",,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
George Peeples,9.1,1969-04-09,IND,,KEN,"W, 120-115",,2.0,4.0,2.0,2.0,3.0,6.0,9.0,0.0,0.0,0.0,1.0,3.0,6.0
George Peeples,15.9,1968-10-26,IND,@,KEN,"L, 119-122",,5.0,9.0,3.0,4.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,2.0,13.0
George Peeples,3.3,1969-04-10,IND,@,KEN,"L, 111-130",,1.0,3.0,1.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0
George Peeples,14.6,1968-10-31,IND,,DEN,"W, 122-100",17.0,5.0,7.0,3.0,3.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,13.0
George Peeples,6.4,1969-04-13,IND,@,KEN,"L, 104-105 (OT)",,3.0,7.0,1.0,6.0,4.0,5.0,9.0,0.0,0.0,0.0,4.0,3.0,7.0
George Peeples,5.7,1968-11-02,IND,,HSM,"L, 100-102",,2.0,6.0,2.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,6.0
George Peeples,0.9,1969-04-14,IND,,KEN,"W, 116-97",,0.0,3.0,0.0,0.0,3.0,3.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0
George Peeples,8.4,1968-11-04,IND,,MNP,"L, 120-121",,2.0,7.0,1.0,2.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,3.0,5.0
George Peeples,15.0,1969-04-15,IND,@,KEN,"W, 107-89",21.0,4.0,6.0,2.0,2.0,6.0,5.0,11.0,1.0,0.0,0.0,3.0,2.0,10.0
George Peeples,2.4,1968-11-06,IND,@,DEN,"L, 107-109 (OT)",4.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
George Peeples,4.9,1969-04-17,IND,,KEN,"W, 120-111",,0.0,2.0,6.0,10.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0,6.0
George Peeples,2.8,1968-11-07,IND,@,GSW,"L, 128-153",27.0,2.0,8.0,1.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,3.0,5.0
George Peeples,7.2,1969-04-20,IND,,MEM,"W, 126-110",,2.0,7.0,3.0,3.0,2.0,5.0,7.0,2.0,0.0,0.0,0.0,5.0,7.0
George Peeples,4.0,1968-11-09,IND,@,LAS,"W, 112-107",,1.0,3.0,4.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,6.0
George Peeples,9.0,1969-04-22,IND,,MEM,"W, 131-116",,2.0,6.0,5.0,6.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,9.0
George Peeples,4.7,1968-11-15,IND,@,MNP,"L, 95-105",,2.0,5.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,2.0,4.0
George Peeples,10.1,1969-04-23,IND,@,MEM,"W, 119-105",,1.0,5.0,5.0,7.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,7.0
George Peeples,5.2,1968-11-17,IND,@,BKN,"W, 114-91",,3.0,8.0,2.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,8.0
George Peeples,10.1,1969-04-25,IND,@,MEM,"L, 110-114",,3.0,4.0,2.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,3.0,8.0
George Peeples,13.6,1968-11-19,IND,@,DLC,"L, 107-110",,3.0,5.0,4.0,5.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,10.0
George Peeples,13.2,1969-04-26,IND,,MEM,"W, 127-105",,4.0,6.0,2.0,2.0,3.0,5.0,8.0,2.0,0.0,0.0,1.0,3.0,10.0
George Peeples,7.6,1968-11-20,IND,@,HSM,"W, 106-94",,1.0,4.0,4.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,6.0
George Peeples,6.6,1969-04-30,IND,@,GSW,"L, 114-123",23.0,2.0,6.0,2.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,6.0
George Peeples,3.4,1968-11-21,IND,@,NOP,"L, 117-129",,1.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0
George Peeples,7.8,1969-05-02,IND,@,GSW,"W, 150-122",34.0,2.0,4.0,3.0,6.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,4.0,7.0
George Peeples,4.9,1968-11-23,IND,@,MEM,"L, 107-126",,2.0,5.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,7.0
George Peeples,4.4,1969-05-03,IND,,GSW,"L, 126-134 (OT)",23.0,1.0,3.0,0.0,0.0,1.0,5.0,6.0,1.0,0.0,0.0,0.0,2.0,2.0
George Peeples,14.5,1968-11-25,IND,@,MEM,"L, 121-126 (2OT)",,5.0,14.0,3.0,3.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,3.0,13.0
George Peeples,5.1,1969-05-05,IND,,GSW,"L, 117-144",16.0,0.0,2.0,3.0,3.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0
George Peeples,12.9,1968-11-27,IND,,DLC,"L, 100-106",,4.0,5.0,3.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,6.0,11.0
George Peeples,4.7,1969-05-07,IND,@,GSW,"L, 131-135 (OT)",13.0,2.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,4.0
George Peeples,5.2,1968-11-29,IND,,LAS,"W, 108-103",,0.0,2.0,5.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,5.0
George Peeples,1.3,1968-12-02,IND,@,MEM,"L, 104-109",,0.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0
George Peeples,-1.8,1968-12-04,IND,@,KEN,"L, 110-112",,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
George Peeples,1.7,1968-12-05,IND,,NOP,"W, 118-115",,0.0,2.0,0.0,0.0,3.0,2.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0
George Peeples,-0.4,1972-10-12,IND,@,MMT,"W, 109-105",6.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
George Peeples,1.7,1972-10-14,IND,,DEN,"L, 90-96",4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
George Peeples,1.6,1972-10-18,IND,,UTA,"W, 107-103",3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
George Peeples,1.7,1972-10-20,IND,@,DEN,"L, 99-116",7.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0
George Peeples,3.5,1972-10-27,IND,,MMT,"W, 128-102",14.0,1.0,4.0,2.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,1.0,4.0,4.0
George Peeples,-0.4,1972-10-28,IND,@,DEN,"W, 119-106",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
George Peeples,1.3,1972-11-01,IND,,VIR,"W, 120-109",2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
George Peeples,1.1,1972-11-07,IND,@,MMT,"W, 124-116",13.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,2.0
George Peeples,1.4,1972-11-11,IND,@,UTA,"W, 129-109",6.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0
George Peeples,-1.5,1970-03-14,CAR,@,MEM,"W, 104-85",,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0
George Peeples,15.5,1970-03-15,CAR,@,IND,"L, 110-114",27.0,3.0,8.0,5.0,7.0,4.0,8.0,12.0,3.0,0.0,0.0,1.0,2.0,11.0
George Peeples,10.7,1970-03-20,CAR,,KEN,"W, 113-106",,4.0,7.0,7.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,15.0
George Peeples,2.5,1970-03-21,CAR,@,DEN,"L, 105-128",20.0,2.0,7.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,4.0,4.0
George Peeples,13.5,1970-03-22,CAR,@,LAS,"L, 92-106",38.0,5.0,16.0,2.0,4.0,0.0,0.0,13.0,4.0,0.0,0.0,0.0,1.0,12.0
George Peeples,6.5,1970-03-24,CAR,,MEM,"W, 127-112",,3.0,6.0,3.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,9.0
George Peeples,22.0,1970-03-25,CAR,@,IND,"W, 121-107",31.0,5.0,12.0,8.0,8.0,3.0,10.0,13.0,3.0,0.0,0.0,0.0,2.0,18.0
George Peeples,2.4,1970-03-27,CAR,,MEM,"L, 107-112",,0.0,7.0,4.0,7.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,4.0
George Peeples,9.7,1970-03-28,CAR,,KEN,"L, 98-101",,4.0,11.0,5.0,7.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,13.0
George Peeples,14.7,1970-03-30,CAR,@,KEN,"W, 86-81",,4.0,9.0,4.0,7.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,3.0,12.0
George Peeples,6.3,1970-04-03,CAR,,PTP,"W, 107-83",,4.0,7.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,8.0
George Peeples,6.8,1970-04-05,CAR,@,MEM,"L, 103-111",,1.0,8.0,5.0,6.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,4.0,7.0
George Peeples,16.5,1970-04-06,CAR,@,NOP,"L, 106-111",,6.0,12.0,1.0,4.0,0.0,0.0,12.0,5.0,0.0,0.0,0.0,3.0,13.0
George Peeples,10.5,1970-04-08,CAR,,KEN,"W, 110-106",,3.0,8.0,5.0,7.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,11.0
George Peeples,7.1,1970-04-10,CAR,,IND,"W, 116-107",,3.0,7.0,4.0,7.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,10.0
George Peeples,14.2,1970-04-12,CAR,@,LAS,"L, 101-105",30.0,8.0,15.0,4.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,20.0
George Peeples,3.3,1970-04-14,CAR,@,WSA,"W, 104-98",,1.0,4.0,1.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0
George Peeples,0.6,1970-04-15,CAR,@,PTP,"L, 110-132",,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0
George Peeples,-0.6,1970-10-15,CAR,@,FLO,"L, 97-105",9.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0
George Peeples,18.4,1970-10-18,CAR,,KEN,"L, 115-121",26.0,7.0,9.0,4.0,5.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,5.0,18.0
George Peeples,14.3,1970-10-21,CAR,,IND,"L, 113-125",31.0,5.0,15.0,5.0,8.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,2.0,15.0
George Peeples,11.4,1970-10-22,CAR,@,VIR,"L, 110-114",37.0,3.0,5.0,2.0,3.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,4.0,8.0
George Peeples,17.1,1970-10-23,CAR,@,BKN,"L, 97-117",41.0,7.0,11.0,4.0,10.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,5.0,18.0
George Peeples,5.1,1970-10-28,CAR,@,KEN,"L, 102-104",16.0,1.0,4.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0
George Peeples,7.8,1970-10-30,CAR,,VIR,"L, 98-104",19.0,3.0,4.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,7.0
George Peeples,-0.4,1970-11-01,CAR,@,PTC,"L, 97-112",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
George Peeples,13.5,1970-11-04,CAR,@,KEN,"L, 105-127",22.0,3.0,9.0,3.0,3.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,4.0,9.0
George Peeples,-0.8,1970-11-06,CAR,,PTC,"W, 122-107",4.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
George Peeples,6.8,1970-11-07,CAR,,BKN,"L, 98-108",8.0,2.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,5.0
George Peeples,12.0,1970-11-08,CAR,@,FLO,"W, 122-115",22.0,5.0,8.0,3.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,13.0
George Peeples,19.1,1970-11-11,CAR,@,BKN,"W, 106-102",27.0,6.0,9.0,6.0,9.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,2.0,18.0
George Peeples,7.5,1970-11-13,CAR,,FLO,"W, 98-96",13.0,2.0,3.0,1.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0
George Peeples,1.3,1970-11-14,CAR,,IND,"L, 119-128",8.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0
George Peeples,3.6,1970-11-18,CAR,,KEN,"L, 112-122",9.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0
George Peeples,1.0,1970-11-20,CAR,,KEN,"L, 98-100",2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
George Peeples,1.5,1970-11-25,CAR,,UTA,"W, 95-94",5.0,1.0,4.0,1.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0
George Peeples,5.1,1970-11-27,CAR,,UTA,"L, 102-115",6.0,2.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0
George Peeples,6.2,1970-11-28,CAR,,FLO,"W, 114-113",19.0,3.0,6.0,1.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,7.0
George Peeples,7.4,1970-12-03,CAR,@,FLO,"W, 124-114",21.0,4.0,9.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,13.0
George Peeples,21.2,1970-12-04,CAR,@,IND,"L, 116-150",24.0,10.0,16.0,1.0,2.0,9.0,3.0,12.0,2.0,0.0,0.0,2.0,5.0,21.0
George Peeples,14.5,1970-12-05,CAR,,TEX,"L, 117-121",25.0,6.0,11.0,5.0,5.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,17.0
George Peeples,0.9,1970-12-06,CAR,@,BKN,"W, 94-90",11.0,0.0,3.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0
George Peeples,4.4,1970-12-11,CAR,,IND,"L, 148-155 (2OT)",11.0,2.0,8.0,0.0,0.0,3.0,4.0,7.0,1.0,0.0,0.0,1.0,1.0,4.0
George Peeples,6.9,1970-12-13,CAR,,TEX,"W, 119-118",7.0,2.0,3.0,3.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,7.0
George Peeples,3.9,1970-12-15,CAR,@,DEN,"L, 116-126",17.0,1.0,3.0,2.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0
George Peeples,6.3,1970-12-18,CAR,@,VIR,"W, 111-104 (OT)",22.0,1.0,4.0,2.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,4.0
George Peeples,4.8,1970-12-19,CAR,,DEN,"W, 128-124",15.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0
George Peeples,15.3,1970-12-20,CAR,@,UTA,"L, 108-129",22.0,6.0,11.0,2.0,3.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,14.0
George Peeples,12.3,1970-12-22,CAR,@,TEX,"L, 132-160",26.0,5.0,13.0,3.0,4.0,0.0,0.0,9.0,3.0,0.0,0.0,4.0,4.0,13.0
George Peeples,2.7,1970-12-25,CAR,@,PTC,"L, 121-136",6.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
George Peeples,8.1,1970-12-26,CAR,,BKN,"L, 98-104",13.0,2.0,4.0,3.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0
George Peeples,19.5,1970-12-27,CAR,,FLO,"W, 122-114",27.0,6.0,9.0,3.0,5.0,0.0,0.0,11.0,5.0,0.0,0.0,0.0,5.0,15.0
George Peeples,5.2,1970-12-29,CAR,@,UTA,"W, 113-110",16.0,1.0,3.0,1.0,3.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,4.0,3.0
George Peeples,12.1,1970-12-30,CAR,@,DEN,"W, 136-132",22.0,5.0,9.0,2.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,12.0
George Peeples,10.8,1970-12-31,CAR,,VIR,"L, 117-127",26.0,5.0,6.0,4.0,12.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,5.0,14.0
George Peeples,16.6,1971-01-02,CAR,,BKN,"W, 118-99",32.0,6.0,13.0,4.0,6.0,0.0,0.0,11.0,4.0,0.0,0.0,0.0,6.0,16.0
