Player,GmSc,Date,Team,home_away,Opp,Result,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Joe Ellis,16.4,1970-12-15,GSW,@,PHO,"W, 129-123",35.0,4.0,11.0,5.0,6.0,,,10.0,7.0,,,,5.0,13.0
Joe Ellis,8.5,1970-12-16,GSW,,OKC,"W, 108-91",35.0,3.0,7.0,0.0,0.0,,,10.0,0.0,,,,2.0,6.0
Joe Ellis,2.4,1970-12-18,GSW,N,POR,"W, 122-118",32.0,2.0,8.0,1.0,1.0,,,5.0,1.0,,,,5.0,5.0
Joe Ellis,4.2,1970-12-19,GSW,,PHI,"L, 99-108",21.0,2.0,4.0,0.0,2.0,,,3.0,3.0,,,,3.0,4.0
Joe Ellis,4.2,1970-12-22,GSW,,BOS,"L, 108-138",22.0,1.0,9.0,3.0,3.0,,,7.0,2.0,,,,3.0,5.0
Joe Ellis,16.3,1970-12-26,GSW,@,MIL,"L, 111-131",29.0,8.0,17.0,5.0,7.0,,,8.0,0.0,,,,2.0,21.0
Joe Ellis,2.5,1969-01-01,GSW,N,SAC,"W, 106-101",6.0,1.0,3.0,0.0,0.0,,,3.0,3.0,,,0.0,5.0,2.0
Joe Ellis,7.6,1969-01-03,GSW,,BOS,"W, 104-102",25.0,6.0,17.0,1.0,1.0,,,5.0,2.0,,,,2.0,13.0
Joe Ellis,8.6,1969-01-05,GSW,,BOS,"L, 86-134",22.0,4.0,12.0,3.0,5.0,,,5.0,3.0,,,,1.0,11.0
Joe Ellis,11.8,1969-01-07,GSW,,HOU,"L, 108-113",29.0,4.0,17.0,3.0,3.0,,,12.0,5.0,,,,2.0,11.0
Joe Ellis,2.7,1969-01-11,GSW,,NYK,"L, 77-85",24.0,3.0,12.0,2.0,2.0,,,4.0,1.0,,,,4.0,8.0
Joe Ellis,9.9,1969-01-16,GSW,@,CHI,"W, 112-99",18.0,6.0,14.0,2.0,4.0,,,5.0,2.0,,,,2.0,14.0
Joe Ellis,4.4,1969-01-17,GSW,@,BOS,"L, 99-102",15.0,2.0,5.0,0.0,0.0,,,3.0,2.0,,,,1.0,4.0
Joe Ellis,1.8,1969-01-19,GSW,@,PHI,"W, 98-97",15.0,2.0,7.0,0.0,1.0,,,4.0,1.0,,,,3.0,4.0
Joe Ellis,-4.4,1969-01-21,GSW,,SAC,"L, 107-113 (OT)",25.0,1.0,13.0,0.0,0.0,,,2.0,3.0,,,,3.0,2.0
Joe Ellis,18.8,1969-01-24,GSW,,HOU,"W, 114-107",28.0,10.0,20.0,2.0,2.0,,,8.0,4.0,,,,4.0,22.0
Joe Ellis,10.0,1969-01-26,GSW,@,PHO,"W, 117-93",19.0,5.0,11.0,1.0,2.0,,,9.0,0.0,,,0.0,3.0,11.0
Joe Ellis,13.2,1969-01-28,GSW,@,SAC,"W, 107-100",16.0,6.0,13.0,1.0,1.0,,,9.0,2.0,,,1.0,2.0,13.0
Joe Ellis,7.0,1969-02-01,GSW,,LAL,"L, 101-106 (OT)",25.0,2.0,8.0,4.0,6.0,,,8.0,2.0,,,,6.0,8.0
Joe Ellis,0.2,1969-02-02,GSW,@,LAL,"W, 122-117 (3OT)",11.0,2.0,10.0,0.0,0.0,,,4.0,0.0,,,,1.0,4.0
Joe Ellis,5.3,1969-02-09,GSW,@,OKC,"W, 121-120",14.0,1.0,3.0,3.0,3.0,,,2.0,2.0,,,,2.0,5.0
Joe Ellis,6.7,1969-02-11,GSW,@,ATL,"W, 92-87",22.0,5.0,12.0,1.0,4.0,,,7.0,0.0,,,0.0,4.0,11.0
Joe Ellis,10.6,1969-02-12,GSW,@,WAS,"L, 110-120",24.0,3.0,11.0,1.0,2.0,,,12.0,3.0,,,,0.0,7.0
Joe Ellis,22.2,1969-02-14,GSW,@,PHI,"W, 127-111",25.0,8.0,12.0,7.0,7.0,,,7.0,1.0,,,,3.0,23.0
Joe Ellis,10.8,1969-02-15,GSW,@,NYK,"L, 92-98",28.0,6.0,14.0,2.0,5.0,,,8.0,2.0,,,,4.0,14.0
Joe Ellis,6.2,1969-02-16,GSW,@,ATL,"W, 113-106",9.0,1.0,2.0,4.0,4.0,,,3.0,1.0,,,3.0,4.0,6.0
Joe Ellis,5.4,1969-02-18,GSW,,DET,"W, 121-114",25.0,4.0,15.0,0.0,1.0,,,12.0,1.0,,,,6.0,8.0
Joe Ellis,7.5,1969-02-19,GSW,,PHI,"W, 134-117",26.0,5.0,12.0,1.0,1.0,,,7.0,0.0,,,,5.0,11.0
Joe Ellis,13.2,1969-02-20,GSW,@,HOU,"W, 128-118",28.0,5.0,11.0,6.0,7.0,,,6.0,1.0,,,3.0,4.0,16.0
Joe Ellis,16.4,1969-02-22,GSW,,PHI,"L, 122-129",29.0,10.0,16.0,0.0,1.0,,,6.0,2.0,,,,4.0,20.0
Joe Ellis,14.0,1969-02-24,GSW,,CHI,"L, 108-119",28.0,7.0,16.0,5.0,8.0,,,10.0,0.0,,,,6.0,19.0
Joe Ellis,1.9,1969-02-25,GSW,,CHI,"W, 101-99",22.0,3.0,11.0,0.0,2.0,,,6.0,2.0,,,,6.0,6.0
Joe Ellis,6.3,1969-02-28,GSW,,SAC,"W, 131-115",17.0,4.0,11.0,0.0,0.0,,,5.0,3.0,,,,3.0,8.0
Joe Ellis,6.7,1969-03-01,GSW,,PHO,"L, 118-119",12.0,2.0,5.0,2.0,3.0,,,5.0,1.0,,,,1.0,6.0
Joe Ellis,3.1,1969-03-02,GSW,@,LAL,"L, 92-107",25.0,3.0,13.0,2.0,2.0,,,5.0,1.0,,,,3.0,8.0
Joe Ellis,7.8,1969-03-04,GSW,,BOS,"W, 99-95",28.0,5.0,17.0,2.0,2.0,,,8.0,3.0,,,,5.0,12.0
Joe Ellis,14.3,1969-03-05,GSW,,WAS,"W, 114-107",20.0,9.0,17.0,0.0,0.0,,,8.0,2.0,,,,6.0,18.0
Joe Ellis,33.8,1969-03-07,GSW,,WAS,"W, 135-130 (OT)",39.0,16.0,24.0,3.0,3.0,,,14.0,2.0,,,,5.0,35.0
Joe Ellis,-1.2,1969-03-09,GSW,@,BOS,"L, 89-138",14.0,1.0,8.0,1.0,1.0,,,2.0,0.0,,,,1.0,3.0
Joe Ellis,8.6,1969-03-10,GSW,@,MIL,"W, 123-106",36.0,3.0,13.0,0.0,0.0,,,10.0,5.0,,,,0.0,6.0
Joe Ellis,15.7,1969-03-12,GSW,,LAL,"W, 97-85",35.0,9.0,21.0,3.0,4.0,,,8.0,2.0,,,,2.0,21.0
Joe Ellis,6.1,1969-03-14,GSW,,DET,"W, 114-110",33.0,7.0,17.0,2.0,5.0,,,2.0,2.0,,,,6.0,16.0
Joe Ellis,4.6,1969-03-18,GSW,,ATL,"L, 115-128",23.0,1.0,7.0,3.0,3.0,,,4.0,3.0,,,,2.0,5.0
Joe Ellis,3.7,1969-03-22,GSW,,NYK,"L, 90-117",21.0,3.0,9.0,2.0,2.0,,,2.0,2.0,,,,5.0,8.0
Joe Ellis,5.6,1969-03-26,GSW,@,LAL,"W, 99-94",28.0,3.0,13.0,2.0,3.0,,,9.0,0.0,,,,1.0,8.0
Joe Ellis,2.0,1969-03-28,GSW,@,LAL,"W, 107-101",24.0,1.0,11.0,2.0,4.0,,,10.0,1.0,,,,4.0,4.0
Joe Ellis,4.7,1969-03-31,GSW,,LAL,"L, 98-115",20.0,4.0,10.0,1.0,3.0,,,5.0,0.0,,,,4.0,9.0
Joe Ellis,8.1,1969-04-02,GSW,,LAL,"L, 88-103",25.0,4.0,11.0,3.0,4.0,,,7.0,1.0,,,,5.0,11.0
Joe Ellis,16.8,1969-04-04,GSW,@,LAL,"L, 98-103",37.0,9.0,22.0,5.0,8.0,,,11.0,1.0,,,,4.0,23.0
Joe Ellis,4.1,1969-04-05,GSW,,LAL,"L, 78-118",27.0,2.0,12.0,3.0,3.0,,,9.0,0.0,,,,4.0,7.0
Joe Ellis,20.8,1969-10-18,GSW,,HOU,"L, 124-125 (OT)",35.0,13.0,24.0,3.0,4.0,,,6.0,0.0,,,,1.0,29.0
Joe Ellis,6.1,1969-10-22,GSW,@,ATL,"W, 94-93",27.0,5.0,13.0,1.0,1.0,,,6.0,0.0,,,,5.0,11.0
Joe Ellis,17.7,1969-10-23,GSW,@,NYK,"W, 112-109",27.0,6.0,12.0,6.0,6.0,,,9.0,2.0,,,,5.0,18.0
Joe Ellis,9.8,1969-10-25,GSW,,MIL,"W, 118-104",23.0,6.0,14.0,3.0,5.0,,,5.0,1.0,,,,3.0,15.0
Joe Ellis,13.1,1969-10-29,GSW,,CHI,"L, 87-101",27.0,9.0,17.0,2.0,4.0,,,5.0,1.0,,,,5.0,20.0
Joe Ellis,4.5,1969-11-01,GSW,,SAC,"W, 120-97",21.0,4.0,12.0,0.0,0.0,,,6.0,1.0,,,,4.0,8.0
Joe Ellis,6.5,1969-11-04,GSW,@,WAS,"L, 105-124",18.0,4.0,13.0,3.0,4.0,,,5.0,1.0,,,,2.0,11.0
Joe Ellis,10.1,1969-11-06,GSW,@,SAC,"W, 130-109",26.0,4.0,12.0,0.0,0.0,,,11.0,4.0,,,,4.0,8.0
Joe Ellis,11.3,1969-11-07,GSW,@,BOS,"W, 111-110",30.0,6.0,13.0,6.0,9.0,,,2.0,2.0,,,,4.0,18.0
Joe Ellis,14.6,1969-11-08,GSW,@,ATL,"L, 93-106",31.0,6.0,14.0,3.0,3.0,,,7.0,3.0,,,,0.0,15.0
Joe Ellis,2.1,1969-11-10,GSW,N,HOU,"L, 99-100",31.0,1.0,14.0,2.0,2.0,,,7.0,6.0,,,,4.0,4.0
Joe Ellis,5.2,1969-11-11,GSW,,NYK,"L, 103-116",31.0,5.0,14.0,0.0,0.0,,,4.0,2.0,,,,3.0,10.0
Joe Ellis,13.2,1969-11-14,GSW,,ATL,"L, 109-120",27.0,7.0,14.0,2.0,4.0,,,8.0,2.0,,,,5.0,16.0
Joe Ellis,-0.5,1969-11-15,GSW,@,CHI,"L, 105-124",17.0,1.0,10.0,3.0,3.0,,,5.0,0.0,,,,6.0,5.0
Joe Ellis,6.5,1969-11-16,GSW,@,MIL,"L, 123-129 (OT)",30.0,6.0,16.0,3.0,5.0,,,3.0,2.0,,,,6.0,15.0
Joe Ellis,13.6,1969-11-18,GSW,,MIL,"W, 127-110",35.0,9.0,18.0,2.0,2.0,,,4.0,2.0,,,,4.0,20.0
Joe Ellis,4.6,1969-11-21,GSW,,BOS,"W, 118-115",31.0,2.0,14.0,2.0,2.0,,,8.0,4.0,,,,2.0,6.0
Joe Ellis,4.8,1969-11-22,GSW,,LAL,"L, 98-106",26.0,3.0,11.0,0.0,0.0,,,7.0,4.0,,,,6.0,6.0
Joe Ellis,20.6,1969-11-25,GSW,@,OKC,"W, 114-106",34.0,7.0,17.0,5.0,6.0,,,15.0,2.0,,,,2.0,19.0
Joe Ellis,22.6,1969-11-26,GSW,@,HOU,"W, 126-125 (OT)",49.0,9.0,21.0,5.0,6.0,,,14.0,3.0,,,,2.0,23.0
Joe Ellis,4.7,1969-11-27,GSW,,WAS,"L, 116-118",23.0,3.0,8.0,1.0,2.0,,,5.0,2.0,,,,6.0,7.0
Joe Ellis,31.5,1969-11-28,GSW,@,LAL,"W, 114-108",40.0,14.0,17.0,3.0,3.0,,,10.0,2.0,,,,4.0,31.0
Joe Ellis,5.5,1969-12-02,GSW,,DET,"W, 116-109",33.0,4.0,14.0,0.0,0.0,,,8.0,3.0,,,,5.0,8.0
Joe Ellis,7.6,1969-12-03,GSW,,DET,"L, 102-106",43.0,6.0,22.0,0.0,1.0,,,12.0,2.0,,,,2.0,12.0
Joe Ellis,20.8,1969-12-05,GSW,,HOU,"W, 112-107",41.0,8.0,23.0,4.0,5.0,,,17.0,6.0,,,,5.0,20.0
Joe Ellis,5.8,1969-12-11,GSW,N,CHI,"L, 104-110",15.0,4.0,8.0,2.0,4.0,,,1.0,1.0,,,,2.0,10.0
Joe Ellis,8.0,1969-12-12,GSW,@,MIL,"L, 109-123",34.0,6.0,22.0,5.0,6.0,,,6.0,2.0,,,,3.0,17.0
Joe Ellis,21.0,1969-12-13,GSW,@,DET,"W, 104-97",38.0,10.0,23.0,1.0,2.0,,,16.0,3.0,,,,2.0,21.0
Joe Ellis,21.0,1969-12-16,GSW,,OKC,"W, 125-119",43.0,10.0,24.0,4.0,7.0,,,16.0,2.0,,,,4.0,24.0
Joe Ellis,23.3,1969-12-19,GSW,@,HOU,"L, 111-119",45.0,13.0,31.0,6.0,6.0,,,13.0,1.0,,,,5.0,32.0
Joe Ellis,4.6,1969-12-20,GSW,,PHI,"L, 109-122",8.0,4.0,7.0,0.0,0.0,,,1.0,0.0,,,,2.0,8.0
Joe Ellis,8.2,1969-12-30,GSW,,LAL,"W, 105-100",22.0,2.0,14.0,2.0,2.0,,,14.0,2.0,,,,0.0,6.0
Joe Ellis,13.1,1970-01-02,GSW,@,LAL,"L, 95-125",35.0,4.0,13.0,4.0,5.0,,,11.0,3.0,,,,2.0,12.0
Joe Ellis,15.3,1970-01-03,GSW,,CHI,"W, 116-102",28.0,9.0,17.0,1.0,2.0,,,9.0,1.0,,,,5.0,19.0
Joe Ellis,5.9,1970-12-28,GSW,@,ATL,"W, 115-104",27.0,4.0,10.0,1.0,1.0,,,5.0,0.0,,,,3.0,9.0
Joe Ellis,2.1,1970-12-30,GSW,@,NYK,"L, 103-111",22.0,2.0,6.0,0.0,0.0,,,2.0,3.0,,,,5.0,4.0
Joe Ellis,9.3,1970-12-31,GSW,@,BOS,"W, 144-106",24.0,4.0,9.0,3.0,3.0,,,6.0,0.0,,,,3.0,11.0
Joe Ellis,9.5,1971-01-02,GSW,,PHO,"L, 116-122 (OT)",21.0,6.0,11.0,2.0,2.0,,,3.0,1.0,,,,5.0,14.0
Joe Ellis,6.4,1971-01-03,GSW,@,PHO,"L, 81-102",40.0,2.0,13.0,5.0,6.0,,,6.0,5.0,,,,4.0,9.0
Joe Ellis,1.6,1971-01-05,GSW,@,PHI,"L, 92-97",25.0,1.0,7.0,2.0,3.0,,,6.0,1.0,,,,6.0,4.0
Joe Ellis,4.4,1971-01-06,GSW,@,LAC,"L, 108-115",17.0,4.0,9.0,0.0,0.0,,,4.0,1.0,,,,6.0,8.0
Joe Ellis,3.5,1971-01-08,GSW,@,HOU,"W, 120-117",18.0,3.0,7.0,0.0,1.0,,,4.0,0.0,,,,3.0,6.0
Joe Ellis,13.8,1971-01-09,GSW,,HOU,"W, 109-103",32.0,7.0,14.0,2.0,2.0,,,5.0,3.0,,,,2.0,16.0
Joe Ellis,21.7,1971-01-16,GSW,,NYK,"W, 102-93",35.0,8.0,15.0,6.0,9.0,,,11.0,3.0,,,,4.0,22.0
Joe Ellis,19.5,1971-01-19,GSW,,SAC,"W, 116-108",35.0,7.0,15.0,6.0,7.0,,,9.0,3.0,,,,2.0,20.0
Joe Ellis,4.4,1971-01-22,GSW,@,LAL,"L, 110-130",22.0,4.0,13.0,2.0,3.0,,,4.0,1.0,,,,3.0,10.0
Joe Ellis,7.1,1971-01-23,GSW,,CHI,"L, 83-87",30.0,4.0,13.0,2.0,3.0,,,8.0,2.0,,,,5.0,10.0
Joe Ellis,9.0,1971-01-26,GSW,@,WAS,"L, 98-103",34.0,4.0,11.0,2.0,2.0,,,5.0,4.0,,,,3.0,10.0
Joe Ellis,6.1,1971-01-27,GSW,@,DET,"W, 129-112",26.0,5.0,11.0,0.0,1.0,,,6.0,0.0,,,,5.0,10.0
Joe Ellis,3.5,1971-01-29,GSW,,LAC,"W, 106-100",23.0,1.0,6.0,0.0,1.0,,,9.0,2.0,,,,5.0,2.0
Joe Ellis,13.4,1971-01-30,GSW,,LAL,"W, 87-85",48.0,7.0,21.0,3.0,4.0,,,12.0,1.0,,,,1.0,17.0
Joe Ellis,11.6,1971-02-02,GSW,,ATL,"W, 101-99",37.0,8.0,19.0,0.0,0.0,,,9.0,2.0,,,,5.0,16.0
Joe Ellis,25.6,1971-02-04,GSW,@,PHO,"W, 117-105",43.0,10.0,18.0,4.0,8.0,,,11.0,7.0,,,,2.0,24.0
Joe Ellis,23.3,1971-02-05,GSW,@,POR,"L, 117-123",43.0,7.0,12.0,3.0,3.0,,,16.0,1.0,,,,0.0,17.0
Joe Ellis,7.7,1971-02-06,GSW,,MIL,"L, 85-111",29.0,5.0,11.0,0.0,0.0,,,5.0,1.0,,,,2.0,10.0
Joe Ellis,9.3,1971-02-07,GSW,@,LAL,"L, 104-119",28.0,5.0,10.0,1.0,1.0,,,3.0,4.0,,,,4.0,11.0
Joe Ellis,13.5,1971-02-10,GSW,,OKC,"W, 133-122",34.0,6.0,13.0,0.0,0.0,,,10.0,4.0,,,,4.0,12.0
Joe Ellis,5.1,1971-02-11,GSW,@,HOU,"L, 111-119",31.0,5.0,15.0,0.0,0.0,,,7.0,1.0,,,,5.0,10.0
Joe Ellis,12.8,1971-02-12,GSW,,SAC,"W, 133-119",32.0,6.0,14.0,4.0,5.0,,,7.0,3.0,,,,6.0,16.0
Joe Ellis,4.4,1971-02-14,GSW,@,OKC,"L, 101-146",14.0,3.0,7.0,2.0,2.0,,,3.0,0.0,,,,5.0,8.0
Joe Ellis,6.4,1971-02-17,GSW,,BOS,"L, 99-129",30.0,3.0,10.0,4.0,5.0,,,6.0,0.0,,,,4.0,10.0
Joe Ellis,3.9,1971-02-19,GSW,,HOU,"L, 103-109",27.0,3.0,10.0,3.0,5.0,,,4.0,1.0,,,,5.0,9.0
Joe Ellis,8.6,1971-02-20,GSW,,MIL,"L, 96-104",37.0,3.0,10.0,1.0,2.0,,,12.0,2.0,,,,5.0,7.0
Joe Ellis,16.1,1971-02-22,GSW,@,LAC,"W, 109-91",40.0,10.0,18.0,0.0,0.0,,,5.0,4.0,,,,4.0,20.0
Joe Ellis,6.5,1971-02-23,GSW,@,MIL,"L, 107-118",36.0,2.0,9.0,2.0,4.0,,,9.0,3.0,,,,4.0,6.0
Joe Ellis,2.7,1971-02-24,GSW,@,DET,"W, 117-115",31.0,3.0,10.0,0.0,0.0,,,4.0,3.0,,,,6.0,6.0
Joe Ellis,2.5,1971-02-27,GSW,,LAL,"L, 107-112",29.0,1.0,9.0,0.0,0.0,,,7.0,5.0,,,,5.0,2.0
Joe Ellis,-1.6,1971-03-03,GSW,,ATL,"L, 105-109",25.0,1.0,9.0,0.0,0.0,,,2.0,3.0,,,,3.0,2.0
Joe Ellis,-1.2,1971-03-05,GSW,N,CHI,"L, 103-130",11.0,0.0,3.0,0.0,0.0,,,2.0,1.0,,,,3.0,0.0
Joe Ellis,10.0,1971-03-06,GSW,,WAS,"W, 109-103",25.0,4.0,8.0,2.0,2.0,,,6.0,2.0,,,,4.0,10.0
Joe Ellis,11.9,1971-03-09,GSW,,BOS,"L, 112-134",36.0,7.0,16.0,0.0,0.0,,,6.0,3.0,,,,0.0,14.0
Joe Ellis,9.2,1971-03-12,GSW,,OKC,"W, 111-98",34.0,6.0,16.0,3.0,3.0,,,6.0,0.0,,,,3.0,15.0
Joe Ellis,18.7,1971-03-13,GSW,,DET,"W, 116-107",34.0,8.0,12.0,1.0,2.0,,,7.0,4.0,,,,1.0,17.0
Joe Ellis,7.9,1971-03-16,GSW,@,CLE,"L, 103-108",30.0,3.0,7.0,5.0,8.0,,,5.0,1.0,,,,6.0,11.0
Joe Ellis,17.8,1971-03-17,GSW,@,SAC,"W, 110-92",35.0,6.0,9.0,4.0,5.0,,,10.0,1.0,,,,4.0,16.0
Joe Ellis,3.8,1971-03-18,GSW,@,CHI,"W, 91-85",32.0,2.0,8.0,2.0,2.0,,,5.0,1.0,,,,4.0,6.0
Joe Ellis,5.5,1971-03-21,GSW,@,OKC,"L, 106-119",12.0,2.0,4.0,0.0,0.0,,,5.0,0.0,,,,0.0,4.0
Joe Ellis,-2.5,1971-03-27,GSW,,MIL,"L, 96-107",9.0,0.0,7.0,0.0,0.0,,,4.0,0.0,,,,1.0,0.0
Joe Ellis,2.4,1971-03-29,GSW,@,MIL,"L, 90-104",13.0,1.0,2.0,0.0,0.0,,,2.0,0.0,,,,0.0,2.0
Joe Ellis,7.7,1971-03-30,GSW,@,MIL,"L, 102-114",27.0,3.0,10.0,2.0,3.0,,,9.0,0.0,,,,1.0,8.0
Joe Ellis,8.2,1971-04-01,GSW,,MIL,"W, 106-104",27.0,7.0,15.0,0.0,0.0,,,5.0,0.0,,,,4.0,14.0
Joe Ellis,-0.9,1971-04-04,GSW,@,MIL,"L, 86-136",15.0,2.0,8.0,0.0,0.0,,,1.0,0.0,,,,2.0,4.0
Joe Ellis,6.6,1971-10-15,GSW,@,BOS,"W, 97-75",21.0,4.0,8.0,0.0,0.0,,,5.0,1.0,,,,4.0,8.0
Joe Ellis,3.4,1971-10-16,GSW,@,WAS,"L, 93-108",8.0,1.0,4.0,3.0,5.0,,,3.0,1.0,,,,3.0,5.0
Joe Ellis,10.7,1971-10-19,GSW,@,NYK,"L, 84-93",33.0,4.0,11.0,3.0,4.0,,,10.0,0.0,,,,2.0,11.0
Joe Ellis,7.3,1971-10-20,GSW,@,CLE,"W, 115-98",19.0,2.0,7.0,4.0,5.0,,,5.0,1.0,,,,1.0,8.0
Joe Ellis,1.5,1971-10-23,GSW,,DET,"W, 115-109 (OT)",14.0,2.0,10.0,1.0,1.0,,,5.0,0.0,,,,2.0,5.0
Joe Ellis,0.4,1971-10-26,GSW,,LAC,"L, 89-91",11.0,1.0,7.0,1.0,2.0,,,4.0,1.0,,,,3.0,3.0
Joe Ellis,0.7,1971-10-29,GSW,N,CHI,"W, 99-83",4.0,0.0,0.0,0.0,0.0,,,1.0,0.0,,,,0.0,0.0
Joe Ellis,10.4,1971-10-30,GSW,,SAC,"W, 116-112",27.0,7.0,14.0,2.0,3.0,,,4.0,2.0,,,,6.0,16.0
Joe Ellis,23.1,1971-10-31,GSW,@,LAL,"W, 109-105",22.0,8.0,10.0,4.0,5.0,,,11.0,0.0,,,,1.0,20.0
Joe Ellis,7.4,1971-11-02,GSW,,WAS,"W, 106-91",16.0,5.0,12.0,0.0,0.0,,,6.0,0.0,,,,1.0,10.0
Joe Ellis,9.6,1971-11-04,GSW,,OKC,"W, 98-96",31.0,9.0,22.0,0.0,0.0,,,6.0,0.0,,,,2.0,18.0
Joe Ellis,2.4,1971-11-06,GSW,,LAL,"L, 89-105",19.0,2.0,7.0,1.0,2.0,,,5.0,0.0,,,,4.0,5.0
Joe Ellis,11.2,1971-11-07,GSW,@,OKC,"W, 109-102",36.0,8.0,17.0,2.0,2.0,,,5.0,0.0,,,,4.0,18.0
Joe Ellis,9.5,1971-11-09,GSW,,HOU,"W, 115-99",15.0,4.0,8.0,1.0,1.0,,,3.0,4.0,,,,1.0,9.0
Joe Ellis,3.0,1971-11-11,GSW,@,NYK,"W, 112-103",7.0,2.0,2.0,0.0,0.0,,,0.0,0.0,,,,1.0,4.0
Joe Ellis,17.3,1971-11-12,GSW,@,ATL,"L, 104-106",36.0,8.0,14.0,0.0,0.0,,,8.0,5.0,,,,3.0,16.0
Joe Ellis,-1.5,1971-11-13,GSW,@,SAC,"L, 101-110",16.0,1.0,7.0,0.0,0.0,,,2.0,0.0,,,,1.0,2.0
Joe Ellis,6.0,1971-11-16,GSW,@,DET,"W, 122-101",24.0,4.0,8.0,0.0,0.0,,,3.0,1.0,,,,2.0,8.0
Joe Ellis,7.1,1971-11-18,GSW,,POR,"W, 115-105",16.0,2.0,4.0,2.0,2.0,,,5.0,0.0,,,,1.0,6.0
Joe Ellis,17.2,1971-11-20,GSW,,MIL,"W, 107-100",34.0,9.0,23.0,1.0,1.0,,,13.0,4.0,,,,3.0,19.0
Joe Ellis,1.1,1971-11-21,GSW,N,HOU,"L, 96-115",23.0,2.0,7.0,0.0,0.0,,,2.0,2.0,,,,4.0,4.0
Joe Ellis,12.9,1971-11-25,GSW,,PHI,"L, 111-112",22.0,8.0,13.0,1.0,1.0,,,5.0,1.0,,,,6.0,17.0
Joe Ellis,8.1,1971-11-26,GSW,@,CHI,"L, 89-121",17.0,4.0,7.0,0.0,1.0,,,5.0,1.0,,,,1.0,8.0
Joe Ellis,2.3,1971-11-27,GSW,@,LAC,"W, 110-91",5.0,1.0,3.0,1.0,2.0,,,2.0,0.0,,,,0.0,3.0
Joe Ellis,19.1,1971-11-30,GSW,@,MIL,"W, 106-103",37.0,12.0,26.0,1.0,1.0,,,12.0,1.0,,,,4.0,25.0
Joe Ellis,2.8,1971-12-03,GSW,@,POR,"L, 107-115",28.0,2.0,9.0,1.0,2.0,,,3.0,4.0,,,,3.0,5.0
Joe Ellis,11.0,1971-12-04,GSW,,PHO,"L, 92-128",24.0,8.0,17.0,0.0,0.0,,,6.0,1.0,,,,3.0,16.0
Joe Ellis,-0.5,1971-12-05,GSW,@,PHO,"L, 87-120",11.0,1.0,5.0,1.0,3.0,,,3.0,1.0,,,,6.0,3.0
Joe Ellis,13.7,1971-12-07,GSW,N,ATL,"L, 113-116",23.0,5.0,10.0,3.0,4.0,,,8.0,3.0,,,,4.0,13.0
Joe Ellis,7.6,1971-12-09,GSW,,LAL,"L, 111-124",18.0,3.0,8.0,1.0,1.0,,,9.0,1.0,,,,5.0,7.0
Joe Ellis,0.9,1971-12-10,GSW,@,OKC,"L, 94-105",9.0,1.0,2.0,0.0,2.0,,,1.0,0.0,,,,0.0,2.0
Joe Ellis,8.0,1971-12-16,GSW,,PHI,"W, 113-93",21.0,4.0,11.0,2.0,2.0,,,6.0,1.0,,,,2.0,10.0
Joe Ellis,10.5,1971-12-17,GSW,@,LAL,"L, 99-129",14.0,5.0,8.0,0.0,0.0,,,7.0,0.0,,,,2.0,10.0
Joe Ellis,10.4,1971-12-18,GSW,,DET,"W, 129-102",21.0,7.0,16.0,0.0,0.0,,,6.0,2.0,,,,2.0,14.0
Joe Ellis,10.3,1971-12-21,GSW,,NYK,"L, 87-113",22.0,5.0,9.0,1.0,2.0,,,8.0,0.0,,,,4.0,11.0
Joe Ellis,0.0,1971-12-25,GSW,@,NYK,"L, 89-114",24.0,2.0,11.0,2.0,2.0,,,3.0,0.0,,,,3.0,6.0
Joe Ellis,9.1,1971-12-27,GSW,@,BOS,"L, 97-99",25.0,3.0,10.0,1.0,2.0,,,11.0,2.0,,,,2.0,7.0
Joe Ellis,0.9,1967-04-16,GSW,@,PHI,"L, 95-126",4.0,1.0,4.0,0.0,0.0,,,1.0,2.0,,,,2.0,2.0
Joe Ellis,7.9,1966-10-20,GSW,N,CHI,"W, 121-111",19.0,3.0,7.0,2.0,2.0,,,7.0,1.0,,,,5.0,8.0
Joe Ellis,-2.6,1966-10-21,GSW,,DET,"W, 136-119",9.0,0.0,4.0,0.0,0.0,,,2.0,0.0,,,,3.0,0.0
Joe Ellis,0.0,1966-10-23,GSW,N,DET,"L, 110-119",2.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0
Joe Ellis,0.0,1966-10-29,GSW,@,SAC,"W, 127-115",9.0,0.0,4.0,0.0,0.0,,,2.0,2.0,,,,0.0,0.0
Joe Ellis,0.2,1966-11-01,GSW,@,CHI,"W, 137-121",7.0,1.0,4.0,0.0,0.0,,,1.0,1.0,,,,2.0,2.0
Joe Ellis,2.0,1966-11-03,GSW,@,NYK,"L, 108-123",2.0,1.0,1.0,0.0,0.0,,,0.0,1.0,,,,1.0,2.0
Joe Ellis,-0.7,1966-11-04,GSW,@,PHI,"L, 129-134",1.0,0.0,1.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0
Joe Ellis,-1.1,1966-11-09,GSW,,WAS,"W, 128-122",3.0,0.0,3.0,0.0,0.0,,,2.0,0.0,,,,1.0,0.0
