Player,GmSc,Date,Team,home_away,Opp,Result,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Charlie Villanueva,5.4,2010-02-21,DET,,SAS,W,16.683333333333334,3,8,0.375,1,4,0.25,0,0,0.0,1,3,4,0,2,0,0,2,7
Wesley Matthews,6.3,2010-02-21,UTA,@,POR,W,33.46333333333333,4,9,0.444,0,2,0.0,4,5,0.8,0,2,2,0,1,0,1,3,12
Glen Davis,4.5,2010-02-21,BOS,@,DEN,L,17.225,2,6,0.333,0,0,0.0,2,4,0.5,4,3,7,0,1,0,0,5,6
Marvin Williams,6.8,2010-02-21,ATL,@,GSW,L,29.921666666666667,4,7,0.571,0,0,0.0,1,2,0.5,1,1,2,0,1,1,0,3,9
Matt Barnes,5.1,2010-02-21,ORL,,CLE,W,31.216666666666665,3,5,0.6,0,1,0.0,1,2,0.5,0,6,6,0,1,0,0,5,7
Delonte West,3.4,2010-02-21,CLE,@,ORL,L,23.15,2,9,0.222,0,0,0.0,2,2,1.0,2,3,5,2,1,0,1,2,6
Rasheed Wallace,3.0,2010-02-21,BOS,@,DEN,L,22.451666666666668,4,10,0.4,0,3,0.0,0,0,0.0,0,2,2,1,1,1,1,4,8
Ryan Hollins,9.2,2010-02-21,MIN,,OKC,L,14.166666666666666,3,3,1.0,0,0,0.0,2,2,1.0,2,0,2,1,0,2,1,1,8
Shane Battier,3.8,2010-02-21,HOU,@,NOH,L,24.6,3,9,0.333,2,5,0.4,0,0,0.0,0,3,3,2,0,0,1,1,8
Mo Williams,2.7,2010-02-21,CLE,@,ORL,L,32.6,1,9,0.111,0,4,0.0,2,2,1.0,1,4,5,3,1,0,0,1,4
Devean George,5.7,2010-02-21,GSW,,ATL,W,24.215,3,6,0.5,0,1,0.0,1,2,0.5,0,2,2,1,2,0,0,3,7
Anthony Morrow,1.1,2010-02-21,GSW,,ATL,W,26.843333333333334,5,13,0.385,0,2,0.0,0,1,0.0,0,3,3,1,0,0,1,5,10
Arron Afflalo,5.0,2010-02-21,DEN,,BOS,W,26.448333333333334,2,5,0.4,1,2,0.5,0,0,0.0,1,0,1,2,0,2,0,2,5
Nenad Krstic,7.6,2010-02-21,OKC,@,MIN,W,20.683333333333334,4,7,0.571,0,0,0.0,2,2,1.0,1,2,3,0,0,0,0,1,10
Nick Collison,5.3,2010-02-21,OKC,@,MIN,W,22.666666666666668,3,6,0.5,0,0,0.0,2,2,1.0,3,1,4,1,0,0,2,2,8
JJ Redick,6.9,2010-02-21,ORL,,CLE,W,15.65,3,5,0.6,2,4,0.5,1,2,0.5,1,0,1,1,0,0,0,2,9
Anderson Varejao,3.5,2010-02-21,CLE,@,ORL,L,19.4,1,4,0.25,0,0,0.0,0,0,0.0,0,3,3,1,2,1,0,1,2
Mike Bibby,2.9,2010-02-21,ATL,@,GSW,L,29.028333333333332,1,6,0.167,0,2,0.0,1,2,0.5,0,2,2,5,1,0,1,0,3
CJ Miles,0.5,2010-02-21,UTA,@,POR,W,34.14333333333333,1,8,0.125,1,3,0.333,1,2,0.5,0,1,1,4,1,0,0,5,4
Kris Humphries,3.1,2010-02-21,NJN,,MEM,L,17.183333333333334,1,4,0.25,0,0,0.0,1,2,0.5,3,4,7,0,1,0,1,1,3
David Andersen,4.5,2010-02-21,HOU,@,NOH,L,13.25,3,5,0.6,0,1,0.0,0,0,0.0,1,3,4,0,1,0,1,2,6
Chuck Hayes,1.6,2010-02-21,HOU,@,NOH,L,22.033333333333335,2,4,0.5,0,0,0.0,0,2,0.0,0,5,5,1,1,0,2,2,4
Richard Jefferson,3.9,2010-02-21,SAS,@,DET,L,30.266666666666666,1,5,0.2,0,1,0.0,6,8,0.75,0,3,3,1,0,0,1,2,8
Keyon Dooling,1.2,2010-02-21,NJN,,MEM,L,23.226666666666667,1,6,0.167,1,4,0.25,2,3,0.667,2,1,3,3,0,0,3,1,5
Hamed Haddadi,1.6,2010-02-21,MEM,@,NJN,W,14.8,1,4,0.25,0,0,0.0,0,0,0.0,2,4,6,1,0,1,0,5,2
DeJuan Blair,6.2,2010-02-21,SAS,@,DET,L,13.966666666666667,1,3,0.333,0,0,0.0,4,5,0.8,1,2,3,2,0,0,0,1,6
Keith Bogans,2.6,2010-02-21,SAS,@,DET,L,39.47833333333333,2,5,0.4,1,3,0.333,0,0,0.0,0,1,1,2,1,0,0,6,5
Serge Ibaka,0.5,2010-02-21,OKC,@,MIN,W,19.766666666666666,2,6,0.333,0,0,0.0,0,0,0.0,1,2,3,0,0,2,2,2,4
Ronnie Price,3.4,2010-02-21,UTA,@,POR,W,9.133333333333333,3,6,0.5,0,0,0.0,1,2,0.5,1,1,2,0,1,0,1,3,7
Sam Young,0.9,2010-02-21,MEM,@,NJN,W,18.961666666666666,2,6,0.333,0,0,0.0,0,0,0.0,1,0,1,0,3,0,3,1,4
James Posey,2.7,2010-02-21,NOH,,HOU,W,24.0,0,1,0.0,0,1,0.0,0,0,0.0,1,6,7,1,1,0,0,2,0
Lou Amundson,3.0,2010-02-21,PHX,,SAC,W,10.523333333333333,1,2,0.5,0,0,0.0,0,0,0.0,2,1,3,1,0,2,1,2,2
Ramon Sessions,1.5,2010-02-21,MIN,,OKC,L,22.45,1,3,0.333,0,0,0.0,0,0,0.0,1,1,2,4,1,0,2,4,2
Ty Lawson,4.3,2010-02-21,DEN,,BOS,W,13.383333333333333,2,3,0.667,0,0,0.0,0,2,0.0,1,1,2,2,1,0,1,0,4
Terrence Williams,2.2,2010-02-21,NJN,,MEM,L,19.433333333333334,3,10,0.3,0,1,0.0,0,0,0.0,1,1,2,2,0,0,0,1,6
Jason Maxiell,3.7,2010-02-21,DET,,SAS,W,18.85,1,3,0.333,0,0,0.0,2,4,0.5,2,4,6,0,0,0,0,1,4
Juwan Howard,0.7,2010-02-21,POR,,UTA,L,29.135,0,3,0.0,0,0,0.0,0,0,0.0,1,2,3,2,1,1,0,4,0
Tony Allen,2.8,2010-02-21,BOS,@,DEN,L,14.076666666666666,0,2,0.0,0,0,0.0,2,4,0.5,0,0,0,1,2,1,0,1,2
Jeff Teague,4.3,2010-02-21,ATL,@,GSW,L,11.65,1,3,0.333,0,0,0.0,1,1,1.0,0,0,0,4,1,0,0,2,3
Jarvis Hayes,1.7,2010-02-21,NJN,,MEM,L,21.816666666666666,1,4,0.25,0,2,0.0,0,0,0.0,0,4,4,1,1,0,0,2,2
Omri Casspi,-0.4,2010-02-21,SAC,@,PHX,L,25.913333333333334,2,5,0.4,0,2,0.0,0,0,0.0,1,1,2,1,1,0,4,1,4
Dominic McGuire,0.5,2010-02-21,SAC,@,PHX,L,18.553333333333335,0,2,0.0,0,0,0.0,0,0,0.0,1,4,5,1,0,1,1,1,0
Dante Cunningham,3.6,2010-02-21,POR,,UTA,L,8.306666666666667,2,3,0.667,0,0,0.0,0,0,0.0,0,2,2,0,0,1,0,1,4
Julian Wright,3.7,2010-02-21,NOH,,HOU,W,5.573333333333333,2,4,0.5,0,1,0.0,0,0,0.0,1,1,2,0,0,1,0,0,4
Anthony Tolliver,-0.8,2010-02-21,GSW,,ATL,W,19.066666666666666,1,4,0.25,0,1,0.0,0,0,0.0,1,1,2,0,0,2,2,2,2
Spencer Hawes,4.0,2010-02-21,SAC,@,PHX,L,11.303333333333333,3,3,1.0,0,0,0.0,1,2,0.5,0,1,1,0,0,0,0,5,7
Jawad Williams,2.7,2010-02-21,CLE,@,ORL,L,11.521666666666667,1,3,0.333,0,0,0.0,0,0,0.0,2,1,3,0,0,1,0,0,2
Ryan Gomes,-4.3,2010-02-21,MIN,,OKC,L,23.733333333333334,0,9,0.0,0,2,0.0,0,0,0.0,1,2,3,2,0,1,1,1,0
Earl Clark,0.6,2010-02-21,PHX,,SAC,W,4.98,1,4,0.25,0,1,0.0,0,0,0.0,1,0,1,0,1,1,1,1,2
Marcus Williams,0.9,2010-02-21,MEM,@,NJN,W,17.533333333333335,1,5,0.2,0,1,0.0,1,1,1.0,0,0,0,4,0,0,1,2,3
Zaza Pachulia,-1.5,2010-02-21,ATL,@,GSW,L,12.73,0,3,0.0,0,0,0.0,1,2,0.5,1,0,1,1,0,2,2,2,1
Anthony Parker,-0.8,2010-02-21,CLE,@,ORL,L,26.45,1,4,0.25,1,4,0.25,1,2,0.5,0,1,1,1,0,0,1,5,4
Wayne Ellington,0.6,2010-02-21,MIN,,OKC,L,13.231666666666667,2,5,0.4,1,2,0.5,0,0,0.0,0,1,1,0,0,0,2,0,5
Goran Dragic,1.3,2010-02-21,PHX,,SAC,W,13.343333333333334,1,5,0.2,0,1,0.0,0,0,0.0,1,1,2,2,0,0,0,0,2
Andrei Kirilenko,3.4,2010-02-21,UTA,@,POR,W,8.9,1,1,1.0,0,0,0.0,0,0,0.0,1,1,2,0,0,1,0,0,2
Jared Dudley,-0.4,2010-02-21,PHX,,SAC,W,19.6,0,2,0.0,0,1,0.0,0,0,0.0,1,1,2,2,1,0,2,1,0
JJ Hickson,2.9,2010-02-21,CLE,@,ORL,L,12.633333333333333,2,3,0.667,0,0,0.0,0,2,0.0,1,1,2,0,0,0,0,0,4
Brandon Bass,3.3,2010-02-21,ORL,,CLE,W,10.733333333333333,2,5,0.4,0,0,0.0,2,2,1.0,0,0,0,0,0,0,0,0,6
Will Bynum,-1.5,2010-02-21,DET,,SAS,W,15.4,0,3,0.0,0,0,0.0,3,3,1.0,0,0,0,2,0,0,3,2,3
Garrett Temple,-3.8,2010-02-21,HOU,@,NOH,L,11.953333333333333,1,4,0.25,0,2,0.0,0,0,0.0,0,1,1,0,0,1,4,1,2
Roger Mason Jr.,-1.6,2010-02-21,SAS,@,DET,L,30.505,1,6,0.167,0,3,0.0,0,0,0.0,0,0,0,2,0,0,0,3,2
Jerryd Bayless,0.2,2010-02-21,POR,,UTA,L,9.766666666666667,0,2,0.0,0,0,0.0,2,2,1.0,0,0,0,2,0,0,1,2,2
Daniel Gibson,-0.2,2010-02-21,CLE,@,ORL,L,12.8,0,1,0.0,0,1,0.0,1,2,0.5,0,2,2,1,0,0,1,1,1
Martell Webster,0.2,2010-02-21,POR,,UTA,L,14.176666666666666,1,3,0.333,0,2,0.0,0,0,0.0,0,1,1,0,0,0,0,1,2
Darrell Arthur,-1.4,2010-02-21,MEM,@,NJN,W,2.8333333333333335,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,1,1,0
Mario West,0.7,2010-02-21,ATL,@,GSW,L,4.166666666666667,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0
Ime Udoka,-3.1,2010-02-21,SAC,@,PHX,L,14.186666666666667,0,4,0.0,0,2,0.0,0,0,0.0,0,0,0,1,0,0,1,0,0
Brian Scalabrine,0.0,2010-02-21,BOS,@,DEN,L,1.3833333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Shelden Williams,0.0,2010-02-21,BOS,@,DEN,L,1.3833333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Anthony Carter,-0.4,2010-02-21,DEN,,BOS,W,2.8016666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0
Marcin Gortat,0.0,2010-02-21,ORL,,CLE,W,4.516666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Sasha Pavlovic,-1.1,2010-02-21,MIN,,OKC,L,5.183333333333334,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0
Joey Graham,0.0,2010-02-21,DEN,,BOS,W,0.94,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Kevin Ollie,-0.7,2010-02-21,OKC,@,MIN,W,3.716666666666667,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Eric Maynor,-2.9,2010-02-21,OKC,@,MIN,W,6.033333333333333,0,3,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,2,0
Hasheem Thabeet,-1.8,2010-02-21,MEM,@,NJN,W,0.9833333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,2,0
Jason Williams,-4.5,2010-02-21,ORL,,CLE,W,14.166666666666666,0,3,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,2,1,0
Danny Granger,34.3,2010-02-20,IND,@,HOU,W,36.891666666666666,12,17,0.706,4,6,0.667,8,9,0.889,1,6,7,4,3,1,2,3,36
David Lee,30.1,2010-02-20,NYK,,OKC,L,41.516666666666666,12,16,0.75,0,0,0.0,6,6,1.0,2,8,10,6,1,3,3,4,30
Russell Westbrook,24.2,2010-02-20,OKC,@,NYK,W,47.266666666666666,13,23,0.565,0,0,0.0,5,8,0.625,3,6,9,10,0,0,4,4,31
Stephen Jackson,25.3,2010-02-20,CHA,@,MIL,L,42.975,14,25,0.56,3,5,0.6,4,4,1.0,2,3,5,5,1,0,3,4,35
Kevin Durant,22.0,2010-02-20,OKC,@,NYK,W,46.86666666666667,10,25,0.4,2,6,0.333,14,15,0.933,1,4,5,3,1,1,5,2,36
Jason Kidd,28.9,2010-02-20,DAL,,MIA,W,39.7,5,8,0.625,3,5,0.6,8,9,0.889,1,4,5,11,3,1,1,1,21
Troy Murphy,17.8,2010-02-20,IND,@,HOU,W,38.06666666666667,6,15,0.4,2,4,0.5,4,6,0.667,2,10,12,4,4,1,2,3,18
Andrew Bogut,13.8,2010-02-20,MIL,,CHA,W,40.501666666666665,8,18,0.444,0,0,0.0,2,4,0.5,4,9,13,4,0,5,5,2,18
Chris Kaman,15.5,2010-02-20,LAC,,SAC,W,35.66,9,18,0.5,0,0,0.0,4,6,0.667,4,12,16,1,0,2,4,3,22
Andre Iguodala,17.3,2010-02-20,PHI,@,CHI,L,35.2,7,15,0.467,3,7,0.429,6,7,0.857,2,4,6,5,0,3,5,2,23
Eric Gordon,19.1,2010-02-20,LAC,,SAC,W,40.083333333333336,10,17,0.588,4,7,0.571,6,7,0.857,0,2,2,6,0,0,7,1,30
Taj Gibson,22.0,2010-02-20,CHI,,PHI,W,38.35,9,14,0.643,0,0,0.0,2,2,1.0,5,8,13,1,1,2,0,2,20
Luis Scola,17.8,2010-02-20,HOU,,IND,L,37.24333333333333,11,17,0.647,0,0,0.0,3,6,0.5,2,9,11,4,0,0,3,6,25
Andray Blatche,18.6,2010-02-20,WAS,@,TOR,L,33.27166666666667,11,21,0.524,0,1,0.0,2,3,0.667,3,3,6,3,1,2,1,3,24
Trevor Ariza,18.3,2010-02-20,HOU,,IND,L,35.766666666666666,6,11,0.545,3,5,0.6,1,1,1.0,3,6,9,5,1,2,1,3,16
Dirk Nowitzki,20.5,2010-02-20,DAL,,MIA,W,39.531666666666666,10,21,0.476,0,2,0.0,8,8,1.0,0,5,5,2,1,1,1,1,28
Tracy McGrady,19.2,2010-02-20,NYK,,OKC,L,32.025,10,17,0.588,1,3,0.333,5,7,0.714,1,3,4,5,1,0,3,3,26
Jarrett Jack,23.7,2010-02-20,TOR,,WAS,W,31.35,6,9,0.667,3,4,0.75,8,8,1.0,2,2,4,8,0,0,3,0,23
Brandon Jennings,16.0,2010-02-20,MIL,,CHA,W,36.626666666666665,5,16,0.313,2,4,0.5,7,8,0.875,1,6,7,5,2,0,1,1,19
John Salmons,16.2,2010-02-20,MIL,,CHA,W,37.25,5,14,0.357,2,5,0.4,7,8,0.875,2,3,5,7,2,0,3,2,19
Eddie House,18.5,2010-02-20,NYK,,OKC,L,36.416666666666664,8,14,0.571,4,8,0.5,4,4,1.0,1,4,5,2,1,0,2,3,24
Aaron Brooks,16.4,2010-02-20,HOU,,IND,L,39.78333333333333,11,20,0.55,3,7,0.429,1,1,1.0,0,1,1,7,0,0,4,3,26
Jermaine O'Neal,14.3,2010-02-20,MIA,@,DAL,L,34.905,9,15,0.6,0,0,0.0,0,0,0.0,5,8,13,1,0,2,4,2,18
Tyrus Thomas,10.7,2010-02-20,CHA,@,MIL,L,30.9,5,10,0.5,0,0,0.0,2,2,1.0,3,8,11,2,1,4,4,5,12
Jeff Green,17.0,2010-02-20,OKC,@,NYK,W,46.65,6,9,0.667,2,2,1.0,2,5,0.4,3,8,11,0,2,0,0,1,16
Kevin Martin,10.2,2010-02-20,HOU,,IND,L,31.35,3,16,0.188,0,3,0.0,8,9,0.889,1,5,6,5,3,1,2,2,14
Andrea Bargnani,14.7,2010-02-20,TOR,,WAS,W,39.083333333333336,6,13,0.462,1,3,0.333,5,6,0.833,0,6,6,0,0,4,0,2,18
Steve Blake,15.0,2010-02-20,LAC,,SAC,W,40.016666666666666,3,6,0.5,1,3,0.333,4,4,1.0,1,3,4,12,2,0,3,5,11
Luol Deng,16.0,2010-02-20,CHI,,PHI,W,32.13333333333333,1,8,0.125,0,1,0.0,10,10,1.0,2,5,7,5,4,0,0,3,12
Antoine Wright,17.2,2010-02-20,TOR,,WAS,W,31.916666666666668,7,10,0.7,3,3,1.0,2,4,0.5,1,3,4,2,2,0,1,2,19
Hakim Warrick,16.7,2010-02-20,CHI,,PHI,W,25.085,6,11,0.545,0,0,0.0,3,4,0.75,5,4,9,3,0,2,0,2,15
Josh Howard,11.1,2010-02-20,WAS,@,TOR,L,33.1,5,17,0.294,1,4,0.25,6,8,0.75,3,4,7,4,0,1,0,5,17
Shane Battier,10.4,2010-02-20,HOU,,IND,L,35.75,2,6,0.333,1,3,0.333,3,4,0.75,3,7,10,3,1,3,2,3,8
Derrick Rose,14.0,2010-02-20,CHI,,PHI,W,33.81666666666667,7,16,0.438,1,1,1.0,2,4,0.5,2,2,4,6,1,0,1,0,17
T.J. Ford,15.9,2010-02-20,IND,@,HOU,W,24.225,10,19,0.526,1,2,0.5,2,3,0.667,2,1,3,3,0,0,0,3,23
Daequan Cook,13.5,2010-02-20,MIA,@,DAL,L,33.85,8,16,0.5,3,5,0.6,3,3,1.0,0,4,4,1,0,0,2,1,22
Omri Casspi,13.9,2010-02-20,SAC,@,LAC,L,31.94,5,11,0.455,0,2,0.0,5,5,1.0,1,4,5,3,3,0,2,1,15
Caron Butler,14.0,2010-02-20,DAL,,MIA,W,41.7,7,13,0.538,0,1,0.0,6,8,0.75,1,3,4,3,1,0,2,4,20
Kirk Hinrich,16.0,2010-02-20,CHI,,PHI,W,26.066666666666666,7,11,0.636,3,4,0.75,0,0,0.0,0,1,1,4,2,0,0,3,17
Tyreke Evans,10.9,2010-02-20,SAC,@,LAC,L,40.07666666666667,9,14,0.643,1,3,0.333,2,7,0.286,0,3,3,4,0,0,4,4,21
Brendan Haywood,13.0,2010-02-20,DAL,,MIA,W,38.901666666666664,5,10,0.5,0,0,0.0,1,2,0.5,5,6,11,4,0,1,1,1,11
Brad Miller,11.5,2010-02-20,CHI,,PHI,W,21.748333333333335,4,10,0.4,1,2,0.5,6,7,0.857,2,8,10,1,0,0,1,3,15
Gerald Wallace,10.7,2010-02-20,CHA,@,MIL,L,45.483333333333334,5,10,0.5,1,2,0.5,0,0,0.0,3,5,8,3,0,2,2,1,11
Hedo Turkoglu,12.3,2010-02-20,TOR,,WAS,W,36.8,7,14,0.5,0,2,0.0,2,2,1.0,3,3,6,5,0,0,2,3,16
Thaddeus Young,14.6,2010-02-20,PHI,@,CHI,L,26.066666666666666,6,11,0.545,1,1,1.0,4,6,0.667,6,2,8,1,0,0,1,2,17
Luc Mbah a Moute,11.9,2010-02-20,MIL,,CHA,W,39.75666666666667,6,7,0.857,0,0,0.0,0,0,0.0,2,5,7,1,1,2,2,4,12
James Harden,7.5,2010-02-20,OKC,@,NYK,W,31.333333333333332,4,9,0.444,1,3,0.333,5,7,0.714,0,5,5,2,1,1,4,4,14
Rasual Butler,6.2,2010-02-20,LAC,,SAC,W,40.88333333333333,5,16,0.313,4,10,0.4,0,0,0.0,0,5,5,1,0,0,0,2,14
Roy Hibbert,7.0,2010-02-20,IND,@,HOU,W,24.816666666666666,3,8,0.375,0,0,0.0,1,3,0.333,1,8,9,3,0,2,1,1,7
Flip Murray,8.1,2010-02-20,CHI,,PHI,W,28.25,5,13,0.385,2,4,0.5,0,0,0.0,0,3,3,2,1,1,0,2,12
Randy Foye,8.3,2010-02-20,WAS,@,TOR,L,29.925,5,13,0.385,3,4,0.75,1,1,1.0,0,0,0,6,0,0,2,2,14
Wilson Chandler,2.9,2010-02-20,NYK,,OKC,L,37.895,7,16,0.438,1,2,0.5,0,0,0.0,1,5,6,1,0,0,5,4,15
Elton Brand,8.3,2010-02-20,PHI,@,CHI,L,26.816666666666666,2,8,0.25,0,0,0.0,3,5,0.6,6,7,13,2,0,0,0,2,7
Mario Chalmers,8.2,2010-02-20,MIA,@,DAL,L,29.721666666666668,5,10,0.5,1,4,0.25,0,0,0.0,0,2,2,8,0,0,2,5,11
Michael Beasley,5.9,2010-02-20,MIA,@,DAL,L,31.495,3,11,0.273,0,1,0.0,6,6,1.0,0,3,3,5,1,0,3,5,12
Boris Diaw,6.6,2010-02-20,CHA,@,MIL,L,42.18333333333333,5,8,0.625,0,2,0.0,1,3,0.333,0,7,7,2,0,1,3,3,11
Craig Smith,4.9,2010-02-20,LAC,,SAC,W,18.516666666666666,3,8,0.375,0,0,0.0,3,3,1.0,2,5,7,1,1,1,3,5,9
David Andersen,6.0,2010-02-20,HOU,,IND,L,21.723333333333333,2,9,0.222,0,1,0.0,2,4,0.5,5,6,11,1,0,1,0,1,6
Nick Collison,9.5,2010-02-20,OKC,@,NYK,W,31.375,5,9,0.556,0,0,0.0,0,0,0.0,4,4,8,0,1,0,0,3,10
Jason Thompson,4.8,2010-02-20,SAC,@,LAC,L,26.233333333333334,4,9,0.444,0,0,0.0,1,2,0.5,2,5,7,0,2,0,2,5,9
Carl Landry,3.1,2010-02-20,SAC,@,LAC,L,35.625,4,11,0.364,0,0,0.0,2,5,0.4,1,7,8,2,0,0,3,2,10
Spencer Hawes,8.7,2010-02-20,SAC,@,LAC,L,22.376666666666665,3,4,0.75,0,0,0.0,2,2,1.0,0,1,1,3,0,3,1,3,8
DeAndre Jordan,1.2,2010-02-20,LAC,,SAC,W,28.133333333333333,2,7,0.286,0,0,0.0,0,0,0.0,2,6,8,0,0,3,2,5,4
Shawn Marion,10.1,2010-02-20,DAL,,MIA,W,33.505,5,6,0.833,0,0,0.0,1,2,0.5,0,5,5,0,1,0,0,2,11
Jose Calderon,6.8,2010-02-20,TOR,,WAS,W,22.675,4,10,0.4,0,1,0.0,2,2,1.0,0,4,4,4,0,0,1,2,10
Raymond Felton,4.0,2010-02-20,CHA,@,MIL,L,31.116666666666667,3,10,0.3,2,3,0.667,2,2,1.0,0,2,2,4,0,0,2,4,10
Carlos Delfino,4.3,2010-02-20,MIL,,CHA,W,29.683333333333334,3,10,0.3,1,7,0.143,2,4,0.5,1,3,4,1,1,0,1,1,9
Allen Iverson,5.1,2010-02-20,PHI,@,CHI,L,29.336666666666666,5,13,0.385,0,0,0.0,3,4,0.75,0,1,1,3,0,0,2,2,13
Sergio Rodriguez,3.9,2010-02-20,NYK,,OKC,L,25.558333333333334,2,8,0.25,0,3,0.0,1,2,0.5,1,2,3,6,1,0,2,1,5
Danilo Gallinari,6.0,2010-02-20,NYK,,OKC,L,38.5,3,6,0.5,1,4,0.25,0,0,0.0,0,3,3,1,2,0,0,4,7
JaVale McGee,9.2,2010-02-20,WAS,@,TOR,L,23.141666666666666,4,6,0.667,0,0,0.0,2,3,0.667,1,3,4,0,1,0,0,1,10
Samuel Dalembert,4.2,2010-02-20,PHI,@,CHI,L,17.1,3,5,0.6,0,0,0.0,0,0,0.0,1,7,8,0,0,1,1,5,6
Udonis Haslem,4.5,2010-02-20,MIA,@,DAL,L,19.218333333333334,4,7,0.571,0,0,0.0,0,0,0.0,2,6,8,0,0,0,3,1,8
Brandon Rush,6.0,2010-02-20,IND,@,HOU,W,24.408333333333335,4,6,0.667,2,2,1.0,0,0,0.0,1,3,4,0,0,0,1,5,10
Mike Miller,0.6,2010-02-20,WAS,@,TOR,L,30.415,3,4,0.75,1,1,1.0,0,0,0.0,4,3,7,1,0,0,8,3,7
Thabo Sefolosha,3.1,2010-02-20,OKC,@,NYK,W,28.991666666666667,0,4,0.0,0,2,0.0,4,4,1.0,0,6,6,1,2,0,1,4,4
Rasho Nesterovic,7.3,2010-02-20,TOR,,WAS,W,18.825,5,7,0.714,0,0,0.0,0,0,0.0,1,0,1,0,1,1,1,3,10
Beno Udrih,4.5,2010-02-20,SAC,@,LAC,L,36.44833333333333,3,8,0.375,0,1,0.0,2,2,1.0,0,1,1,4,1,0,2,3,8
Quentin Richardson,5.1,2010-02-20,MIA,@,DAL,L,28.116666666666667,3,8,0.375,2,6,0.333,0,0,0.0,1,1,2,1,1,0,0,3,8
Lou Williams,3.5,2010-02-20,PHI,@,CHI,L,24.333333333333332,4,11,0.364,1,4,0.25,1,2,0.5,0,1,1,3,0,0,2,1,10
Earl Watson,5.2,2010-02-20,IND,@,HOU,W,24.666666666666668,3,6,0.5,1,1,1.0,3,4,0.75,1,1,2,2,0,0,3,2,10
Chase Budinger,7.7,2010-02-20,HOU,,IND,L,16.7,4,6,0.667,3,3,1.0,0,0,0.0,0,1,1,0,0,0,1,0,11
D.J. Augustin,5.7,2010-02-20,CHA,@,MIL,L,22.7,0,6,0.0,0,0,0.0,7,8,0.875,0,0,0,3,2,0,0,2,7
Al Thornton,5.8,2010-02-20,WAS,@,TOR,L,28.733333333333334,5,9,0.556,0,0,0.0,0,2,0.0,1,0,1,1,0,1,0,3,10
Solomon Jones,5.9,2010-02-20,IND,@,HOU,W,20.066666666666666,2,5,0.4,0,0,0.0,2,2,1.0,1,1,2,1,1,1,0,2,6
Reggie Evans,4.0,2010-02-20,TOR,,WAS,W,14.166666666666666,0,3,0.0,0,0,0.0,3,6,0.5,4,3,7,1,0,1,0,2,3
Earl Boykins,8.1,2010-02-20,WAS,@,TOR,L,20.595,4,7,0.571,0,1,0.0,1,1,1.0,0,1,1,3,0,0,0,0,9
Jonathan Bender,3.8,2010-02-20,NYK,,OKC,L,12.655,2,6,0.333,1,4,0.25,0,0,0.0,1,2,3,2,0,1,0,3,5
Marreese Speights,2.0,2010-02-20,PHI,@,CHI,L,19.85,3,7,0.429,0,0,0.0,0,0,0.0,0,7,7,0,0,0,0,6,6
Al Harrington,-1.3,2010-02-20,NYK,,OKC,L,19.783333333333335,2,10,0.2,0,4,0.0,2,4,0.5,2,4,6,1,0,0,2,4,6
Nenad Krstic,5.7,2010-02-20,OKC,@,NYK,W,11.283333333333333,3,6,0.5,0,0,0.0,0,0,0.0,3,0,3,1,0,1,0,2,6
James Singleton,4.9,2010-02-20,WAS,@,TOR,L,18.515,3,5,0.6,0,1,0.0,0,0,0.0,2,2,4,0,1,0,1,2,6
Garrett Temple,5.2,2010-02-20,HOU,,IND,L,8.216666666666667,2,3,0.667,2,3,0.667,1,4,0.25,0,0,0,1,1,0,1,0,7
Jerry Stackhouse,2.4,2010-02-20,MIL,,CHA,W,18.316666666666666,2,6,0.333,2,3,0.667,0,0,0.0,0,3,3,1,0,0,1,2,6
Serge Ibaka,3.5,2010-02-20,OKC,@,NYK,W,11.778333333333334,2,3,0.667,0,0,0.0,0,2,0.0,2,1,3,0,1,1,1,2,4
Dorell Wright,2.4,2010-02-20,MIA,@,DAL,L,17.695,1,4,0.25,0,1,0.0,1,1,1.0,2,4,6,0,1,0,1,2,3
Quinton Ross,4.8,2010-02-20,WAS,@,TOR,L,9.836666666666666,2,3,0.667,1,2,0.5,0,0,0.0,0,2,2,1,1,0,0,3,5
Ime Udoka,4.4,2010-02-20,SAC,@,LAC,L,6.366666666666666,2,3,0.667,1,1,1.0,0,0,0.0,0,0,0,1,2,0,2,0,5
