Player,GmSc,Date,Team,home_away,Opp,Result,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Derrick Coleman,18.9,1998-02-27,PHI,@,DEN,W,37.93333333333333,6,15,0.4,1,2,0.5,6,7,0.857,4,6,10,2,1,2,0,0,19
Gary Payton,12.8,1998-02-27,SEA,,ATL,W,39.75,4,10,0.4,1,6,0.167,0,0,0.0,0,3,3,15,5,0,6,3,9
Dean Garrett,17.6,1998-02-27,DEN,,PHI,L,41.06666666666667,8,11,0.727,0,0,0.0,0,0,0.0,5,6,11,2,2,2,2,5,16
Derek Strong,12.9,1998-02-27,ORL,,TOR,L,38.18333333333333,8,17,0.471,0,0,0.0,5,6,0.833,0,11,11,2,0,1,4,1,21
Bo Outlaw,11.5,1998-02-27,ORL,,TOR,L,53.156666666666666,4,8,0.5,0,0,0.0,4,8,0.5,4,3,7,7,0,5,5,5,12
LaPhonso Ellis,16.5,1998-02-27,DEN,,PHI,L,36.03666666666667,9,19,0.474,2,4,0.5,2,3,0.667,3,3,6,0,3,0,1,1,22
Lamond Murray,15.8,1998-02-27,LAC,,PHX,L,32.318333333333335,4,11,0.364,2,4,0.5,5,6,0.833,1,1,2,2,6,1,1,2,15
Allen Iverson,12.4,1998-02-27,PHI,@,DEN,W,42.96666666666667,7,19,0.368,0,1,0.0,4,6,0.667,0,3,3,6,4,0,3,1,18
Mark Jackson,20.9,1998-02-27,IND,,POR,W,26.45,6,8,0.75,4,5,0.8,2,2,1.0,0,4,4,7,1,0,1,0,18
Eric Piatkowski,16.5,1998-02-27,LAC,,PHX,L,44.71666666666667,8,15,0.533,5,9,0.556,1,2,0.5,2,3,5,3,0,0,1,3,22
Jason Caffey,18.7,1998-02-27,GSW,@,BOS,L,29.633333333333333,9,10,0.9,0,0,0.0,3,7,0.429,8,2,10,1,1,0,4,3,21
Mookie Blaylock,10.4,1998-02-27,ATL,@,SEA,L,44.61666666666667,5,16,0.313,2,9,0.222,0,0,0.0,1,6,7,5,4,0,2,1,12
Ron Mercer,22.0,1998-02-27,BOS,,GSW,W,27.5,10,14,0.714,0,0,0.0,4,4,1.0,0,4,4,6,0,0,0,4,24
John Wallace,13.2,1998-02-27,TOR,@,ORL,W,39.626666666666665,11,21,0.524,0,0,0.0,2,4,0.5,1,5,6,0,1,1,2,4,24
Dikembe Mutombo,10.8,1998-02-27,ATL,@,SEA,L,29.633333333333333,3,9,0.333,0,0,0.0,2,2,1.0,5,9,14,1,1,4,2,2,8
Darrick Martin,12.3,1998-02-27,LAC,,PHX,L,38.65,5,14,0.357,2,6,0.333,2,2,1.0,1,4,5,4,4,0,1,4,14
Steven Smith,13.9,1998-02-27,ATL,@,SEA,L,45.2,6,16,0.375,3,9,0.333,6,8,0.75,1,1,2,5,1,0,1,5,21
Rodney Rogers,11.1,1998-02-27,LAC,,PHX,L,37.88333333333333,7,14,0.5,1,4,0.25,2,2,1.0,2,7,9,2,2,0,5,2,17
Jerome Williams,15.6,1998-02-27,DET,,CLE,W,30.25,7,16,0.438,0,0,0.0,3,3,1.0,8,4,12,1,0,1,0,3,17
Antonio McDyess,17.2,1998-02-27,PHX,@,LAC,W,30.955,9,16,0.563,0,0,0.0,4,4,1.0,3,5,8,0,1,0,1,2,22
Jalen Rose,14.0,1998-02-27,IND,,POR,W,22.405,5,9,0.556,2,4,0.5,1,1,1.0,1,6,7,8,1,0,3,2,13
Rik Smits,10.2,1998-02-27,IND,,POR,W,27.401666666666667,6,11,0.545,0,0,0.0,0,1,0.0,1,11,12,3,2,0,3,3,12
Theo Ratliff,10.6,1998-02-27,PHI,@,DEN,W,41.96666666666667,5,8,0.625,0,0,0.0,0,2,0.0,7,5,12,0,0,4,3,3,10
Detlef Schrempf,12.4,1998-02-27,SEA,,ATL,W,35.68333333333333,6,10,0.6,1,2,0.5,4,6,0.667,2,8,10,2,0,0,4,1,17
Bryant Stith,11.5,1998-02-27,DEN,,PHI,L,38.21666666666667,4,13,0.308,0,1,0.0,7,8,0.875,2,4,6,5,1,1,3,1,15
Derek Harper,9.4,1998-02-27,ORL,,TOR,L,44.858333333333334,6,16,0.375,3,8,0.375,1,2,0.5,3,0,3,1,3,0,2,3,16
Dee Brown,15.4,1998-02-27,TOR,@,ORL,W,45.01166666666666,2,5,0.4,0,2,0.0,3,4,0.75,1,3,4,9,4,0,0,1,7
Kenny Anderson,14.8,1998-02-27,BOS,,GSW,W,22.8,3,6,0.5,1,1,1.0,0,0,0.0,2,2,4,10,3,0,0,3,7
Travis Knight,10.5,1998-02-27,BOS,,GSW,W,20.483333333333334,3,6,0.5,0,0,0.0,2,2,1.0,4,7,11,1,1,3,2,3,8
Rick Fox,11.8,1998-02-27,LAL,@,MIN,W,35.63333333333333,4,8,0.5,2,4,0.5,1,3,0.333,0,3,3,4,1,3,0,3,11
Stephon Marbury,9.6,1998-02-27,MIN,,LAL,L,37.49,5,17,0.294,0,2,0.0,5,6,0.833,1,3,4,7,1,0,1,4,15
Eddie Jones,12.7,1998-02-27,LAL,@,MIN,W,40.86666666666667,7,13,0.538,1,3,0.333,2,4,0.5,0,3,3,3,0,2,0,4,17
Christian Laettner,13.4,1998-02-27,ATL,@,SEA,L,31.6,7,15,0.467,0,2,0.0,6,7,0.857,1,2,3,3,0,1,1,4,20
Steve Nash,12.1,1998-02-27,PHX,@,LAC,W,23.5,4,9,0.444,3,5,0.6,2,2,1.0,1,7,8,4,0,0,1,2,13
Grant Hill,5.1,1998-02-27,DET,,CLE,W,34.6,4,12,0.333,0,0,0.0,4,7,0.571,0,6,6,7,1,0,5,4,12
Bison Dele,9.6,1998-02-27,DET,,CLE,W,24.883333333333333,7,11,0.636,0,0,0.0,3,4,0.75,3,5,8,0,0,1,4,6,17
Kobe Bryant,9.4,1998-02-27,LAL,@,MIN,W,25.983333333333334,4,12,0.333,1,4,0.25,5,6,0.833,0,3,3,4,1,1,2,2,14
Reggie Miller,12.3,1998-02-27,IND,,POR,W,28.721666666666668,5,10,0.5,1,2,0.5,0,0,0.0,2,3,5,4,2,0,0,2,11
Donyell Marshall,7.8,1998-02-27,GSW,@,BOS,L,31.166666666666668,6,16,0.375,1,5,0.2,2,2,1.0,2,3,5,2,0,1,2,2,15
Robert Horry,11.4,1998-02-27,LAL,@,MIN,W,34.85,3,5,0.6,0,1,0.0,2,2,1.0,3,5,8,4,1,1,0,6,8
Tony Delk,5.0,1998-02-27,GSW,@,BOS,L,32.86666666666667,3,17,0.176,1,7,0.143,3,4,0.75,2,2,4,5,2,0,1,1,10
Rasheed Wallace,9.1,1998-02-27,POR,@,IND,L,25.716666666666665,6,10,0.6,0,2,0.0,2,4,0.5,0,3,3,3,1,1,3,3,14
Zydrunas Ilgauskas,7.1,1998-02-27,CLE,@,DET,L,30.763333333333332,4,11,0.364,0,0,0.0,3,3,1.0,2,8,10,2,0,0,1,5,11
Jim McIlvaine,7.7,1998-02-27,SEA,,ATL,W,18.45,2,6,0.333,0,0,0.0,2,4,0.5,2,4,6,1,1,4,0,3,6
Derrick McKey,10.7,1998-02-27,IND,,POR,W,21.31,4,5,0.8,0,0,0.0,0,0,0.0,0,3,3,0,3,3,1,1,8
Cedric Henderson,8.5,1998-02-27,CLE,@,DET,L,36.53,5,13,0.385,0,0,0.0,3,4,0.75,1,3,4,4,1,0,0,6,13
Lindsey Hunter,12.0,1998-02-27,DET,,CLE,W,37.75,5,10,0.5,1,4,0.25,5,9,0.556,0,2,2,0,2,0,0,0,16
Isaiah Rider,6.4,1998-02-27,POR,@,IND,L,33.21666666666667,5,15,0.333,1,6,0.167,0,0,0.0,3,4,7,2,1,0,1,2,11
Alan Henderson,10.8,1998-02-27,ATL,@,SEA,L,31.566666666666666,6,12,0.5,0,0,0.0,5,5,1.0,4,0,4,0,1,0,2,5,17
Vin Baker,8.3,1998-02-27,SEA,,ATL,W,35.45166666666667,8,13,0.615,0,0,0.0,1,4,0.25,2,4,6,0,0,0,3,3,17
Anthony Goldwire,9.2,1998-02-27,DEN,,PHI,L,36.583333333333336,2,11,0.182,0,2,0.0,8,8,1.0,3,1,4,4,0,1,1,2,12
Dale Davis,11.7,1998-02-27,IND,,POR,W,24.4,6,8,0.75,0,0,0.0,0,0,0.0,2,3,5,1,1,1,1,2,12
Greg Minor,12.3,1998-02-27,BOS,,GSW,W,27.933333333333334,6,12,0.5,0,1,0.0,3,3,1.0,4,2,6,1,0,0,0,2,15
Derek Fisher,3.1,1998-02-27,LAL,@,MIN,W,34.916666666666664,2,7,0.286,0,0,0.0,2,2,1.0,1,5,6,8,1,0,6,4,6
Chauncey Billups,2.4,1998-02-27,TOR,@,ORL,W,50.21666666666667,4,16,0.25,1,8,0.125,4,4,1.0,0,2,2,2,2,0,5,0,13
Anthony Peeler,8.1,1998-02-27,MIN,,LAL,L,34.483333333333334,4,11,0.364,0,2,0.0,1,2,0.5,1,1,2,6,2,0,0,4,9
Jim Jackson,5.0,1998-02-27,GSW,@,BOS,L,29.233333333333334,5,16,0.313,0,2,0.0,1,2,0.5,4,1,5,3,1,0,1,4,11
Dan Schayes,4.6,1998-02-27,ORL,,TOR,L,29.383333333333333,3,13,0.231,0,0,0.0,3,4,0.75,5,4,9,1,0,1,1,3,9
Carl Thomas,11.1,1998-02-27,CLE,@,DET,L,21.445,3,4,0.75,2,2,1.0,2,2,1.0,0,2,2,1,3,0,0,4,10
Dontae' Jones,10.4,1998-02-27,BOS,,GSW,W,11.831666666666667,6,11,0.545,3,7,0.429,0,0,0.0,0,1,1,2,0,0,1,0,15
Arvydas Sabonis,7.5,1998-02-27,POR,@,IND,L,19.65,3,6,0.5,0,1,0.0,1,2,0.5,2,5,7,2,0,2,1,2,7
Antonio Davis,11.5,1998-02-27,IND,,POR,W,19.905,4,6,0.667,0,0,0.0,4,6,0.667,2,1,3,1,1,1,0,3,12
Hersey Hawkins,11.2,1998-02-27,SEA,,ATL,W,34.925,3,7,0.429,1,2,0.5,5,5,1.0,1,1,2,1,2,0,0,2,12
Clar. Weatherspoon,9.9,1998-02-27,GSW,@,BOS,L,27.633333333333333,4,9,0.444,0,0,0.0,4,5,0.8,2,3,5,1,1,0,1,0,12
Bob Sura,5.4,1998-02-27,CLE,@,DET,L,24.73,1,4,0.25,0,1,0.0,2,4,0.5,0,1,1,7,3,0,2,4,4
Travis Best,10.6,1998-02-27,IND,,POR,W,21.55,2,4,0.5,0,0,0.0,6,6,1.0,0,0,0,4,2,0,1,3,10
Elden Campbell,9.0,1998-02-27,LAL,@,MIN,W,17.7,2,4,0.5,0,0,0.0,5,6,0.833,1,5,6,1,0,1,0,3,9
Damon Stoudamire,2.5,1998-02-27,POR,@,IND,L,31.416666666666668,3,10,0.3,0,4,0.0,0,0,0.0,2,1,3,3,2,1,3,3,6
Tyrone Corbin,4.1,1998-02-27,ATL,@,SEA,L,33.31666666666667,2,8,0.25,1,6,0.167,0,0,0.0,2,5,7,1,1,1,1,1,5
Clifford Robinson,9.1,1998-02-27,PHX,@,LAC,W,25.3,4,5,0.8,0,0,0.0,0,0,0.0,0,4,4,4,1,0,2,0,8
Gary Trent,2.7,1998-02-27,TOR,@,ORL,W,34.3,2,7,0.286,0,0,0.0,2,3,0.667,2,7,9,3,0,0,2,6,6
Mark Bryant,7.6,1998-02-27,PHX,@,LAC,W,21.116666666666667,4,6,0.667,0,0,0.0,3,6,0.5,1,4,5,0,0,1,1,3,11
Sam Mitchell,7.8,1998-02-27,MIN,,LAL,L,30.733333333333334,5,13,0.385,0,0,0.0,3,3,1.0,2,3,5,0,0,0,0,1,13
Jerry Stackhouse,6.9,1998-02-27,DET,,CLE,W,22.72833333333333,4,8,0.5,1,2,0.5,1,4,0.25,1,2,3,4,0,0,2,0,10
Andrew DeClercq,6.8,1998-02-27,BOS,,GSW,W,12.4,3,6,0.5,0,0,0.0,1,2,0.5,2,3,5,3,1,0,1,3,7
Hot Rod Williams,9.9,1998-02-27,PHX,@,LAC,W,25.821666666666665,3,3,1.0,0,0,0.0,3,4,0.75,1,2,3,1,2,0,1,2,9
Stanley Roberts,6.7,1998-02-27,MIN,,LAL,L,27.233333333333334,4,7,0.571,0,0,0.0,2,2,1.0,0,2,2,1,1,1,1,5,10
Eric Snow,6.6,1998-02-27,PHI,@,DEN,W,21.9,3,5,0.6,0,1,0.0,2,2,1.0,0,3,3,4,1,0,3,2,8
Danny Manning,3.1,1998-02-27,PHX,@,LAC,W,21.066666666666666,4,8,0.5,0,0,0.0,1,3,0.333,2,2,4,0,1,1,4,2,9
Tim Thomas,7.2,1998-02-27,PHI,@,DEN,W,31.886666666666667,5,7,0.714,1,1,1.0,0,0,0.0,1,3,4,1,0,0,2,3,11
Terry Porter,4.9,1998-02-27,MIN,,LAL,L,25.426666666666666,2,9,0.222,2,7,0.286,4,4,1.0,0,1,1,2,0,1,2,0,10
Dale Ellis,4.9,1998-02-27,SEA,,ATL,W,27.208333333333332,4,8,0.5,2,4,0.5,0,0,0.0,0,3,3,0,1,0,3,0,10
Austin Croshere,8.0,1998-02-27,IND,,POR,W,6.916666666666667,4,4,1.0,0,0,0.0,0,0,0.0,0,3,3,1,2,0,2,1,8
Rex Chapman,2.1,1998-02-27,PHX,@,LAC,W,34.07833333333333,3,13,0.231,1,4,0.25,2,2,1.0,1,1,2,4,0,0,2,2,9
Walt Williams,8.0,1998-02-27,POR,@,IND,L,21.15,4,7,0.571,2,2,1.0,3,3,1.0,0,0,0,1,0,0,2,1,13
Brevin Knight,5.2,1998-02-27,CLE,@,DET,L,23.456666666666667,2,5,0.4,0,0,0.0,2,2,1.0,1,0,1,4,2,0,2,4,6
Cherokee Parks,3.9,1998-02-27,MIN,,LAL,L,19.366666666666667,2,6,0.333,0,0,0.0,3,4,0.75,1,5,6,0,0,1,1,3,7
Chris Mullin,2.8,1998-02-27,IND,,POR,W,25.49,3,6,0.5,1,3,0.333,3,4,0.75,0,1,1,3,0,0,5,3,10
Dana Barros,6.4,1998-02-27,BOS,,GSW,W,15.55,3,4,0.75,0,1,0.0,0,0,0.0,1,3,4,2,1,0,2,0,6
Aaron Williams,8.6,1998-02-27,SEA,,ATL,W,14.166666666666666,4,7,0.571,0,0,0.0,3,3,1.0,1,2,3,0,0,0,0,1,11
Erick Dampier,0.9,1998-02-27,GSW,@,BOS,L,25.316666666666666,2,8,0.25,0,0,0.0,2,4,0.5,1,4,5,1,0,1,2,2,6
Walter McCarty,-1.4,1998-02-27,BOS,,GSW,W,29.35,2,9,0.222,0,2,0.0,0,0,0.0,3,3,6,2,0,1,3,5,4
Gerald Wilkins,1.2,1998-02-27,ORL,,TOR,L,33.611666666666665,3,11,0.273,0,3,0.0,3,4,0.75,0,2,2,3,0,0,2,4,9
Spud Webb,5.1,1998-02-27,ORL,,TOR,L,20.643333333333334,4,7,0.571,0,0,0.0,0,0,0.0,1,1,2,4,0,0,3,1,8
Vitaly Potapenko,3.1,1998-02-27,CLE,@,DET,L,22.383333333333333,5,11,0.455,0,0,0.0,2,6,0.333,1,1,2,0,0,0,1,4,12
Rick Mahorn,5.7,1998-02-27,DET,,CLE,W,22.938333333333333,1,2,0.5,0,0,0.0,4,4,1.0,1,2,3,0,2,0,1,4,6
Reggie Slater,9.0,1998-02-27,TOR,@,ORL,W,16.226666666666667,3,5,0.6,0,0,0.0,4,4,1.0,0,0,0,1,1,0,0,1,10
Fred Hoiberg,7.0,1998-02-27,IND,,POR,W,9.766666666666667,2,3,0.667,1,1,1.0,0,0,0.0,0,4,4,3,0,0,0,0,5
Tom Hammonds,3.9,1998-02-27,MIN,,LAL,L,21.483333333333334,2,4,0.5,0,0,0.0,2,2,1.0,0,7,7,0,0,0,1,3,6
Oliver Miller,2.5,1998-02-27,TOR,@,ORL,W,22.605,2,4,0.5,0,0,0.0,0,0,0.0,2,4,6,1,1,0,3,2,4
Kevin Edwards,0.7,1998-02-27,ORL,,TOR,L,27.471666666666668,3,10,0.3,0,0,0.0,2,3,0.667,1,2,3,2,0,0,3,2,8
Tyus Edney,7.1,1998-02-27,BOS,,GSW,W,9.65,3,5,0.6,0,0,0.0,0,0,0.0,0,1,1,3,1,0,0,0,6
Joe Wolf,2.2,1998-02-27,DEN,,PHI,L,18.85,0,2,0.0,0,0,0.0,0,0,0.0,2,4,6,4,1,0,2,2,0
Brian Shaw,1.6,1998-02-27,PHI,@,DEN,W,29.405,3,8,0.375,0,1,0.0,0,0,0.0,0,1,1,3,1,0,1,6,6
Maurice Taylor,6.2,1998-02-27,LAC,,PHX,L,12.398333333333333,3,5,0.6,0,0,0.0,1,2,0.5,1,2,3,0,1,0,0,1,7
Muggsy Bogues,1.0,1998-02-27,GSW,@,BOS,L,29.266666666666666,1,6,0.167,0,1,0.0,0,0,0.0,0,2,2,6,1,0,3,0,2
Wesley Person,3.0,1998-02-27,CLE,@,DET,L,38.016666666666666,2,6,0.333,0,3,0.0,1,1,1.0,1,1,2,1,1,1,2,0,5
Joe Smith,-0.4,1998-02-27,PHI,@,DEN,W,14.18,1,12,0.083,0,0,0.0,3,3,1.0,5,1,6,0,0,0,0,3,5
Malik Sealy,1.7,1998-02-27,DET,,CLE,W,16.766666666666666,0,3,0.0,0,1,0.0,3,4,0.75,1,3,4,2,1,0,2,2,3
Joe Dumars,-0.4,1998-02-27,DET,,CLE,W,30.833333333333332,2,9,0.222,1,4,0.25,0,1,0.0,0,3,3,2,0,0,1,2,5
Drew Barry,4.1,1998-02-27,ATL,@,SEA,L,14.683333333333334,2,4,0.5,1,2,0.5,0,0,0.0,2,0,2,3,0,0,2,1,5
Dennis Scott,5.6,1998-02-27,PHX,@,LAC,W,18.678333333333335,4,6,0.667,0,1,0.0,0,0,0.0,0,1,1,1,0,0,0,2,8
Mario Bennett,2.8,1998-02-27,LAL,@,MIN,W,9.333333333333334,2,4,0.5,0,0,0.0,0,0,0.0,2,4,6,0,0,0,1,2,4
Bruce Bowen,2.1,1998-02-27,BOS,,GSW,W,19.45,1,4,0.25,1,1,1.0,2,4,0.5,0,1,1,1,0,1,1,1,5
Pervis Ellison,2.6,1998-02-27,BOS,,GSW,W,16.235,1,3,0.333,0,0,0.0,0,0,0.0,3,2,5,2,0,0,1,2,2
Tracy McGrady,-0.2,1998-02-27,TOR,@,ORL,W,14.418333333333333,1,7,0.143,0,3,0.0,0,0,0.0,2,3,5,0,1,0,1,0,2
Todd Fuller,3.5,1998-02-27,GSW,@,BOS,L,10.933333333333334,2,4,0.5,0,0,0.0,0,0,0.0,1,4,5,0,0,0,0,1,4
Tony Battie,-0.9,1998-02-27,DEN,,PHI,L,32.218333333333334,2,8,0.25,0,0,0.0,0,0,0.0,0,2,2,3,0,0,2,2,4
Felton Spencer,3.2,1998-02-27,GSW,@,BOS,L,11.75,0,0,0.0,0,0,0.0,1,2,0.5,1,2,3,0,1,1,0,1,1
David Benoit,2.8,1998-02-27,ORL,,TOR,L,9.258333333333333,2,4,0.5,0,2,0.0,0,0,0.0,0,2,2,0,1,0,0,2,4
Mark West,4.2,1998-02-27,IND,,POR,W,5.683333333333334,2,3,0.667,0,0,0.0,1,2,0.5,0,1,1,0,1,0,0,1,5
Kiwane Garris,3.2,1998-02-27,DEN,,PHI,L,11.416666666666666,1,2,0.5,1,1,1.0,0,0,0.0,0,3,3,1,0,0,0,1,3
Kelvin Cato,-2.9,1998-02-27,POR,@,IND,L,14.94,1,4,0.25,0,0,0.0,1,4,0.25,1,1,2,0,0,1,2,5,3
Scot Pollard,0.9,1998-02-27,DET,,CLE,W,10.733333333333333,1,2,0.5,0,0,0.0,0,0,0.0,2,2,4,1,0,0,2,2,2
Brian Grant,-5.5,1998-02-27,POR,@,IND,L,30.033333333333335,0,6,0.0,0,0,0.0,0,2,0.0,1,3,4,1,1,0,3,2,0
Brandon Williams,3.3,1998-02-27,GSW,@,BOS,L,6.1,1,2,0.5,1,1,1.0,2,2,1.0,0,1,1,0,0,0,1,0,5
Rick Brunson,-0.1,1998-02-27,POR,@,IND,L,16.583333333333332,0,2,0.0,0,1,0.0,1,4,0.25,0,1,1,2,1,0,0,3,1
Chris Carr,3.9,1998-02-27,MIN,,LAL,L,5.3,1,1,1.0,0,0,0.0,2,2,1.0,0,2,2,0,0,0,0,1,4
Greg Anthony,2.6,1998-02-27,SEA,,ATL,W,8.525,1,2,0.5,1,1,1.0,0,0,0.0,0,0,0,2,0,0,0,2,3
Vincent Askew,1.7,1998-02-27,POR,@,IND,L,6.266666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,2,0,1,0,0
Scott Williams,0.4,1998-02-27,PHI,@,DEN,W,13.733333333333333,1,3,0.333,0,0,0.0,0,0,0.0,1,2,3,0,0,0,0,3,2
Sam Perkins,0.2,1998-02-27,SEA,,ATL,W,16.696666666666665,1,5,0.2,1,2,0.5,0,0,0.0,0,1,1,0,0,0,0,0,3
Stacey Augmon,-5.0,1998-02-27,POR,@,IND,L,14.783333333333333,1,7,0.143,0,0,0.0,0,0,0.0,1,0,1,0,1,0,3,3,2
Don Reid,0.1,1998-02-27,DET,,CLE,W,7.016666666666667,0,0,0.0,0,0,0.0,2,2,1.0,0,0,0,0,0,1,1,4,2
Johnny Newman,3.0,1998-02-27,DEN,,PHI,L,6.766666666666667,1,2,0.5,0,0,0.0,2,2,1.0,0,0,0,0,0,0,0,0,4
Anthony Parker,0.6,1998-02-27,PHI,@,DEN,W,6.028333333333333,0,1,0.0,0,1,0.0,0,0,0.0,1,2,3,0,0,0,0,0,0
Carlos Rogers,-1.1,1998-02-27,POR,@,IND,L,16.633333333333333,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,1,1,0,1,1,0
Corie Blount,0.3,1998-02-27,LAL,@,MIN,W,3.9166666666666665,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,1,0,0,1,0,0
Eric Washington,-0.8,1998-02-27,DEN,,PHI,L,15.211666666666666,1,3,0.333,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,1,2
Sean Rooks,0.7,1998-02-27,LAL,@,MIN,W,2.316666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0
James Robinson,0.6,1998-02-27,LAC,,PHX,L,3.283333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,1,0
David Wingate,0.9,1998-02-27,SEA,,ATL,W,9.143333333333333,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2
Pooh Richardson,-1.7,1998-02-27,LAC,,PHX,L,9.35,0,3,0.0,0,1,0.0,0,0,0.0,0,0,0,2,0,0,1,0,0
Lorenzen Wright,-2.2,1998-02-27,LAC,,PHX,L,22.033333333333335,0,2,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,1,2,0
Jermaine O'Neal,-1.7,1998-02-27,POR,@,IND,L,9.61,1,3,0.333,0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,0,2
Danny Fortson,-1.2,1998-02-27,DEN,,PHI,L,3.6333333333333333,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,2,0
Shawnelle Scott,-0.8,1998-02-27,CLE,@,DET,L,4.808333333333334,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0
Adonal Foyle,-0.1,1998-02-27,GSW,@,BOS,L,6.1,0,1,0.0,0,0,0.0,1,2,0.5,0,0,0,0,0,0,0,0,1
Charles O'Bannon,0.0,1998-02-27,DET,,CLE,W,1.5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Shawn Respert,0.0,1998-02-27,TOR,@,ORL,W,0.7083333333333334,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Henry James,0.0,1998-02-27,CLE,@,DET,L,0.008333333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Chucky Brown,-1.4,1998-02-27,ATL,@,SEA,L,9.383333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,1,0
Tim Duncan,25.9,1998-02-26,SAS,,TOR,W,38.65,9,15,0.6,0,0,0.0,6,7,0.857,5,6,11,4,2,7,5,2,24
Karl Malone,22.4,1998-02-26,UTA,,PHX,W,34.61666666666667,9,17,0.529,0,1,0.0,10,12,0.833,1,16,17,2,2,2,6,2,28
Michael Finley,28.0,1998-02-26,DAL,@,MIA,L,42.85,10,18,0.556,1,2,0.5,10,12,0.833,2,2,4,3,4,1,2,1,31
Rod Strickland,21.2,1998-02-26,WAS,,GSW,W,35.955,8,14,0.571,0,0,0.0,4,7,0.571,0,8,8,13,2,1,4,3,20
Sam Cassell,25.5,1998-02-26,NJN,,SAC,W,35.45,9,18,0.5,0,1,0.0,7,7,1.0,2,3,5,10,3,0,2,2,25
Chris Webber,20.2,1998-02-26,WAS,,GSW,W,35.946666666666665,11,21,0.524,1,3,0.333,3,3,1.0,3,5,8,3,2,2,3,4,26
Ray Allen,17.6,1998-02-26,MIL,@,NYK,L,48.0,10,19,0.526,2,7,0.286,4,4,1.0,2,8,10,5,1,0,7,1,26
Jayson Williams,19.8,1998-02-26,NJN,,SAC,W,41.645,5,10,0.5,0,0,0.0,10,11,0.909,5,11,16,3,0,1,2,6,20
Corliss Williamson,22.8,1998-02-26,SAC,@,NJN,L,37.998333333333335,12,18,0.667,0,0,0.0,6,8,0.75,2,3,5,2,1,1,2,5,30
Tracy Murray,14.8,1998-02-26,WAS,,GSW,W,38.655,8,21,0.381,4,12,0.333,4,5,0.8,0,5,5,2,2,0,1,3,24
Mitch Richmond,15.7,1998-02-26,SAC,@,NJN,L,40.68333333333333,9,19,0.474,3,7,0.429,2,3,0.667,1,4,5,6,0,1,4,0,23
Tim Hardaway,21.2,1998-02-26,MIA,,DAL,W,29.128333333333334,8,14,0.571,3,5,0.6,1,2,0.5,1,1,2,8,2,0,0,1,20
Jason Kidd,20.8,1998-02-26,PHX,@,UTA,L,40.925,10,14,0.714,2,3,0.667,1,1,1.0,0,2,2,6,2,0,2,3,23
Glenn Robinson,13.9,1998-02-26,MIL,@,NYK,L,44.75,12,24,0.5,1,3,0.333,1,1,1.0,1,4,5,3,0,1,4,2,26
Jim Jackson,12.4,1998-02-26,GSW,@,WAS,L,39.53333333333333,7,18,0.389,0,1,0.0,4,7,0.571,2,4,6,6,3,0,4,1,18
Hakeem Olajuwon,19.0,1998-02-26,HOU,,MIN,W,32.78333333333333,8,13,0.615,0,0,0.0,4,4,1.0,2,3,5,4,3,0,2,3,20
Donyell Marshall,10.3,1998-02-26,GSW,@,WAS,L,31.863333333333333,6,13,0.462,2,4,0.5,3,4,0.75,0,5,5,1,3,2,5,3,17
Chris Morris,18.7,1998-02-26,UTA,,PHX,W,24.466666666666665,7,10,0.7,4,7,0.571,2,2,1.0,1,3,4,1,1,2,1,2,20
Kerry Kittles,15.4,1998-02-26,NJN,,SAC,W,37.666666666666664,6,11,0.545,1,2,0.5,2,3,0.667,3,1,4,1,4,2,2,1,15
Charles Barkley,12.6,1998-02-26,HOU,,MIN,W,29.033333333333335,7,11,0.636,0,1,0.0,1,4,0.25,6,7,13,2,1,0,3,5,15
Tyrone Hill,14.5,1998-02-26,MIL,@,NYK,L,39.95,2,3,0.667,0,0,0.0,7,9,0.778,5,10,15,3,1,0,2,5,11
Charles Oakley,15.9,1998-02-26,NYK,,MIL,W,36.99666666666667,4,5,0.8,0,0,0.0,2,2,1.0,2,6,8,5,3,1,1,4,10
Allan Houston,14.5,1998-02-26,NYK,,MIL,W,35.766666666666666,8,16,0.5,0,3,0.0,3,4,0.75,2,2,4,3,2,0,1,3,19
