Player,GmSc,Date,Team,home_away,Opp,Result,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Yuta Watanabe,8.0,2021-05-08,TOR,,MEM,L,24.6,4,8,0.5,3,5,0.6,0,0,0.0,0,4,4,0,1,0,0,3,11
Enes Freedom,7.5,2021-05-08,POR,,SAS,W,21.55,1,5,0.2,0,0,0.0,2,2,1.0,3,6,9,2,1,1,0,1,4
Trent Forrest,9.3,2021-05-08,UTA,,HOU,W,20.516666666666666,1,4,0.25,0,3,0.0,6,6,1.0,2,4,6,3,1,0,2,0,8
JaMychal Green,5.7,2021-05-08,DEN,,BKN,L,31.95,3,12,0.25,1,5,0.2,2,3,0.667,3,3,6,1,1,0,0,1,9
Ish Smith,7.1,2021-05-08,WAS,@,IND,W,19.116666666666667,3,6,0.5,1,2,0.5,0,0,0.0,0,7,7,4,0,0,1,2,7
Killian Hayes,8.1,2021-05-08,DET,@,PHI,L,21.366666666666667,4,8,0.5,2,3,0.667,0,0,0.0,1,0,1,6,0,0,2,2,10
Kevon Looney,5.8,2021-05-08,GSW,,OKC,W,23.666666666666668,1,2,0.5,0,0,0.0,1,2,0.5,1,11,12,1,0,1,0,3,3
Oshae Brissett,10.2,2021-05-08,IND,,WAS,L,24.31833333333333,5,6,0.833,0,0,0.0,2,2,1.0,0,4,4,0,1,0,1,2,12
Theo Maledon,4.8,2021-05-08,OKC,@,GSW,L,22.783333333333335,4,12,0.333,2,8,0.25,0,0,0.0,1,3,4,2,0,0,1,1,10
Anfernee Simons,3.3,2021-05-08,POR,,SAS,W,27.286666666666665,3,8,0.375,1,4,0.25,2,2,1.0,1,5,6,0,0,1,3,3,9
Jakob Poeltl,5.7,2021-05-08,SAS,@,POR,L,27.645,3,6,0.5,0,0,0.0,0,0,0.0,0,5,5,0,1,2,0,3,6
T.J. McConnell,9.2,2021-05-08,IND,,WAS,L,23.438333333333333,3,5,0.6,0,1,0.0,2,2,1.0,0,6,6,3,0,0,0,1,8
Devin Vassell,8.4,2021-05-08,SAS,@,POR,L,21.15,4,5,0.8,1,2,0.5,0,0,0.0,1,6,7,0,0,0,0,3,9
Deividas Sirvydis,6.7,2021-05-08,DET,@,PHI,L,24.0,3,6,0.5,2,4,0.5,0,0,0.0,0,6,6,1,0,0,0,2,8
Justin Holiday,4.8,2021-05-08,IND,,WAS,L,27.261666666666667,1,6,0.167,1,5,0.2,2,2,1.0,1,1,2,2,1,2,0,3,5
Mike Scott,5.6,2021-05-08,PHI,,DET,W,18.05,2,6,0.333,1,3,0.333,0,0,0.0,0,4,4,2,0,2,0,0,5
Freddie Gillespie,5.7,2021-05-08,TOR,,MEM,L,21.8,2,4,0.5,0,0,0.0,2,2,1.0,2,6,8,0,0,1,1,3,6
Moses Brown,3.7,2021-05-08,OKC,@,GSW,L,19.716666666666665,2,8,0.25,0,0,0.0,2,4,0.5,5,3,8,0,0,1,1,2,6
Markus Howard,7.6,2021-05-08,DEN,,BKN,L,13.4,5,11,0.455,2,5,0.4,1,1,1.0,1,0,1,0,0,0,0,1,13
Matisse Thybulle,5.0,2021-05-08,PHI,,DET,W,19.25,1,3,0.333,0,2,0.0,0,0,0.0,0,3,3,0,5,0,0,3,2
DeAndre' Bembry,2.8,2021-05-08,TOR,,MEM,L,19.533333333333335,1,3,0.333,0,0,0.0,0,0,0.0,2,3,5,2,3,0,3,3,2
Doug McDermott,5.7,2021-05-08,IND,,WAS,L,25.938333333333333,5,10,0.5,1,4,0.25,0,1,0.0,0,2,2,1,0,0,0,3,11
Danuel House Jr.,4.8,2021-05-08,HOU,@,UTA,L,18.083333333333332,3,8,0.375,2,5,0.4,1,1,1.0,0,3,3,1,0,0,1,1,9
Raul Neto,3.0,2021-05-08,WAS,@,IND,W,25.94,0,4,0.0,0,2,0.0,2,2,1.0,0,3,3,3,3,0,1,3,2
Nic Claxton,5.2,2021-05-08,BKN,@,DEN,W,13.916666666666666,1,1,1.0,0,0,0.0,2,4,0.5,0,4,4,0,2,1,0,4,4
Gabriel Deck,7.0,2021-05-08,OKC,@,GSW,L,20.05,2,2,1.0,0,0,0.0,0,0,0.0,1,2,3,1,3,0,1,1,4
Davis Bertans,5.1,2021-05-08,WAS,@,IND,W,34.20666666666666,3,9,0.333,2,8,0.25,2,3,0.667,0,0,0,0,1,0,0,1,10
Mychal Mulder,5.3,2021-05-08,GSW,,OKC,W,21.566666666666666,3,7,0.429,3,7,0.429,0,0,0.0,0,1,1,1,0,0,1,0,9
Brandon Clarke,3.2,2021-05-08,MEM,@,TOR,W,16.983333333333334,0,3,0.0,0,2,0.0,2,4,0.5,3,5,8,1,1,0,0,3,2
Derrick Favors,7.5,2021-05-08,UTA,,HOU,W,16.85,2,2,1.0,0,0,0.0,2,2,1.0,0,5,5,0,1,0,0,1,6
Mike James,5.6,2021-05-08,BKN,@,DEN,W,10.43,1,3,0.333,0,1,0.0,4,4,1.0,0,2,2,1,2,0,2,0,6
Bruce Brown,5.2,2021-05-08,BKN,@,DEN,W,22.703333333333333,2,3,0.667,0,0,0.0,0,0,0.0,0,3,3,1,1,1,0,2,4
Kent Bazemore,3.4,2021-05-08,GSW,,OKC,W,24.433333333333334,2,2,1.0,1,1,1.0,0,0,0.0,0,5,5,1,0,0,2,3,5
George Hill,0.5,2021-05-08,PHI,,DET,W,23.733333333333334,2,7,0.286,1,3,0.333,0,0,0.0,1,1,2,2,1,0,3,2,5
Daniel Gafford,5.8,2021-05-08,WAS,@,IND,W,16.79,2,3,0.667,0,0,0.0,2,2,1.0,1,1,2,1,1,0,0,4,6
Aaron Holiday,4.6,2021-05-08,IND,,WAS,L,19.18166666666667,2,7,0.286,0,1,0.0,2,2,1.0,1,1,2,3,0,0,0,1,6
Luka Samanic,6.2,2021-05-08,SAS,@,POR,L,6.15,2,4,0.5,0,1,0.0,3,3,1.0,1,3,4,0,0,0,0,1,7
Patty Mills,-1.7,2021-05-08,SAS,@,POR,L,20.121666666666666,2,10,0.2,1,6,0.167,0,0,0.0,0,2,2,1,1,0,2,2,5
Alen Smailagic,3.6,2021-05-08,GSW,,OKC,W,8.883333333333333,2,3,0.667,1,2,0.5,1,2,0.5,1,1,2,0,0,1,2,1,6
Cory Joseph,0.8,2021-05-08,DET,@,PHI,L,19.85,2,4,0.5,0,1,0.0,1,1,1.0,0,3,3,3,0,0,4,3,5
Shake Milton,0.7,2021-05-08,PHI,,DET,W,25.783333333333335,1,6,0.167,0,3,0.0,3,3,1.0,0,1,1,4,0,0,2,4,5
Kelan Martin,2.4,2021-05-08,IND,,WAS,L,14.95,2,4,0.5,1,2,0.5,0,0,0.0,0,2,2,0,1,0,1,3,5
Shaquille Harrison,3.7,2021-05-08,DEN,,BKN,L,15.356666666666667,1,3,0.333,0,1,0.0,0,0,0.0,0,1,1,4,0,1,0,1,2
Harry Giles III,-0.0,2021-05-08,POR,,SAS,W,5.1,0,2,0.0,0,1,0.0,0,2,0.0,0,5,5,2,0,1,1,1,0
Josh Hall,-0.1,2021-05-08,OKC,@,GSW,L,25.816666666666666,1,6,0.167,0,3,0.0,0,0,0.0,0,5,5,2,0,0,0,3,2
Keldon Johnson,4.5,2021-05-08,SAS,@,POR,L,23.0,2,4,0.5,0,1,0.0,2,2,1.0,0,2,2,1,0,0,0,2,6
Matt Thomas,4.0,2021-05-08,UTA,,HOU,W,9.366666666666667,2,5,0.4,1,3,0.333,0,0,0.0,1,1,2,1,0,0,0,0,5
Nassir Little,4.7,2021-05-08,POR,,SAS,W,13.566666666666666,3,4,0.75,0,1,0.0,0,0,0.0,1,2,3,0,0,0,1,0,6
Nico Mannion,1.6,2021-05-08,GSW,,OKC,W,12.0,1,1,1.0,1,1,1.0,0,0,0.0,0,2,2,3,0,0,3,2,3
Charlie Brown Jr.,2.9,2021-05-08,OKC,@,GSW,L,7.383333333333334,1,3,0.333,1,2,0.5,0,0,0.0,0,0,0,2,1,0,0,2,3
Robin Lopez,-0.3,2021-05-08,WAS,@,IND,W,16.326666666666668,2,7,0.286,0,0,0.0,0,0,0.0,1,3,4,0,0,0,1,2,4
Anthony Lamb,-1.3,2021-05-08,HOU,@,UTA,L,31.781666666666666,1,6,0.167,0,2,0.0,1,2,0.5,3,2,5,0,0,0,2,2,3
JaVale McGee,-1.0,2021-05-08,DEN,,BKN,L,11.081666666666667,2,4,0.5,0,0,0.0,0,0,0.0,1,3,4,0,0,0,3,4,4
Rondae Hollis-Jefferson,3.2,2021-05-08,POR,,SAS,W,14.33,1,1,1.0,0,0,0.0,0,2,0.0,1,2,3,2,0,0,0,1,2
Vlatko Čančar,1.5,2021-05-08,DEN,,BKN,L,15.543333333333333,1,3,0.333,0,1,0.0,1,2,0.5,1,1,2,2,0,0,1,2,3
Wayne Ellington,-0.8,2021-05-08,DET,@,PHI,L,24.0,1,7,0.143,1,6,0.167,0,0,0.0,0,1,1,2,0,0,1,0,3
D.J. Augustin,2.6,2021-05-08,HOU,@,UTA,L,18.251666666666665,1,3,0.333,1,1,1.0,2,3,0.667,0,0,0,1,0,0,1,0,5
Chandler Hutchison,0.5,2021-05-08,WAS,@,IND,W,11.6,0,2,0.0,0,1,0.0,0,0,0.0,0,4,4,0,0,1,0,0,0
Rodney Hood,3.3,2021-05-08,TOR,,MEM,L,13.583333333333334,1,2,0.5,0,0,0.0,1,1,1.0,0,1,1,0,1,0,0,0,3
Landry Shamet,1.3,2021-05-08,BKN,@,DEN,W,21.916666666666668,1,4,0.25,0,3,0.0,1,2,0.5,0,0,0,3,0,0,1,0,3
Tre Jones,2.0,2021-05-08,SAS,@,POR,L,6.15,1,3,0.333,0,0,0.0,0,0,0.0,1,0,1,0,1,0,0,0,2
Saben Lee,1.4,2021-05-08,DET,@,PHI,L,10.95,1,3,0.333,0,0,0.0,0,0,0.0,1,0,1,2,0,0,1,0,2
DeAndre Jordan,1.2,2021-05-08,BKN,@,DEN,W,5.066666666666666,0,0,0.0,0,0,0.0,1,2,0.5,1,2,3,1,0,0,1,1,1
Jahlil Okafor,1.5,2021-05-08,DET,@,PHI,L,3.2666666666666666,2,2,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,3,4
T.J. Leaf,2.0,2021-05-08,POR,,SAS,W,5.1,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,2
Drew Eubanks,-0.8,2021-05-08,SAS,@,POR,L,12.833333333333334,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,1,1,2,0
Quinndary Weatherspoon,2.6,2021-05-08,SAS,@,POR,L,5.1,0,1,0.0,0,1,0.0,3,4,0.75,0,0,0,1,0,0,0,0,3
CJ Elleby,2.3,2021-05-08,POR,,SAS,W,5.1,2,3,0.667,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,4
Tyus Jones,-0.1,2021-05-08,MEM,@,TOR,W,10.533333333333333,1,3,0.333,0,2,0.0,0,0,0.0,0,2,2,0,0,0,1,0,2
John Konchar,-0.1,2021-05-08,MEM,@,TOR,W,4.683333333333334,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,1,0,1,0
Miye Oni,0.7,2021-05-08,UTA,,HOU,W,13.95,0,2,0.0,0,1,0.0,0,0,0.0,1,0,1,2,0,0,0,0,0
Keljin Blevins,2.0,2021-05-08,POR,,SAS,W,3.783333333333333,1,1,1.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,1,2
Isaiah Roby,-1.5,2021-05-08,OKC,@,GSW,L,22.183333333333334,1,2,0.5,0,1,0.0,0,1,0.0,0,1,1,0,0,0,2,1,2
Stanley Johnson,-2.0,2021-05-08,TOR,,MEM,L,12.553333333333333,0,2,0.0,0,2,0.0,0,2,0.0,0,0,0,0,1,0,0,2,0
Paul Reed,1.7,2021-05-08,PHI,,DET,W,2.716666666666667,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2
Gorgui Dieng,-1.4,2021-05-08,SAS,@,POR,L,6.883333333333334,0,3,0.0,0,2,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0
Tyler Cook,0.3,2021-05-08,DET,@,PHI,L,1.9,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0
Bol Bol,-2.2,2021-05-08,DEN,,BKN,L,12.383333333333333,0,3,0.0,0,2,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0
Keita Bates-Diop,0.0,2021-05-08,SAS,@,POR,L,3.783333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Isaiah Joe,-0.7,2021-05-08,PHI,,DET,W,6.6,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Rayjon Tucker,-1.8,2021-05-08,PHI,,DET,W,1.8833333333333333,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0
Garrison Mathews,-2.8,2021-05-08,WAS,@,IND,W,2.9166666666666665,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,1,1,0
Bojan Bogdanovic,37.9,2021-05-07,UTA,,DEN,W,39.15,16,23,0.696,8,11,0.727,8,8,1.0,1,7,8,2,2,0,5,4,48
Joel Embiid,31.8,2021-05-07,PHI,,NOP,W,33.016666666666666,11,20,0.55,3,4,0.75,12,12,1.0,1,12,13,3,0,2,3,1,37
Damian Lillard,34.3,2021-05-07,POR,,LAL,W,39.05,12,18,0.667,5,9,0.556,9,9,1.0,0,4,4,7,2,0,4,0,38
Anthony Davis,28.3,2021-05-07,LAL,@,POR,L,39.06666666666667,12,23,0.522,2,3,0.667,10,15,0.667,3,9,12,5,0,1,3,1,36
Nikola Vučević,20.3,2021-05-07,CHI,,BOS,W,32.083333333333336,7,16,0.438,2,5,0.4,2,2,1.0,4,10,14,10,2,1,4,2,18
Nikola Jokić,26.2,2021-05-07,DEN,@,UTA,L,35.03333333333333,9,11,0.818,2,2,1.0,4,4,1.0,2,7,9,13,0,1,5,5,24
Kemba Walker,24.2,2021-05-07,BOS,@,CHI,L,35.28333333333333,10,22,0.455,6,13,0.462,7,8,0.875,1,3,4,3,1,1,2,1,33
Kelly Olynyk,21.7,2021-05-07,HOU,@,MIL,L,31.466666666666665,7,15,0.467,1,4,0.25,8,11,0.727,2,10,12,7,2,1,4,1,23
Jimmy Butler III,25.9,2021-05-07,MIA,,MIN,W,36.166666666666664,7,15,0.467,0,1,0.0,11,14,0.786,4,4,8,6,5,0,3,1,25
Coby White,23.1,2021-05-07,CHI,,BOS,W,33.15,9,16,0.563,7,12,0.583,0,0,0.0,2,5,7,5,1,1,2,1,25
Deandre Ayton,27.9,2021-05-07,PHX,,NYK,W,29.266666666666666,10,14,0.714,0,0,0.0,6,6,1.0,3,12,15,1,1,1,0,1,26
Michael Porter Jr.,26.0,2021-05-07,DEN,@,UTA,L,38.19833333333333,10,19,0.526,4,9,0.444,7,7,1.0,2,4,6,1,2,0,1,0,31
KJ Martin,18.3,2021-05-07,HOU,@,MIL,L,39.215,10,21,0.476,6,10,0.6,0,0,0.0,1,6,7,7,0,0,2,6,26
Jrue Holiday,17.7,2021-05-07,MIL,,HOU,W,33.86666666666667,7,17,0.412,4,9,0.444,2,2,1.0,1,3,4,8,2,2,3,2,20
Jordan Clarkson,15.1,2021-05-07,UTA,,DEN,W,37.445,6,20,0.3,6,14,0.429,3,6,0.5,0,5,5,8,2,0,1,3,21
LaMelo Ball,18.4,2021-05-07,CHA,,ORL,W,33.615,11,22,0.5,0,7,0.0,5,8,0.625,0,6,6,6,2,0,4,1,27
Terry Rozier,20.7,2021-05-07,CHA,,ORL,W,39.05,9,20,0.45,3,11,0.273,7,9,0.778,0,5,5,6,0,0,1,2,28
P.J. Washington,19.5,2021-05-07,CHA,,ORL,W,37.65,8,13,0.615,4,6,0.667,3,4,0.75,1,8,9,2,1,1,3,1,23
Giannis Antetokounmpo,20.8,2021-05-07,MIL,,HOU,W,28.566666666666666,8,11,0.727,0,3,0.0,1,2,0.5,0,11,11,7,2,1,1,3,17
Armoni Brooks,17.0,2021-05-07,HOU,@,MIL,L,34.483333333333334,7,14,0.5,5,9,0.556,0,0,0.0,1,2,3,6,3,1,3,3,19
Julius Randle,17.9,2021-05-07,NYK,@,PHX,L,33.43333333333333,8,16,0.5,1,5,0.2,7,9,0.778,3,8,11,4,0,0,3,4,24
Tyler Herro,24.8,2021-05-07,MIA,,MIN,W,29.233333333333334,10,13,0.769,6,8,0.75,1,1,1.0,0,3,3,4,0,0,0,2,27
Zach LaVine,17.5,2021-05-07,CHI,,BOS,W,32.666666666666664,10,24,0.417,3,9,0.333,2,2,1.0,3,2,5,2,2,0,0,2,25
Karl-Anthony Towns,16.8,2021-05-07,MIN,@,MIA,L,30.73,8,16,0.5,2,6,0.333,9,11,0.818,0,6,6,4,0,0,4,5,27
RJ Barrett,11.5,2021-05-07,NYK,@,PHX,L,40.916666666666664,8,22,0.364,5,11,0.455,2,2,1.0,0,8,8,3,0,0,3,2,23
Mo Bamba,14.0,2021-05-07,ORL,@,CHA,L,33.5,4,11,0.364,0,1,0.0,1,2,0.5,7,11,18,1,1,4,0,3,9
Jaxson Hayes,18.0,2021-05-07,NOP,@,PHI,L,23.841666666666665,8,16,0.5,0,1,0.0,3,4,0.75,6,2,8,3,1,3,1,4,19
DeMar DeRozan,19.2,2021-05-07,SAS,@,SAC,W,36.233333333333334,7,14,0.5,0,0,0.0,11,13,0.846,0,6,6,3,1,1,2,4,25
Cedi Osman,14.5,2021-05-07,CLE,@,DAL,L,36.483333333333334,8,19,0.421,2,10,0.2,4,4,1.0,0,5,5,7,1,0,4,2,22
Terence Davis,17.6,2021-05-07,SAC,,SAS,L,32.583333333333336,10,16,0.625,4,8,0.5,0,0,0.0,0,3,3,1,3,0,3,2,24
Anthony Edwards,14.5,2021-05-07,MIN,@,MIA,L,41.35,10,19,0.526,2,9,0.222,3,3,1.0,2,4,6,3,0,1,5,4,25
Brook Lopez,24.0,2021-05-07,MIL,,HOU,W,24.418333333333333,7,8,0.875,1,2,0.5,9,10,0.9,3,4,7,1,0,2,1,3,24
Donte DiVincenzo,14.5,2021-05-07,MIL,,HOU,W,33.531666666666666,7,14,0.5,4,10,0.4,0,0,0.0,2,5,7,4,2,0,3,3,18
Buddy Hield,10.1,2021-05-07,SAC,,SAS,L,38.9,5,14,0.357,5,12,0.417,2,2,1.0,0,5,5,6,2,0,6,2,17
Chris Paul,19.6,2021-05-07,PHX,,NYK,W,29.941666666666666,6,11,0.545,2,3,0.667,3,4,0.75,0,6,6,11,0,0,0,3,17
Josh Richardson,18.8,2021-05-07,DAL,,CLE,W,28.15,8,13,0.615,2,4,0.5,0,0,0.0,1,4,5,3,3,1,1,0,18
Delon Wright,13.6,2021-05-07,SAC,,SAS,L,38.95333333333333,8,16,0.5,1,3,0.333,0,0,0.0,2,5,7,9,1,0,4,4,17
Dwayne Bacon,19.3,2021-05-07,ORL,@,CHA,L,33.96666666666667,9,19,0.474,2,7,0.286,8,10,0.8,0,4,4,2,0,0,0,2,28
Dejounte Murray,12.4,2021-05-07,SAS,@,SAC,W,35.15,11,22,0.5,0,5,0.0,0,0,0.0,1,4,5,7,1,0,6,1,22
Luka Dončić,14.9,2021-05-07,DAL,,CLE,W,23.15,8,17,0.471,1,5,0.2,7,7,1.0,1,7,8,1,0,1,3,4,24
Lonzo Ball,8.2,2021-05-07,NOP,@,PHI,L,34.43333333333333,6,18,0.333,4,13,0.308,2,4,0.5,2,5,7,3,2,0,5,2,18
Jakob Poeltl,16.7,2021-05-07,SAS,@,SAC,W,34.986666666666665,5,7,0.714,0,0,0.0,1,1,1.0,3,7,10,4,1,4,1,3,11
Collin Sexton,18.8,2021-05-07,CLE,@,DAL,L,36.416666666666664,9,18,0.5,0,2,0.0,9,11,0.818,2,2,4,4,0,0,2,3,27
Jarred Vanderbilt,15.3,2021-05-07,MIN,@,MIA,L,35.586666666666666,4,5,0.8,0,0,0.0,0,0,0.0,1,10,11,1,5,2,0,4,8
Ricky Rubio,15.0,2021-05-07,MIN,@,MIA,L,32.71666666666667,6,12,0.5,1,4,0.25,3,4,0.75,1,2,3,9,2,0,3,3,16
Seth Curry,15.8,2021-05-07,PHI,,NOP,W,32.416666666666664,6,11,0.545,4,8,0.5,0,0,0.0,0,6,6,5,1,0,0,3,16
Evan Fournier,14.5,2021-05-07,BOS,@,CHI,L,36.083333333333336,7,11,0.636,3,4,0.75,0,0,0.0,0,6,6,3,1,1,2,3,17
Goran Dragic,16.5,2021-05-07,MIA,,MIN,W,32.18333333333333,10,18,0.556,3,6,0.5,0,1,0.0,2,2,4,3,0,0,0,4,23
Eric Bledsoe,10.7,2021-05-07,NOP,@,PHI,L,40.083333333333336,7,20,0.35,1,7,0.143,3,4,0.75,0,5,5,4,2,0,2,0,18
CJ McCollum,14.4,2021-05-07,POR,,LAL,W,38.891666666666666,7,19,0.368,2,7,0.286,5,6,0.833,0,3,3,4,1,0,0,1,21
Cole Anthony,13.3,2021-05-07,ORL,@,CHA,L,29.31,6,14,0.429,2,5,0.4,6,6,1.0,2,3,5,1,1,1,2,5,20
Khris Middleton,16.6,2021-05-07,MIL,,HOU,W,32.233333333333334,6,15,0.4,4,8,0.5,7,7,1.0,0,2,2,3,0,0,1,0,23
Ben Simmons,14.1,2021-05-07,PHI,,NOP,W,33.53333333333333,4,8,0.5,0,0,0.0,0,0,0.0,4,5,9,10,2,0,2,3,8
Richaun Holmes,13.8,2021-05-07,SAC,,SAS,L,32.70666666666666,7,12,0.583,0,0,0.0,1,1,1.0,1,4,5,5,1,2,1,6,15
Rudy Gobert,16.0,2021-05-07,UTA,,DEN,W,35.46666666666667,5,9,0.556,0,0,0.0,4,4,1.0,4,5,9,2,1,2,1,2,14
Bam Adebayo,13.8,2021-05-07,MIA,,MIN,W,32.766666666666666,6,10,0.6,0,0,0.0,3,4,0.75,0,4,4,4,2,2,2,4,15
Jae Crowder,12.7,2021-05-07,PHX,,NYK,W,23.195,6,13,0.462,6,12,0.5,0,0,0.0,0,2,2,3,0,1,0,5,18
Jusuf Nurkić,13.0,2021-05-07,POR,,LAL,W,30.69,5,8,0.625,0,0,0.0,0,0,0.0,1,12,13,5,1,0,1,3,10
Khyri Thomas,19.2,2021-05-07,HOU,@,MIL,L,22.733333333333334,6,7,0.857,2,3,0.667,2,2,1.0,2,1,3,1,3,1,0,1,16
Austin Rivers,12.5,2021-05-07,DEN,@,UTA,L,26.666666666666668,6,10,0.6,5,7,0.714,1,2,0.5,0,2,2,3,1,0,3,3,18
Bismack Biyombo,15.5,2021-05-07,CHA,,ORL,W,31.966666666666665,5,5,1.0,0,0,0.0,1,2,0.5,4,7,11,1,1,2,0,4,11
Willy Hernangomez,13.2,2021-05-07,NOP,@,PHI,L,23.815,5,10,0.5,0,0,0.0,1,2,0.5,4,5,9,5,2,0,1,3,11
Kentavious Caldwell-Pope,14.9,2021-05-07,LAL,@,POR,L,38.31666666666667,5,9,0.556,1,4,0.25,6,7,0.857,1,3,4,5,0,1,2,3,17
Tim Hardaway Jr.,16.4,2021-05-07,DAL,,CLE,W,28.1,7,14,0.5,3,9,0.333,3,3,1.0,1,1,2,2,1,0,0,0,20
Norman Powell,8.6,2021-05-07,POR,,LAL,W,38.10666666666667,6,18,0.333,3,8,0.375,4,4,1.0,0,2,2,1,1,1,2,3,19
Derrick Rose,14.0,2021-05-07,NYK,@,PHX,L,29.1,7,14,0.5,1,3,0.333,2,2,1.0,0,4,4,6,0,0,1,1,17
Rudy Gay,10.9,2021-05-07,SAS,@,SAC,W,23.5,6,11,0.545,2,5,0.4,0,0,0.0,0,5,5,1,1,2,2,1,14
Alex Caruso,11.8,2021-05-07,LAL,@,POR,L,34.516666666666666,8,16,0.5,2,2,1.0,0,0,0.0,1,5,6,2,0,0,1,2,18
D'Angelo Russell,14.7,2021-05-07,MIN,@,MIA,L,25.866666666666667,6,12,0.5,4,7,0.571,1,3,0.333,2,1,3,4,0,0,0,0,17
Anthony Lamb,8.0,2021-05-07,HOU,@,MIL,L,34.85,5,12,0.417,4,10,0.4,0,0,0.0,0,4,4,2,0,2,2,4,14
Mikal Bridges,11.5,2021-05-07,PHX,,NYK,W,36.016666666666666,5,10,0.5,4,6,0.667,2,2,1.0,0,4,4,0,1,1,2,1,16
D.J. Augustin,10.3,2021-05-07,HOU,@,MIL,L,28.866666666666667,6,14,0.429,4,9,0.444,1,2,0.5,0,2,2,5,0,0,3,0,17
Maurice Harkless,14.0,2021-05-07,SAC,,SAS,L,38.983333333333334,5,9,0.556,2,5,0.4,0,0,0.0,0,5,5,4,2,0,0,0,12
Jalen McDaniels,10.7,2021-05-07,CHA,,ORL,W,29.96,5,11,0.455,1,3,0.333,2,2,1.0,3,5,8,3,0,1,1,5,13
Tobias Harris,10.1,2021-05-07,PHI,,NOP,W,36.0,7,16,0.438,3,5,0.6,0,0,0.0,0,3,3,2,1,0,1,2,17
Kira Lewis Jr.,12.5,2021-05-07,NOP,@,PHI,L,21.483333333333334,5,11,0.455,1,4,0.25,2,2,1.0,2,2,4,4,2,0,0,4,13
Joe Ingles,11.3,2021-05-07,UTA,,DEN,W,34.88333333333333,3,9,0.333,2,6,0.333,2,2,1.0,0,3,3,9,1,0,1,2,10
Cameron Payne,13.0,2021-05-07,PHX,,NYK,W,20.758333333333333,5,10,0.5,3,3,1.0,2,2,1.0,0,1,1,3,2,0,1,1,15
Paul Millsap,15.7,2021-05-07,DEN,@,UTA,L,26.481666666666666,7,10,0.7,2,4,0.5,3,4,0.75,0,1,1,2,1,0,1,1,19
Bobby Portis,11.7,2021-05-07,MIL,,HOU,W,15.083333333333334,7,14,0.5,1,2,0.5,1,2,0.5,5,3,8,1,0,0,2,0,16
Facundo Campazzo,5.7,2021-05-07,DEN,@,UTA,L,33.306666666666665,2,10,0.2,1,7,0.143,0,0,0.0,0,8,8,9,1,0,2,2,5
R.J. Hampton,9.9,2021-05-07,ORL,@,CHA,L,29.7,7,15,0.467,0,3,0.0,2,4,0.5,0,5,5,3,0,0,0,3,16
Devin Booker,10.3,2021-05-07,PHX,,NYK,W,35.03333333333333,3,12,0.25,1,4,0.25,9,9,1.0,0,4,4,3,0,0,1,2,16
Wenyen Gabriel,10.2,2021-05-07,NOP,@,PHI,L,21.488333333333333,3,7,0.429,3,5,0.6,3,4,0.75,2,3,5,0,2,0,0,5,12
Keldon Johnson,11.9,2021-05-07,SAS,@,SAC,W,27.25,6,12,0.5,1,3,0.333,3,3,1.0,2,3,5,2,0,0,1,2,16
Tristan Thompson,8.4,2021-05-07,BOS,@,CHI,L,26.983333333333334,3,7,0.429,0,0,0.0,2,4,0.5,3,7,10,1,0,2,1,1,8
Taj Gibson,10.8,2021-05-07,NYK,@,PHX,L,24.6,5,6,0.833,0,0,0.0,1,2,0.5,1,5,6,2,0,2,1,4,11
Isaac Okoro,10.3,2021-05-07,CLE,@,DAL,L,35.833333333333336,6,11,0.545,2,4,0.5,1,2,0.5,1,4,5,1,0,0,0,4,15
Jarrett Allen,6.4,2021-05-07,CLE,@,DAL,L,30.8,1,5,0.2,0,0,0.0,3,4,0.75,4,8,12,1,2,0,3,0,5
Jayson Tatum,3.0,2021-05-07,BOS,@,CHI,L,38.016666666666666,3,15,0.2,0,7,0.0,3,4,0.75,2,4,6,3,2,0,3,0,9
Gary Harris,8.6,2021-05-07,ORL,@,CHA,L,30.183333333333334,5,11,0.455,2,3,0.667,0,0,0.0,2,1,3,1,1,1,1,2,12
Lonnie Walker IV,11.7,2021-05-07,SAS,@,SAC,W,32.85,7,14,0.5,0,5,0.0,2,2,1.0,0,1,1,2,1,0,0,0,16
