Player,GmSc,Date,Team,home_away,Opp,Result,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Grant Hill,-0.5,2007-03-18,ORL,@,MIA,W,24.766666666666666,1,5,0.2,0,1,0.0,0,0,0.0,0,1,1,1,0,0,0,1,2
Maurice Evans,-1.2,2007-03-18,LAL,,MIN,W,15.338333333333333,1,6,0.167,0,2,0.0,0,0,0.0,0,1,1,1,0,0,0,1,2
Eddie House,0.6,2007-03-18,NJN,,LAC,W,7.011666666666667,1,4,0.25,1,2,0.5,0,0,0.0,0,0,0,0,0,0,0,0,3
Joe Smith,-1.8,2007-03-18,PHI,,HOU,L,15.626666666666667,1,4,0.25,0,0,0.0,0,0,0.0,0,2,2,0,0,0,2,0,2
Anthony Parker,-1.1,2007-03-18,TOR,@,NYK,L,16.433333333333334,0,4,0.0,0,2,0.0,0,0,0.0,0,1,1,2,0,0,0,0,0
Darrick Martin,0.3,2007-03-18,TOR,@,NYK,L,16.591666666666665,1,4,0.25,0,2,0.0,0,0,0.0,1,0,1,0,0,0,0,0,2
Bo Outlaw,2.0,2007-03-18,ORL,@,MIA,W,3.9833333333333334,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,2
Lou Amundson,-1.1,2007-03-18,PHI,,HOU,L,6.0,0,2,0.0,0,0,0.0,0,0,0.0,1,2,3,0,0,0,1,0,0
Malik Rose,0.3,2007-03-18,NYK,,TOR,W,4.716666666666667,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,2
Ronny Turiaf,-1.1,2007-03-18,LAL,,MIN,W,5.718333333333334,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,1,0,0,2,1,0
Fred Jones,0.7,2007-03-18,POR,,SEA,L,6.2,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,2,0,0,0,0,0
Uros Slokar,-0.5,2007-03-18,TOR,@,NYK,L,5.5,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,1,0
Kelvin Cato,-1.2,2007-03-18,NYK,,TOR,W,4.716666666666667,0,2,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,1,0
Mardy Collins,0.0,2007-03-18,NYK,,TOR,W,4.716666666666667,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0
Quinton Ross,-0.5,2007-03-18,LAC,@,NJN,L,10.616666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,2,0
Earl Barron,-0.7,2007-03-18,MIA,,ORL,L,3.3666666666666667,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Jason Maxiell,0.0,2007-03-18,DET,,DAL,L,0.6316666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Andre Brown,-0.7,2007-03-18,SEA,@,POR,W,2.3833333333333333,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Jerome James,-2.3,2007-03-18,NYK,,TOR,W,4.116666666666666,0,1,0.0,0,0,0.0,0,2,0.0,0,0,0,0,0,0,0,2,0
Sasha Vujacic,-1.5,2007-03-18,LAL,,MIN,W,3.066666666666667,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,2,0
Yaroslav Korolev,0.0,2007-03-18,LAC,@,NJN,L,0.045,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
James Singleton,0.0,2007-03-18,LAC,@,NJN,L,0.045,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Daniel Ewing,-0.4,2007-03-18,LAC,@,NJN,L,0.045,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0
Austin Croshere,-2.1,2007-03-18,DAL,@,DET,W,6.92,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,1,0
Rashad McCants,-3.1,2007-03-18,MIN,@,LAL,L,6.25,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,1,0
Allen Iverson,45.1,2007-03-17,DEN,,PHX,W,42.63333333333333,16,22,0.727,2,3,0.667,10,12,0.833,0,5,5,15,0,1,1,2,44
LeBron James,20.9,2007-03-17,CLE,,UTA,W,43.666666666666664,8,21,0.381,0,6,0.0,8,13,0.615,2,15,17,9,2,2,4,3,24
Tim Duncan,20.4,2007-03-17,SAS,,BOS,L,40.28333333333333,6,14,0.429,0,0,0.0,8,14,0.571,4,12,16,3,2,7,4,3,20
Gilbert Arenas,28.1,2007-03-17,WAS,,NOK,W,34.96666666666667,10,18,0.556,4,8,0.5,6,6,1.0,0,2,2,11,2,0,2,4,30
Pau Gasol,21.9,2007-03-17,MEM,,CHI,W,42.8,5,12,0.417,0,0,0.0,11,13,0.846,6,5,11,5,1,5,4,4,21
Mike Miller,21.4,2007-03-17,MEM,,CHI,W,40.45,9,17,0.529,5,7,0.714,2,2,1.0,2,10,12,5,0,0,2,3,25
Ben Gordon,19.9,2007-03-17,CHI,@,MEM,L,43.49166666666667,11,20,0.55,6,12,0.5,5,6,0.833,3,2,5,1,0,1,6,3,33
Carmelo Anthony,24.5,2007-03-17,DEN,,PHX,W,32.17333333333333,13,20,0.65,0,0,0.0,3,4,0.75,4,4,8,3,3,0,4,1,29
Tony Parker,28.0,2007-03-17,SAS,,BOS,L,38.916666666666664,8,14,0.571,0,0,0.0,14,14,1.0,2,2,4,4,3,0,2,3,30
Ray Allen,14.9,2007-03-17,SEA,,GSW,L,39.63333333333333,7,21,0.333,2,8,0.25,9,9,1.0,1,5,6,3,3,1,5,3,25
Michael Redd,24.3,2007-03-17,MIL,,CHA,W,44.53333333333333,8,18,0.444,1,4,0.25,10,10,1.0,2,2,4,5,3,0,1,2,27
Leandro Barbosa,19.3,2007-03-17,PHX,@,DEN,L,29.816666666666666,10,19,0.526,3,7,0.429,2,3,0.667,1,3,4,5,2,1,3,2,25
Paul Pierce,18.7,2007-03-17,BOS,@,SAS,W,39.42666666666667,10,21,0.476,2,8,0.25,8,12,0.667,0,5,5,0,2,1,2,3,30
Nick Collison,16.6,2007-03-17,SEA,,GSW,L,38.25,2,6,0.333,0,0,0.0,4,5,0.8,5,13,18,2,3,4,1,3,8
Gerald Wallace,14.9,2007-03-17,CHA,@,MIL,L,43.36666666666667,7,11,0.636,0,0,0.0,6,8,0.75,2,11,13,3,1,0,6,3,20
Baron Davis,16.5,2007-03-17,GSW,@,SEA,W,25.266666666666666,6,12,0.5,2,3,0.667,5,6,0.833,0,5,5,4,4,0,4,1,19
Rashard Lewis,18.5,2007-03-17,SEA,,GSW,L,44.68333333333333,8,18,0.444,4,9,0.444,3,6,0.5,3,3,6,3,1,0,0,0,23
Josh Smith,10.8,2007-03-17,ATL,@,IND,L,35.51,8,15,0.533,0,1,0.0,0,0,0.0,3,8,11,2,0,4,5,4,16
Al Jefferson,12.4,2007-03-17,BOS,@,SAS,W,42.68666666666667,9,18,0.5,0,0,0.0,2,3,0.667,6,6,12,1,1,1,5,4,20
Ben Wallace,13.5,2007-03-17,CHI,@,MEM,L,40.38333333333333,3,6,0.5,0,0,0.0,3,7,0.429,2,6,8,4,5,3,2,5,9
Carlos Boozer,7.6,2007-03-17,UTA,@,CLE,L,40.23,9,20,0.45,0,0,0.0,1,4,0.25,2,12,14,1,0,1,5,3,19
Antawn Jamison,18.1,2007-03-17,WAS,,NOK,W,28.583333333333332,10,15,0.667,1,3,0.333,0,0,0.0,1,4,5,3,3,0,3,1,21
Jason Richardson,15.3,2007-03-17,GSW,@,SEA,W,34.64333333333333,7,19,0.368,3,8,0.375,6,6,1.0,2,1,3,3,2,0,1,5,23
Marcus Camby,17.0,2007-03-17,DEN,,PHX,W,28.65,5,7,0.714,0,0,0.0,2,2,1.0,0,8,8,3,2,4,1,1,12
Danny Granger,16.4,2007-03-17,IND,,ATL,W,30.566666666666666,7,13,0.538,1,3,0.333,4,4,1.0,1,3,4,1,3,2,1,5,19
Chris Paul,20.9,2007-03-17,NOK,@,WAS,L,31.483333333333334,7,10,0.7,0,1,0.0,7,7,1.0,2,1,3,8,1,0,3,3,21
Chucky Atkins,14.4,2007-03-17,MEM,,CHI,W,33.0,5,11,0.455,2,6,0.333,7,8,0.875,0,3,3,4,3,0,4,3,19
Metta World Peace,14.0,2007-03-17,SAC,@,ORL,W,41.63166666666667,7,17,0.412,0,4,0.0,5,6,0.833,1,4,5,5,1,1,1,4,19
Mike Dunleavy,21.6,2007-03-17,IND,,ATL,W,34.483333333333334,7,8,0.875,2,3,0.667,5,5,1.0,0,3,3,3,2,0,0,4,21
Delonte West,16.2,2007-03-17,BOS,@,SAS,W,45.905,8,18,0.444,2,5,0.4,5,6,0.833,0,2,2,4,1,0,1,1,23
Hakim Warrick,10.9,2007-03-17,MEM,,CHI,W,38.06666666666667,3,10,0.3,0,0,0.0,9,11,0.818,1,9,10,1,3,0,3,4,15
Steve Nash,13.8,2007-03-17,PHX,@,DEN,L,33.63333333333333,6,11,0.545,0,2,0.0,3,3,1.0,1,4,5,10,1,0,5,2,15
Jamaal Tinsley,15.6,2007-03-17,IND,,ATL,W,27.85,2,7,0.286,1,2,0.5,0,0,0.0,1,3,4,14,3,1,0,1,5
Mo Williams,11.5,2007-03-17,MIL,,CHA,W,41.233333333333334,5,15,0.333,2,4,0.5,5,6,0.833,0,4,4,5,1,1,1,5,17
Troy Murphy,18.1,2007-03-17,IND,,ATL,W,35.13333333333333,10,13,0.769,1,2,0.5,1,1,1.0,2,4,6,1,0,1,2,2,22
Jameer Nelson,13.6,2007-03-17,ORL,,SAC,L,38.93,7,15,0.467,0,0,0.0,9,9,1.0,1,4,5,4,0,0,4,6,23
Andrei Kirilenko,11.2,2007-03-17,UTA,@,CLE,L,37.03,3,6,0.5,0,1,0.0,1,2,0.5,1,7,8,4,2,4,2,2,7
Kirk Hinrich,15.9,2007-03-17,CHI,@,MEM,L,34.995,5,13,0.385,1,4,0.25,5,5,1.0,1,3,4,6,2,0,0,2,16
Luol Deng,17.7,2007-03-17,CHI,@,MEM,L,34.233333333333334,9,18,0.5,0,0,0.0,5,5,1.0,1,2,3,3,0,1,0,1,23
Mike Bibby,9.1,2007-03-17,SAC,@,ORL,W,32.19833333333333,4,15,0.267,3,8,0.375,5,6,0.833,0,5,5,3,2,0,2,3,16
Andris Biedrins,10.1,2007-03-17,GSW,@,SEA,W,34.675,4,10,0.4,0,0,0.0,0,0,0.0,4,14,18,0,1,1,0,3,8
Mehmet Okur,11.8,2007-03-17,UTA,@,CLE,L,41.46666666666667,6,17,0.353,0,3,0.0,7,7,1.0,2,6,8,3,0,0,1,5,19
Kevin Martin,15.4,2007-03-17,SAC,@,ORL,W,30.85,1,8,0.125,1,4,0.25,17,20,0.85,1,1,2,1,2,1,1,4,20
Andrew Bogut,14.7,2007-03-17,MIL,,CHA,W,40.1,7,11,0.636,0,0,0.0,3,4,0.75,2,9,11,1,0,0,1,2,17
Deron Williams,7.6,2007-03-17,UTA,@,CLE,L,42.91166666666667,5,14,0.357,0,2,0.0,2,2,1.0,1,3,4,7,2,1,5,2,12
Trevor Ariza,9.1,2007-03-17,ORL,,SAC,L,27.19,7,13,0.538,0,1,0.0,3,5,0.6,1,6,7,1,2,0,4,5,17
Al Harrington,15.9,2007-03-17,GSW,@,SEA,W,36.723333333333336,8,12,0.667,2,4,0.5,2,2,1.0,1,3,4,3,0,0,1,4,20
Josh Childress,12.4,2007-03-17,ATL,@,IND,L,42.46666666666667,4,10,0.4,0,2,0.0,3,4,0.75,7,3,10,5,0,1,2,2,11
Nene,15.1,2007-03-17,DEN,,PHX,W,17.266666666666666,5,7,0.714,0,0,0.0,4,6,0.667,4,6,10,2,1,0,1,3,14
David West,11.1,2007-03-17,NOK,@,WAS,L,34.8,8,16,0.5,0,1,0.0,1,2,0.5,2,6,8,3,0,0,2,2,17
Shawn Marion,11.9,2007-03-17,PHX,@,DEN,L,26.983333333333334,5,11,0.455,1,3,0.333,1,1,1.0,4,5,9,1,2,0,1,1,12
Sasha Pavlovic,10.2,2007-03-17,CLE,,UTA,W,43.03333333333333,9,18,0.5,2,5,0.4,1,2,0.5,0,3,3,1,0,0,3,0,21
Drew Gooden,12.3,2007-03-17,CLE,,UTA,W,24.25,5,11,0.455,0,0,0.0,4,8,0.5,7,5,12,0,0,0,0,2,14
Brad Miller,7.8,2007-03-17,SAC,@,ORL,W,40.88333333333333,2,10,0.2,0,1,0.0,3,3,1.0,5,7,12,1,2,1,0,5,7
John Salmons,13.0,2007-03-17,SAC,@,ORL,W,25.953333333333333,5,7,0.714,1,3,0.333,2,2,1.0,0,2,2,2,3,1,2,2,13
DeShawn Stevenson,15.7,2007-03-17,WAS,,NOK,W,27.5,7,11,0.636,2,4,0.5,2,2,1.0,1,2,3,1,1,0,0,1,18
Walter Herrmann,15.3,2007-03-17,CHA,@,MIL,L,30.45,7,11,0.636,2,4,0.5,2,3,0.667,2,3,5,1,0,0,0,1,18
Charlie Bell,11.3,2007-03-17,MIL,,CHA,W,34.583333333333336,8,15,0.533,2,6,0.333,0,0,0.0,0,0,0,6,0,0,2,4,18
Rudy Gay,7.4,2007-03-17,MEM,,CHI,W,32.18333333333333,5,12,0.417,3,4,0.75,0,0,0.0,3,5,8,2,0,0,3,3,13
Larry Hughes,-4.6,2007-03-17,CLE,,UTA,W,40.33,2,17,0.118,0,4,0.0,0,3,0.0,2,6,8,5,2,2,6,1,4
Dwight Howard,1.1,2007-03-17,ORL,,SAC,L,40.1,2,10,0.2,0,0,0.0,2,4,0.5,2,10,12,3,0,2,5,2,6
Chris Wilcox,8.2,2007-03-17,SEA,,GSW,L,27.3,7,11,0.636,0,0,0.0,1,2,0.5,3,5,8,0,0,1,5,2,15
Rajon Rondo,6.2,2007-03-17,BOS,@,SAS,W,34.25833333333333,1,6,0.167,0,1,0.0,0,0,0.0,1,13,14,6,1,0,1,2,2
Jermaine O'Neal,7.6,2007-03-17,IND,,ATL,W,26.483333333333334,2,12,0.167,0,0,0.0,6,6,1.0,2,5,7,1,1,2,0,2,10
Monta Ellis,2.8,2007-03-17,GSW,@,SEA,W,27.633333333333333,4,8,0.5,0,0,0.0,0,0,0.0,1,1,2,2,6,0,8,4,8
Amar'e Stoudemire,9.3,2007-03-17,PHX,@,DEN,L,25.033333333333335,4,10,0.4,0,0,0.0,5,6,0.833,1,3,4,2,1,1,1,4,13
Zaza Pachulia,7.7,2007-03-17,ATL,@,IND,L,24.676666666666666,6,14,0.429,0,0,0.0,4,8,0.5,3,4,7,0,0,0,1,4,16
Shareef Abdur-Rahim,6.0,2007-03-17,SAC,@,ORL,W,32.43333333333333,2,8,0.25,0,0,0.0,3,4,0.75,2,3,5,2,3,1,2,3,7
Manu Ginobili,7.1,2007-03-17,SAS,,BOS,L,34.63666666666666,2,8,0.25,0,3,0.0,4,4,1.0,0,4,4,6,1,1,2,3,8
Michael Finley,8.1,2007-03-17,SAS,,BOS,L,32.11666666666667,4,10,0.4,1,4,0.25,1,1,1.0,2,3,5,2,0,2,0,4,10
Darius Songaila,13.4,2007-03-17,WAS,,NOK,W,19.2,6,6,1.0,0,0,0.0,0,0,0.0,2,4,6,0,2,0,1,1,12
Darrell Armstrong,10.1,2007-03-17,IND,,ATL,W,15.633333333333333,4,7,0.571,3,6,0.5,0,0,0.0,0,1,1,3,2,0,2,0,11
Shelden Williams,11.2,2007-03-17,ATL,@,IND,L,22.09,4,6,0.667,0,0,0.0,5,6,0.833,4,3,7,1,0,0,2,3,13
Ruben Patterson,1.0,2007-03-17,MIL,,CHA,W,21.216666666666665,3,8,0.375,0,0,0.0,1,4,0.25,4,7,11,1,1,0,5,5,7
Derek Anderson,8.0,2007-03-17,CHA,@,MIL,L,39.86666666666667,5,10,0.5,2,4,0.5,3,4,0.75,0,2,2,0,1,0,2,3,15
Andray Blatche,8.5,2007-03-17,WAS,,NOK,W,29.883333333333333,5,10,0.5,0,2,0.0,0,0,0.0,1,6,7,1,0,1,0,1,10
Jake Voskuhl,6.7,2007-03-17,CHA,@,MIL,L,25.233333333333334,3,7,0.429,0,0,0.0,4,10,0.4,3,2,5,3,1,0,1,5,10
Tyrus Thomas,4.7,2007-03-17,CHI,@,MEM,L,18.561666666666667,3,7,0.429,0,0,0.0,2,2,1.0,2,6,8,0,0,2,3,3,8
Ike Diogu,10.8,2007-03-17,IND,,ATL,W,19.136666666666667,6,7,0.857,0,0,0.0,3,3,1.0,1,3,4,1,0,0,2,5,15
Jeff McInnis,9.4,2007-03-17,CHA,@,MIL,L,24.916666666666668,4,9,0.444,0,0,0.0,0,0,0.0,0,3,3,8,0,0,0,1,8
Damon Stoudamire,7.5,2007-03-17,MEM,,CHI,W,23.016666666666666,3,6,0.5,0,2,0.0,0,0,0.0,1,5,6,5,1,0,1,3,6
Steve Blake,5.9,2007-03-17,DEN,,PHX,W,38.276666666666664,2,6,0.333,1,1,1.0,0,1,0.0,1,4,5,8,0,0,2,2,5
Kurt Thomas,6.7,2007-03-17,PHX,@,DEN,L,26.566666666666666,3,5,0.6,0,0,0.0,2,4,0.5,1,6,7,2,0,1,2,2,8
Marvin Williams,8.2,2007-03-17,ATL,@,IND,L,41.75,4,9,0.444,0,2,0.0,4,4,1.0,0,2,2,3,1,0,2,2,12
Stephen Jackson,2.9,2007-03-17,GSW,@,SEA,W,34.29833333333333,4,12,0.333,0,3,0.0,0,0,0.0,1,3,4,5,1,0,4,1,8
Raja Bell,1.2,2007-03-17,PHX,@,DEN,L,33.68333333333333,5,17,0.294,2,7,0.286,0,0,0.0,0,2,2,3,0,0,2,4,12
Boris Diaw,4.8,2007-03-17,PHX,@,DEN,L,32.56666666666667,4,8,0.5,1,3,0.333,1,1,1.0,0,4,4,2,1,0,4,2,10
Donyell Marshall,7.8,2007-03-17,CLE,,UTA,W,15.333333333333334,2,4,0.5,1,2,0.5,0,0,0.0,4,3,7,1,0,2,1,0,5
JJ Redick,9.1,2007-03-17,ORL,,SAC,L,20.803333333333335,4,8,0.5,1,4,0.25,3,3,1.0,0,2,2,3,0,0,0,4,12
Darko Milicic,7.5,2007-03-17,ORL,,SAC,L,28.12,5,6,0.833,0,0,0.0,0,0,0.0,1,4,5,1,0,1,2,4,10
Antonio Daniels,9.7,2007-03-17,WAS,,NOK,W,21.766666666666666,3,3,1.0,1,1,1.0,2,4,0.5,0,3,3,5,0,0,2,0,9
Bobby Jackson,7.6,2007-03-17,NOK,@,WAS,L,18.983333333333334,4,8,0.5,2,4,0.5,0,0,0.0,0,0,0,2,2,0,1,2,10
Jannero Pargo,7.8,2007-03-17,NOK,@,WAS,L,16.516666666666666,2,6,0.333,0,4,0.0,3,4,0.75,0,3,3,5,1,0,0,2,7
Brian Skinner,2.4,2007-03-17,MIL,,CHA,W,23.5,1,6,0.167,0,0,0.0,0,2,0.0,4,8,12,1,0,1,0,4,2
Eduardo Najera,7.9,2007-03-17,DEN,,PHX,W,16.416666666666668,3,5,0.6,0,0,0.0,2,2,1.0,1,2,3,0,2,1,1,2,8
Michael Olowokandi,4.8,2007-03-17,BOS,@,SAS,W,22.933333333333334,4,7,0.571,0,0,0.0,0,0,0.0,2,3,5,0,0,2,2,4,8
Zydrunas Ilgauskas,4.3,2007-03-17,CLE,,UTA,W,25.323333333333334,4,9,0.444,0,0,0.0,0,0,0.0,3,1,4,3,0,1,3,3,8
Thabo Sefolosha,7.4,2007-03-17,CHI,@,MEM,L,16.676666666666666,3,5,0.6,2,3,0.667,0,0,0.0,0,5,5,0,1,0,0,2,8
Earl Watson,2.4,2007-03-17,SEA,,GSW,L,32.333333333333336,2,6,0.333,0,3,0.0,3,4,0.75,0,4,4,4,1,0,5,2,7
Damien Wilkins,5.8,2007-03-17,SEA,,GSW,L,23.483333333333334,3,6,0.5,0,2,0.0,2,2,1.0,0,1,1,3,2,0,2,4,8
Tyson Chandler,0.9,2007-03-17,NOK,@,WAS,L,33.21666666666667,2,8,0.25,0,0,0.0,0,0,0.0,2,8,10,0,0,1,2,2,4
JR Smith,5.3,2007-03-17,DEN,,PHX,W,22.033333333333335,4,11,0.364,1,5,0.2,1,2,0.5,0,0,0,3,0,1,1,0,10
Anderson Varejao,2.3,2007-03-17,CLE,,UTA,W,31.093333333333334,1,3,0.333,0,0,0.0,0,0,0.0,2,5,7,1,0,2,1,5,2
Shawne Williams,3.7,2007-03-17,IND,,ATL,W,24.433333333333334,3,9,0.333,0,2,0.0,1,2,0.5,2,1,3,2,0,1,0,4,7
Devin Brown,2.5,2007-03-17,NOK,@,WAS,L,29.016666666666666,2,9,0.222,0,3,0.0,2,2,1.0,2,2,4,4,0,0,2,2,6
Desmond Mason,7.5,2007-03-17,NOK,@,WAS,L,27.166666666666668,2,5,0.4,0,0,0.0,7,7,1.0,0,1,1,0,0,1,1,2,11
Luke Ridnour,1.2,2007-03-17,SEA,,GSW,L,23.216666666666665,1,4,0.25,1,1,1.0,2,2,1.0,0,2,2,4,1,0,5,2,5
Rasual Butler,5.9,2007-03-17,NOK,@,WAS,L,20.833333333333332,3,7,0.429,3,6,0.5,0,0,0.0,0,2,2,0,0,0,0,0,9
Raymond Felton,-2.1,2007-03-17,CHA,@,MIL,L,23.083333333333332,0,6,0.0,0,2,0.0,5,6,0.833,1,4,5,4,0,0,6,3,5
Roger Mason Jr.,4.5,2007-03-17,WAS,,NOK,W,12.306666666666667,3,8,0.375,1,2,0.5,0,0,0.0,1,1,2,1,1,0,0,2,7
Kendrick Perkins,0.8,2007-03-17,BOS,@,SAS,W,16.916666666666668,1,3,0.333,0,0,0.0,2,2,1.0,1,3,4,1,0,2,4,3,4
Mickael Pietrus,1.6,2007-03-17,GSW,@,SEA,W,25.838333333333335,2,5,0.4,1,3,0.333,1,3,0.333,0,3,3,1,0,1,2,3,6
Johan Petro,3.0,2007-03-17,SEA,,GSW,L,11.1,3,8,0.375,0,0,0.0,1,4,0.25,1,0,1,0,1,1,0,2,7
Tyronn Lue,4.6,2007-03-17,ATL,@,IND,L,16.433333333333334,2,6,0.333,0,2,0.0,2,2,1.0,0,2,2,2,1,0,1,0,6
Solomon Jones,3.7,2007-03-17,ATL,@,IND,L,17.623333333333335,3,5,0.6,0,0,0.0,1,3,0.333,1,0,1,0,1,1,1,4,7
Corliss Williamson,7.1,2007-03-17,SAC,@,ORL,W,22.046666666666667,2,4,0.5,0,0,0.0,5,5,1.0,0,3,3,0,0,0,0,2,9
Adam Morrison,4.3,2007-03-17,CHA,@,MIL,L,21.85,3,9,0.333,1,4,0.25,0,0,0.0,2,0,2,2,0,0,0,1,7
Linas Kleiza,2.0,2007-03-17,DEN,,PHX,W,19.25,1,4,0.25,1,2,0.5,2,2,1.0,1,2,3,1,1,0,2,4,5
Jalen Rose,8.4,2007-03-17,PHX,@,DEN,L,5.8,2,2,1.0,2,2,1.0,2,2,1.0,0,1,1,1,0,0,0,0,8
Calvin Booth,5.2,2007-03-17,WAS,,NOK,W,13.143333333333333,2,2,1.0,0,0,0.0,0,0,0.0,2,2,4,1,0,1,0,4,4
Grant Hill,3.0,2007-03-17,ORL,,SAC,L,25.246666666666666,3,6,0.5,0,0,0.0,1,2,0.5,1,1,2,2,0,0,1,5,7
Marc Jackson,6.4,2007-03-17,NOK,@,WAS,L,14.983333333333333,5,7,0.714,0,0,0.0,0,0,0.0,0,0,0,1,0,0,1,1,10
Derek Fisher,1.3,2007-03-17,UTA,@,CLE,L,33.18333333333333,3,10,0.3,2,6,0.333,0,0,0.0,0,0,0,1,0,0,0,4,8
Josh Powell,5.8,2007-03-17,GSW,@,SEA,W,6.82,2,3,0.667,0,0,0.0,0,0,0.0,1,0,1,1,1,1,0,0,4
Brendan Haywood,3.0,2007-03-17,WAS,,NOK,W,17.05,3,6,0.5,0,0,0.0,0,2,0.0,1,2,3,1,0,0,0,3,6
Keyon Dooling,0.4,2007-03-17,ORL,,SAC,L,26.266666666666666,1,6,0.167,0,0,0.0,2,2,1.0,0,1,1,3,1,0,2,3,4
Matt Carroll,5.0,2007-03-17,CHA,@,MIL,L,21.266666666666666,2,4,0.5,0,1,0.0,4,5,0.8,0,2,2,0,0,0,0,3,8
Fabricio Oberto,1.3,2007-03-17,SAS,,BOS,L,16.533333333333335,3,7,0.429,0,0,0.0,0,0,0.0,0,4,4,0,0,0,1,3,6
Reggie Evans,2.1,2007-03-17,DEN,,PHX,W,12.0,2,3,0.667,0,0,0.0,0,0,0.0,0,4,4,0,1,0,2,2,4
Ronnie Brewer,3.7,2007-03-17,UTA,@,CLE,L,14.271666666666667,2,5,0.4,0,0,0.0,0,0,0.0,1,1,2,1,0,1,0,0,4
Tony Battie,-1.8,2007-03-17,ORL,,SAC,L,22.883333333333333,1,8,0.125,0,0,0.0,0,0,0.0,1,5,6,0,0,0,0,2,2
Cedric Simmons,5.3,2007-03-17,NOK,@,WAS,L,6.5,3,3,1.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,2,6
James Jones,-0.6,2007-03-17,PHX,@,DEN,L,14.833333333333334,0,3,0.0,0,2,0.0,2,2,1.0,0,0,0,0,2,1,2,3,2
Michael Sweetney,-0.6,2007-03-17,CHI,@,MEM,L,5.366666666666666,1,6,0.167,0,0,0.0,0,0,0.0,2,2,4,0,1,0,1,2,2
Jarvis Hayes,2.2,2007-03-17,WAS,,NOK,W,20.5,3,8,0.375,0,2,0.0,0,0,0.0,0,2,2,0,0,0,0,0,6
Ersan Ilyasova,3.5,2007-03-17,MIL,,CHA,W,12.633333333333333,3,5,0.6,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,3,7
Ira Newble,3.6,2007-03-17,CLE,,UTA,W,7.67,2,3,0.667,0,0,0.0,0,0,0.0,1,2,3,0,0,0,0,1,4
Lawrence Roberts,2.6,2007-03-17,MEM,,CHI,W,7.666666666666667,2,3,0.667,0,0,0.0,1,3,0.333,0,0,0,0,0,1,1,0,5
Francisco Garcia,2.5,2007-03-17,SAC,@,ORL,W,14.003333333333334,1,2,0.5,0,1,0.0,2,2,1.0,0,2,2,1,0,0,1,2,4
Salim Stoudamire,0.2,2007-03-17,ATL,@,IND,L,13.8,3,9,0.333,0,2,0.0,0,0,0.0,0,0,0,1,0,0,1,1,6
Hedo Turkoglu,3.0,2007-03-17,ORL,,SAC,L,9.823333333333334,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,3,0,0,0,1,2
CJ Miles,0.1,2007-03-17,UTA,@,CLE,L,16.60333333333333,1,5,0.2,0,2,0.0,0,0,0.0,1,2,3,1,0,0,0,2,2
P.J. Brown,-2.1,2007-03-17,CHI,@,MEM,L,21.05,1,5,0.2,0,0,0.0,0,0,0.0,1,3,4,0,0,0,1,4,2
Anthony Johnson,-2.9,2007-03-17,ATL,@,IND,L,22.6,0,3,0.0,0,0,0.0,0,0,0.0,0,2,2,4,0,0,3,3,0
Malik Allen,2.0,2007-03-17,CHI,@,MEM,L,3.9166666666666665,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,1,0,1,0,1,2
Matt Barnes,-1.3,2007-03-17,GSW,@,SEA,W,12.851666666666667,0,4,0.0,0,2,0.0,0,0,0.0,1,3,4,1,0,0,0,2,0
Francisco Elson,-0.5,2007-03-17,SAS,,BOS,L,12.483333333333333,0,1,0.0,0,0,0.0,0,0,0.0,1,2,3,0,0,1,1,2,0
Matt Bonner,2.3,2007-03-17,SAS,,BOS,L,5.975,2,4,0.5,0,2,0.0,0,0,0.0,0,1,1,0,0,0,0,0,4
Bruce Bowen,-3.6,2007-03-17,SAS,,BOS,L,25.965,1,8,0.125,0,2,0.0,0,0,0.0,0,1,1,0,0,1,1,1,2
