Player,GmSc,Date,Team,home_away,Opp,Result,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Cedi Osman,6.1,2019-03-02,CLE,,DET,L,32.1,3,9,0.333,2,4,0.5,2,2,1.0,2,2,4,2,1,0,2,3,10
Jae Crowder,4.6,2019-03-02,UTA,,MIL,W,31.915,2,7,0.286,0,4,0.0,0,0,0.0,1,4,5,4,3,0,1,5,4
Pat Connaughton,6.2,2019-03-02,MIL,@,UTA,L,35.68333333333333,2,7,0.286,0,4,0.0,2,2,1.0,3,3,6,3,0,2,1,3,6
Spencer Dinwiddie,3.0,2019-03-02,BKN,@,MIA,L,24.75,2,12,0.167,0,4,0.0,6,7,0.857,0,1,1,4,1,1,3,2,10
Collin Sexton,6.6,2019-03-02,CLE,,DET,L,35.15,3,13,0.231,0,3,0.0,10,13,0.769,0,3,3,0,0,0,0,3,16
Caris LeVert,7.3,2019-03-02,BKN,@,MIA,L,29.4,3,9,0.333,0,2,0.0,2,2,1.0,1,1,2,6,1,0,1,2,8
Channing Frye,7.5,2019-03-02,CLE,,DET,L,20.471666666666668,3,6,0.5,2,5,0.4,0,0,0.0,0,4,4,2,0,1,0,2,8
Darius Miller,8.1,2019-03-02,NOP,@,DEN,W,27.266666666666666,2,5,0.4,2,4,0.5,4,4,1.0,0,1,1,3,1,0,1,4,10
David Nwaba,6.1,2019-03-02,CLE,,DET,L,27.8,3,7,0.429,2,3,0.667,0,0,0.0,1,4,5,1,1,0,1,2,8
Brandon Knight,7.1,2019-03-02,CLE,,DET,L,20.033333333333335,3,8,0.375,3,4,0.75,1,2,0.5,0,1,1,2,1,0,0,2,10
Marquese Chriss,0.9,2019-03-02,CLE,,DET,L,20.683333333333334,2,8,0.25,2,5,0.4,3,4,0.75,1,3,4,1,1,0,5,3,9
Rudy Gobert,1.0,2019-03-02,UTA,,MIL,W,19.551666666666666,2,9,0.222,0,0,0.0,1,8,0.125,5,4,9,1,0,1,1,2,5
T.J. McConnell,10.1,2019-03-02,PHI,,GSW,L,18.586666666666666,4,6,0.667,0,0,0.0,2,2,1.0,0,1,1,4,1,0,1,1,10
Kyle Korver,4.4,2019-03-02,UTA,,MIL,W,35.13166666666667,2,7,0.286,1,4,0.25,0,0,0.0,1,6,7,0,2,0,1,0,5
Markieff Morris,9.2,2019-03-02,OKC,@,SAS,L,22.35,4,6,0.667,1,2,0.5,1,2,0.5,0,3,3,1,1,0,0,1,10
Kenrich Williams,6.6,2019-03-02,NOP,@,DEN,W,29.266666666666666,3,7,0.429,1,5,0.2,0,0,0.0,4,1,5,0,2,0,1,2,7
Langston Galloway,5.3,2019-03-02,DET,@,CLE,W,21.0,2,8,0.25,2,6,0.333,2,2,1.0,1,2,3,0,2,0,0,3,8
Kyle O'Quinn,7.7,2019-03-02,IND,,ORL,L,17.383333333333333,3,4,0.75,0,0,0.0,0,0,0.0,1,3,4,4,0,1,1,2,6
Rajon Rondo,2.2,2019-03-02,LAL,@,PHX,L,25.983333333333334,1,10,0.1,0,3,0.0,2,2,1.0,2,2,4,4,2,0,2,0,4
Josh Hart,6.0,2019-03-02,LAL,@,PHX,L,25.598333333333333,3,6,0.5,1,4,0.25,1,1,1.0,1,2,3,0,1,1,0,5,8
Dirk Nowitzki,2.8,2019-03-02,DAL,,MEM,L,22.866666666666667,2,10,0.2,1,6,0.167,2,2,1.0,1,6,7,1,0,0,0,3,7
Malik Beasley,5.5,2019-03-02,DEN,,NOP,L,22.133333333333333,3,9,0.333,2,4,0.5,0,0,0.0,1,2,3,1,1,0,0,1,8
Treveon Graham,4.5,2019-03-02,BKN,@,MIA,L,15.066666666666666,3,10,0.3,2,6,0.333,0,0,0.0,2,2,4,0,0,1,0,1,8
Mike Conley,5.3,2019-03-02,MEM,@,DAL,W,23.116666666666667,3,10,0.3,1,3,0.333,5,5,1.0,0,1,1,2,0,0,1,4,12
Thon Maker,6.2,2019-03-02,DET,@,CLE,W,20.35,2,3,0.667,0,1,0.0,1,2,0.5,1,5,6,2,0,1,1,1,5
Isaiah Thomas,4.1,2019-03-02,DEN,,NOP,L,15.9,5,14,0.357,0,3,0.0,2,2,1.0,1,0,1,0,1,0,1,2,12
DeMarre Carroll,5.8,2019-03-02,BKN,@,MIA,L,19.416666666666668,3,8,0.375,1,6,0.167,1,2,0.5,2,4,6,0,0,0,0,0,8
Royce O'Neale,4.5,2019-03-02,UTA,,MIL,W,19.585,3,4,0.75,1,1,1.0,0,0,0.0,0,3,3,0,0,2,2,3,7
Raymond Felton,9.8,2019-03-02,OKC,@,SAS,L,21.753333333333334,6,9,0.667,1,3,0.333,0,0,0.0,0,0,0,1,0,0,0,0,13
Gary Harris,2.6,2019-03-02,DEN,,NOP,L,25.866666666666667,3,9,0.333,1,3,0.333,1,1,1.0,0,0,0,2,1,1,3,1,8
Jahlil Okafor,3.9,2019-03-02,NOP,@,DEN,W,23.266666666666666,5,9,0.556,0,0,0.0,0,1,0.0,1,1,2,1,0,1,3,2,10
Richaun Holmes,5.1,2019-03-02,PHX,,LAL,W,14.278333333333334,1,2,0.5,0,0,0.0,2,3,0.667,0,4,4,0,0,3,0,2,4
Glenn Robinson III,4.9,2019-03-02,DET,@,CLE,W,14.483333333333333,3,7,0.429,0,2,0.0,0,0,0.0,1,3,4,0,0,2,0,1,6
Dorian Finney-Smith,7.6,2019-03-02,DAL,,MEM,L,11.76,3,4,0.75,1,2,0.5,1,1,1.0,1,0,1,0,1,1,0,3,8
Jerian Grant,7.4,2019-03-02,ORL,@,IND,W,12.41,2,3,0.667,1,1,1.0,2,2,1.0,0,0,0,2,1,1,1,1,7
Delon Wright,-0.8,2019-03-02,MEM,@,DAL,W,25.333333333333332,2,7,0.286,0,2,0.0,0,0,0.0,0,6,6,2,0,1,3,4,4
Tim Hardaway Jr.,3.0,2019-03-02,DAL,,MEM,L,21.466666666666665,3,10,0.3,2,7,0.286,2,2,1.0,0,1,1,1,0,0,1,3,10
Rondae Hollis-Jefferson,6.6,2019-03-02,BKN,@,MIA,L,12.0,1,3,0.333,0,0,0.0,3,4,0.75,1,1,2,0,2,1,0,0,5
Khem Birch,8.4,2019-03-02,ORL,@,IND,W,15.95,3,3,1.0,0,0,0.0,1,2,0.5,2,1,3,1,0,1,0,1,7
Monte Morris,4.1,2019-03-02,DEN,,NOP,L,16.183333333333334,3,6,0.5,0,1,0.0,0,0,0.0,0,3,3,2,1,0,1,3,6
Nikola Mirotic,0.2,2019-03-02,MIL,@,UTA,L,27.201666666666668,1,7,0.143,1,6,0.167,0,0,0.0,0,6,6,1,1,0,1,2,3
Davis Bertans,5.9,2019-03-02,SAS,,OKC,W,20.55,2,4,0.5,2,4,0.5,1,1,1.0,0,2,2,0,0,1,0,1,7
Abdel Nader,2.8,2019-03-02,OKC,@,SAS,L,24.7,1,6,0.167,0,2,0.0,0,0,0.0,1,4,5,3,1,0,0,1,2
Bruce Brown,3.0,2019-03-02,DET,@,CLE,W,27.0,1,5,0.2,0,2,0.0,2,2,1.0,0,6,6,0,0,1,0,1,4
Chandler Parsons,3.5,2019-03-02,MEM,@,DAL,W,15.468333333333334,2,5,0.4,1,4,0.25,0,0,0.0,0,2,2,2,1,0,1,2,5
D.J. Augustin,3.9,2019-03-02,ORL,@,IND,W,17.30666666666667,1,5,0.2,0,2,0.0,1,1,1.0,0,2,2,4,1,0,0,1,3
Jordan Bell,4.1,2019-03-02,GSW,@,PHI,W,15.666666666666666,1,1,1.0,0,0,0.0,1,2,0.5,0,3,3,1,0,2,0,3,3
Devin Harris,1.2,2019-03-02,DAL,,MEM,L,15.866666666666667,0,4,0.0,0,1,0.0,3,6,0.5,1,3,4,2,1,0,1,2,3
Salah Mejri,2.6,2019-03-02,DAL,,MEM,L,12.566666666666666,1,3,0.333,0,1,0.0,0,0,0.0,2,3,5,2,1,0,2,1,2
Ersan Ilyasova,1.3,2019-03-02,MIL,@,UTA,L,19.706666666666667,2,8,0.25,1,3,0.333,0,0,0.0,3,0,3,0,1,0,0,5,5
Nik Stauskas,6.6,2019-03-02,CLE,,DET,L,16.966666666666665,2,5,0.4,0,1,0.0,4,4,1.0,1,2,3,0,0,0,0,0,8
Dragan Bender,3.8,2019-03-02,PHX,,LAL,W,16.96,2,3,0.667,1,2,0.5,0,0,0.0,0,3,3,0,1,0,1,2,5
Jalen Brunson,-1.0,2019-03-02,DAL,,MEM,L,28.333333333333332,1,10,0.1,0,5,0.0,0,0,0.0,2,2,4,2,1,0,0,2,2
Maxi Kleber,1.9,2019-03-02,DAL,,MEM,L,18.216666666666665,0,4,0.0,0,1,0.0,2,2,1.0,4,1,5,1,0,1,1,2,2
Tyler Johnson,4.1,2019-03-02,PHX,,LAL,W,29.165,1,5,0.2,0,3,0.0,4,4,1.0,1,1,2,2,0,0,0,3,6
Allen Crabbe,-2.5,2019-03-02,BKN,@,MIA,L,22.65,1,9,0.111,1,9,0.111,0,0,0.0,0,4,4,0,1,0,1,2,3
Reggie Bullock Jr.,1.1,2019-03-02,LAL,@,PHX,L,18.933333333333334,2,7,0.286,1,3,0.333,0,0,0.0,0,2,2,2,0,0,1,2,5
JJ Redick,-0.3,2019-03-02,PHI,,GSW,L,30.33,2,9,0.222,0,3,0.0,2,2,1.0,0,3,3,1,0,0,2,1,6
Tony Snell,3.9,2019-03-02,MIL,@,UTA,L,27.293333333333333,2,5,0.4,2,4,0.5,0,0,0.0,1,0,1,1,0,0,0,2,6
Jarrett Allen,2.7,2019-03-02,BKN,@,MIA,L,18.033333333333335,3,6,0.5,0,1,0.0,0,2,0.0,1,2,3,0,0,0,0,2,6
Shaun Livingston,1.5,2019-03-02,GSW,@,PHI,W,16.1,1,2,0.5,0,0,0.0,1,1,1.0,0,2,2,0,1,1,2,2,3
Duncan Robinson,4.3,2019-03-02,MIA,,BKN,W,5.766666666666667,2,4,0.5,2,3,0.667,0,0,0.0,0,1,1,0,0,0,0,0,6
Terrance Ferguson,1.7,2019-03-02,OKC,@,SAS,L,37.196666666666665,3,6,0.5,1,4,0.25,0,0,0.0,0,1,1,0,0,0,1,4,7
Nerlens Noel,3.6,2019-03-02,OKC,@,SAS,L,8.975,0,1,0.0,0,0,0.0,2,2,1.0,1,1,2,0,1,1,0,1,2
Wes Iwundu,2.1,2019-03-02,ORL,@,IND,W,17.423333333333332,2,5,0.4,0,0,0.0,0,0,0.0,0,3,3,1,0,0,0,2,4
Ed Davis,3.8,2019-03-02,BKN,@,MIA,L,14.166666666666666,2,2,1.0,0,0,0.0,0,0,0.0,0,3,3,1,0,0,0,3,4
Thabo Sefolosha,2.5,2019-03-02,UTA,,MIL,W,11.25,2,5,0.4,1,2,0.5,0,0,0.0,0,2,2,0,0,0,0,1,5
Ivan Rabb,4.7,2019-03-02,MEM,@,DAL,W,13.65,3,3,1.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,1,0,6
Doug McDermott,3.9,2019-03-02,IND,,ORL,L,12.798333333333334,3,4,0.75,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,2,6
Justin Jackson,2.2,2019-03-02,DAL,,MEM,L,11.416666666666666,1,4,0.25,1,2,0.5,1,2,0.5,0,0,0,0,1,0,0,0,4
Isaiah Briscoe,-0.3,2019-03-02,ORL,@,IND,W,18.143333333333334,2,4,0.5,0,1,0.0,0,0,0.0,0,1,1,0,1,0,2,4,4
Jonathon Simmons,-0.0,2019-03-02,PHI,,GSW,L,16.136666666666667,0,1,0.0,0,0,0.0,1,2,0.5,0,2,2,3,0,0,1,4,1
Svi Mykhailiuk,3.4,2019-03-02,DET,@,CLE,W,4.766666666666667,1,2,0.5,1,1,1.0,0,0,0.0,0,0,0,2,0,0,0,0,3
Trey Burke,1.0,2019-03-02,DAL,,MEM,L,14.85,2,6,0.333,0,2,0.0,0,0,0.0,0,0,0,2,0,0,1,0,4
Tyreke Evans,-1.6,2019-03-02,IND,,ORL,L,13.406666666666666,1,5,0.2,0,2,0.0,1,1,1.0,0,3,3,0,0,0,2,1,3
Courtney Lee,0.6,2019-03-02,DAL,,MEM,L,12.0,1,4,0.25,0,2,0.0,0,0,0.0,0,1,1,0,0,1,0,0,2
Ryan Broekhoff,-0.6,2019-03-02,DAL,,MEM,L,12.523333333333333,1,5,0.2,0,2,0.0,0,0,0.0,0,3,3,0,0,0,0,1,2
Marco Belinelli,0.1,2019-03-02,SAS,,OKC,W,15.533333333333333,1,6,0.167,0,2,0.0,2,4,0.5,0,0,0,1,0,0,0,0,4
Kentavious Caldwell-Pope,2.0,2019-03-02,LAL,@,PHX,L,15.45,2,5,0.4,0,2,0.0,0,0,0.0,0,0,0,1,0,0,0,0,4
Quinn Cook,1.9,2019-03-02,GSW,@,PHI,W,8.633333333333333,1,2,0.5,1,2,0.5,0,0,0.0,0,1,1,0,0,0,0,1,3
Christian Wood,2.3,2019-03-02,MIL,@,UTA,L,6.906666666666666,1,2,0.5,1,1,1.0,0,0,0.0,0,1,1,0,0,0,0,0,3
Khyri Thomas,0.5,2019-03-02,DET,@,CLE,W,4.766666666666667,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,1,1,0,0,2,0
Ryan Anderson,0.2,2019-03-02,MIA,,BKN,W,4.166666666666667,0,3,0.0,0,1,0.0,1,2,0.5,2,1,3,0,0,0,0,0,1
Troy Daniels,0.8,2019-03-02,PHX,,LAL,W,8.233333333333333,2,4,0.5,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,3,4
Patty Mills,-1.9,2019-03-02,SAS,,OKC,W,18.466666666666665,1,5,0.2,0,3,0.0,0,0,0.0,1,0,1,1,0,0,1,3,2
Matthew Dellavedova,-0.9,2019-03-02,CLE,,DET,L,17.616666666666667,0,3,0.0,0,2,0.0,2,2,1.0,0,1,1,1,0,0,1,2,2
D.J. Wilson,-4.6,2019-03-02,MIL,@,UTA,L,16.423333333333332,0,6,0.0,0,4,0.0,0,0,0.0,2,2,4,0,0,0,2,1,0
Stanley Johnson,1.7,2019-03-02,NOP,@,DEN,W,3.966666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,2,0,0,0,0,0
T.J. Leaf,0.6,2019-03-02,IND,,ORL,L,11.216666666666667,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,1,0,0,0,0,0
Ian Clark,-0.5,2019-03-02,NOP,@,DEN,W,3.7,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,1,2,0
Mike Muscala,0.5,2019-03-02,LAL,@,PHX,L,6.7,1,2,0.5,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,2,2
Alfonzo McKinnie,0.6,2019-03-02,GSW,@,PHI,W,7.216666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,1,0
Dante Cunningham,-0.2,2019-03-02,SAS,,OKC,W,2.033333333333333,0,1,0.0,0,0,0.0,1,2,0.5,0,1,1,0,0,0,0,1,1
Deonte Burton,0.6,2019-03-02,OKC,@,SAS,L,2.3833333333333333,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2
Juancho Hernangomez,-2.5,2019-03-02,DEN,,NOP,L,11.733333333333333,0,3,0.0,0,2,0.0,0,0,0.0,0,1,1,1,0,0,1,1,0
Isaiah Canaan,-2.1,2019-03-02,MIL,@,UTA,L,9.683333333333334,0,3,0.0,0,2,0.0,0,0,0.0,1,0,1,1,0,0,1,1,0
Justin Holiday,-1.0,2019-03-02,MEM,@,DAL,W,3.066666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,2,0,0
Jared Dudley,-0.4,2019-03-02,BKN,@,MIA,L,7.4,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,1,0
Hamidou Diallo,-0.4,2019-03-02,OKC,@,SAS,L,2.033333333333333,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0
Zaza Pachulia,-1.5,2019-03-02,DET,@,CLE,W,9.216666666666667,0,2,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0
Lonnie Walker IV,-0.4,2019-03-02,SAS,,OKC,W,2.3833333333333333,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0
Tyson Chandler,-0.5,2019-03-02,LAL,@,PHX,L,5.483333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,2,0
Drew Eubanks,-0.7,2019-03-02,SAS,,OKC,W,2.3833333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,0
Tyler Dorsey,-1.9,2019-03-02,MEM,@,DAL,W,9.266666666666667,0,1,0.0,0,1,0.0,1,2,0.5,0,0,0,0,0,0,1,2,1
Torrey Craig,0.0,2019-03-02,DEN,,NOP,L,1.6333333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Udonis Haslem,-0.4,2019-03-02,MIA,,BKN,W,3.7666666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0
Jonas Jerebko,-0.7,2019-03-02,GSW,@,PHI,W,3.816666666666667,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Quincy Pondexter,0.0,2019-03-02,SAS,,OKC,W,2.033333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Moritz Wagner,-1.0,2019-03-02,LAL,@,PHX,L,1.35,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0
Trae Young,37.8,2019-03-01,ATL,,CHI,L,55.83833333333333,17,33,0.515,6,13,0.462,9,11,0.818,1,7,8,16,1,1,9,2,49
Zach LaVine,30.3,2019-03-01,CHI,@,ATL,W,55.56666666666667,17,35,0.486,6,14,0.429,7,11,0.636,2,7,9,9,2,0,8,3,47
Lauri Markkanen,28.4,2019-03-01,CHI,@,ATL,W,53.888333333333335,9,18,0.5,3,6,0.5,10,12,0.833,2,15,17,2,1,1,1,2,31
Bradley Beal,24.1,2019-03-01,WAS,@,BOS,L,38.48833333333334,12,23,0.522,4,10,0.4,1,2,0.5,1,10,11,6,2,1,3,2,29
Otto Porter Jr.,20.5,2019-03-01,CHI,@,ATL,W,54.56666666666667,10,25,0.4,7,13,0.538,4,4,1.0,2,8,10,4,1,0,3,4,31
Kawhi Leonard,33.2,2019-03-01,TOR,,POR,W,34.416666666666664,14,22,0.636,2,4,0.5,8,8,1.0,0,3,3,5,3,0,2,1,38
LeBron James,28.0,2019-03-01,LAL,,MIL,L,38.81666666666667,10,19,0.526,3,8,0.375,8,10,0.8,2,5,7,10,1,0,3,2,31
CJ McCollum,27.3,2019-03-01,POR,@,TOR,L,39.8,12,20,0.6,7,11,0.636,4,4,1.0,0,4,4,5,1,0,3,3,35
Eric Bledsoe,25.7,2019-03-01,MIL,@,LAL,W,30.873333333333335,12,24,0.5,2,11,0.182,5,5,1.0,2,7,9,5,0,1,1,0,31
Kyle Lowry,19.6,2019-03-01,TOR,,POR,W,40.35,7,13,0.538,3,8,0.375,2,2,1.0,0,7,7,10,1,2,3,4,19
Kemba Walker,22.5,2019-03-01,CHA,@,BKN,W,37.913333333333334,12,20,0.6,1,2,0.5,0,0,0.0,2,2,4,7,4,0,3,3,25
Rajon Rondo,16.0,2019-03-01,LAL,,MIL,L,39.9,7,19,0.368,4,12,0.333,2,2,1.0,2,6,8,9,2,0,3,5,20
Brandon Ingram,24.8,2019-03-01,LAL,,MIL,L,39.25,13,21,0.619,1,4,0.25,4,5,0.8,1,7,8,2,0,1,0,3,31
Giannis Antetokounmpo,14.2,2019-03-01,MIL,@,LAL,W,32.49,7,14,0.5,0,2,0.0,2,4,0.5,2,13,15,6,0,3,4,4,16
Alex Len,21.1,2019-03-01,ATL,,CHI,L,35.891666666666666,9,12,0.75,2,4,0.5,4,9,0.444,2,8,10,1,1,2,1,5,24
Jrue Holiday,18.4,2019-03-01,NOP,@,PHX,W,30.533333333333335,9,14,0.643,3,5,0.6,0,1,0.0,1,4,5,9,2,0,5,3,21
Devin Booker,17.8,2019-03-01,PHX,,NOP,L,33.55,6,17,0.353,1,5,0.2,13,14,0.929,2,4,6,7,1,0,6,2,26
Dewayne Dedmon,14.1,2019-03-01,ATL,,CHI,L,33.08166666666666,6,11,0.545,1,5,0.2,1,1,1.0,0,12,12,2,2,4,2,6,14
Damian Lillard,20.1,2019-03-01,POR,@,TOR,L,37.43333333333333,8,17,0.471,3,6,0.5,5,6,0.833,1,7,8,6,0,0,1,2,24
Marc Gasol,20.4,2019-03-01,TOR,,POR,W,32.28333333333333,9,13,0.692,0,2,0.0,1,1,1.0,0,8,8,6,2,1,2,1,19
Anthony Davis,15.5,2019-03-01,NOP,@,PHX,W,21.3,7,11,0.636,1,2,0.5,2,4,0.5,1,7,8,3,2,3,4,2,17
Willie Cauley-Stein,16.4,2019-03-01,SAC,,LAC,L,31.433333333333334,7,11,0.636,0,0,0.0,2,4,0.5,2,10,12,1,0,4,1,2,16
Buddy Hield,14.8,2019-03-01,SAC,,LAC,L,35.775,6,19,0.316,3,8,0.375,8,8,1.0,3,3,6,3,1,0,1,6,23
Kelly Oubre Jr.,10.5,2019-03-01,PHX,,NOP,L,30.183333333333334,8,22,0.364,1,8,0.125,2,3,0.667,2,3,5,2,4,0,2,4,19
Nicolas Batum,14.1,2019-03-01,CHA,@,BKN,W,39.68333333333333,6,11,0.545,4,8,0.5,1,2,0.5,0,6,6,5,0,1,2,3,17
E'Twaun Moore,17.1,2019-03-01,NOP,@,PHX,W,21.855,5,9,0.556,4,5,0.8,6,6,1.0,0,3,3,3,2,0,2,4,20
Landry Shamet,16.5,2019-03-01,LAC,@,SAC,W,32.91166666666667,6,12,0.5,5,10,0.5,3,3,1.0,0,4,4,2,0,1,0,2,20
Kyrie Irving,12.1,2019-03-01,BOS,,WAS,W,33.47833333333333,6,15,0.4,1,3,0.333,0,0,0.0,0,6,6,12,0,0,1,5,13
Danilo Gallinari,15.2,2019-03-01,LAC,@,SAC,W,29.543333333333333,5,12,0.417,1,5,0.2,8,9,0.889,1,8,9,3,0,0,1,3,19
D'Angelo Russell,12.1,2019-03-01,BKN,,CHA,L,28.3,9,24,0.375,1,7,0.143,3,3,1.0,0,0,0,9,0,0,3,0,22
DeMarre Carroll,17.8,2019-03-01,BKN,,CHA,L,26.166666666666668,5,10,0.5,3,5,0.6,7,8,0.875,0,6,6,1,0,1,0,0,20
De'Aaron Fox,16.0,2019-03-01,SAC,,LAC,L,29.016666666666666,5,9,0.556,0,1,0.0,2,3,0.667,0,5,5,12,1,0,1,3,12
Robin Lopez,13.9,2019-03-01,CHI,@,ATL,W,39.64333333333333,5,8,0.625,0,0,0.0,1,2,0.5,5,6,11,1,1,3,1,3,11
Cheick Diallo,17.5,2019-03-01,NOP,@,PHX,W,21.116666666666667,7,9,0.778,0,0,0.0,1,2,0.5,2,9,11,1,2,0,0,1,15
Al Horford,18.3,2019-03-01,BOS,,WAS,W,29.188333333333333,7,11,0.636,0,0,0.0,4,5,0.8,1,5,6,3,1,1,0,1,18
Jayson Tatum,8.0,2019-03-01,BOS,,WAS,W,31.291666666666668,4,13,0.308,0,5,0.0,2,2,1.0,2,6,8,3,5,0,4,2,10
Deandre Ayton,16.0,2019-03-01,PHX,,NOP,L,28.55,8,11,0.727,0,0,0.0,0,0,0.0,3,5,8,1,3,0,2,2,16
Khris Middleton,18.1,2019-03-01,MIL,@,LAL,W,32.18333333333333,4,8,0.5,2,4,0.5,8,9,0.889,1,4,5,6,0,0,0,4,18
Taurean Prince,15.9,2019-03-01,ATL,,CHI,L,37.32,7,10,0.7,3,6,0.5,0,0,0.0,2,1,3,4,2,0,1,6,17
Marcus Morris Sr.,9.9,2019-03-01,BOS,,WAS,W,27.441666666666666,7,17,0.412,3,11,0.273,0,2,0.0,2,7,9,0,0,1,1,1,17
Elfrid Payton,8.9,2019-03-01,NOP,@,PHX,W,33.85,4,11,0.364,0,0,0.0,0,0,0.0,3,3,6,10,3,0,6,0,8
Malcolm Brogdon,18.5,2019-03-01,MIL,@,LAL,W,27.755,8,13,0.615,3,3,1.0,2,2,1.0,0,2,2,4,0,0,0,0,21
Tomas Satoransky,12.2,2019-03-01,WAS,@,BOS,L,36.505,6,12,0.5,2,5,0.4,1,1,1.0,1,4,5,5,1,0,2,3,15
Caris LeVert,11.3,2019-03-01,BKN,,CHA,L,23.766666666666666,6,11,0.545,2,4,0.5,0,0,0.0,2,5,7,4,0,1,3,2,14
Julius Randle,15.2,2019-03-01,NOP,@,PHX,W,27.85,8,14,0.571,1,3,0.333,5,7,0.714,1,2,3,3,0,0,2,2,22
Jake Layman,9.9,2019-03-01,POR,@,TOR,L,26.983333333333334,5,10,0.5,1,4,0.25,2,3,0.667,1,6,7,1,2,1,2,4,13
Montrezl Harrell,9.7,2019-03-01,LAC,@,SAC,W,29.911666666666665,5,13,0.385,0,1,0.0,5,6,0.833,4,4,8,1,1,1,3,3,15
Vince Carter,7.1,2019-03-01,ATL,,CHI,L,44.88333333333333,5,14,0.357,3,10,0.3,0,0,0.0,1,6,7,1,1,1,1,5,13
Shai Gilgeous-Alexander,10.0,2019-03-01,LAC,@,SAC,W,32.39666666666667,6,13,0.462,3,3,1.0,0,0,0.0,2,4,6,1,1,0,1,4,15
Ivica Zubac,11.9,2019-03-01,LAC,@,SAC,W,18.066666666666666,4,9,0.444,0,0,0.0,2,4,0.5,4,6,10,2,0,2,0,0,10
Lou Williams,8.6,2019-03-01,LAC,@,SAC,W,28.168333333333333,6,17,0.353,0,5,0.0,5,9,0.556,1,2,3,4,1,0,2,1,17
Jeremy Lamb,14.1,2019-03-01,CHA,@,BKN,W,34.71666666666667,7,15,0.467,1,3,0.333,7,7,1.0,0,1,1,0,0,1,0,3,22
Kris Dunn,9.7,2019-03-01,CHI,@,ATL,W,31.763333333333332,5,11,0.455,3,5,0.6,1,2,0.5,0,1,1,6,0,1,1,6,14
Patrick Beverley,10.1,2019-03-01,LAC,@,SAC,W,31.266666666666666,5,8,0.625,2,3,0.667,0,0,0.0,2,5,7,3,0,1,2,5,12
Frank Kaminsky,8.1,2019-03-01,CHA,@,BKN,W,24.083333333333332,7,12,0.583,1,2,0.5,0,0,0.0,3,4,7,1,0,1,4,5,15
Pascal Siakam,10.6,2019-03-01,TOR,,POR,W,34.96666666666667,4,8,0.5,2,4,0.5,6,8,0.75,0,4,4,4,0,0,3,4,16
Marcus Smart,14.7,2019-03-01,BOS,,WAS,W,30.466666666666665,6,7,0.857,4,4,1.0,0,0,0.0,1,1,2,0,2,0,1,2,16
Maurice Harkless,11.7,2019-03-01,POR,@,TOR,L,26.75,5,9,0.556,0,2,0.0,1,2,0.5,0,4,4,4,3,0,0,4,11
Jeff Green,12.8,2019-03-01,WAS,@,BOS,L,32.68333333333333,4,9,0.444,2,7,0.286,5,6,0.833,0,4,4,0,1,1,0,0,15
DeAndre' Bembry,9.8,2019-03-01,ATL,,CHI,L,36.54333333333334,6,11,0.545,1,2,0.5,0,0,0.0,0,7,7,2,1,0,2,1,13
Troy Daniels,12.3,2019-03-01,PHX,,NOP,L,16.833333333333332,5,9,0.556,4,6,0.667,1,1,1.0,1,3,4,0,1,0,1,0,15
Cody Zeller,8.7,2019-03-01,CHA,@,BKN,W,23.916666666666668,4,9,0.444,0,1,0.0,4,6,0.667,1,8,9,3,0,0,1,5,12
Harry Giles III,11.2,2019-03-01,SAC,,LAC,L,16.566666666666666,7,13,0.538,0,0,0.0,1,2,0.5,1,4,5,2,1,0,1,1,15
Jusuf Nurkić,10.8,2019-03-01,POR,@,TOR,L,19.4,3,4,0.75,0,0,0.0,4,4,1.0,2,5,7,3,2,0,3,4,10
