Player,GmSc,Date,Team,home_away,Opp,Result,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Paul Millsap,2.6,2020-03-07,DEN,@,CLE,L,26.533333333333335,4,6,0.667,0,0,0.0,0,0,0.0,0,1,1,1,1,0,4,2,8
De'Andre Hunter,-4.3,2020-03-07,ATL,@,MEM,L,28.25,2,11,0.182,0,4,0.0,2,3,0.667,3,2,5,1,0,0,4,6,6
Anfernee Simons,2.1,2020-03-07,POR,,SAC,L,18.883333333333333,3,8,0.375,0,2,0.0,0,0,0.0,2,0,2,1,1,0,1,4,6
Danuel House Jr.,1.7,2020-03-07,HOU,@,CHA,L,26.166666666666668,1,4,0.25,1,4,0.25,0,0,0.0,0,3,3,2,1,0,1,3,3
Matisse Thybulle,5.1,2020-03-07,PHI,@,GSW,L,17.466666666666665,2,5,0.4,1,3,0.333,0,0,0.0,1,0,1,3,0,0,0,0,5
Gorgui Dieng,1.0,2020-03-07,MEM,,ATL,W,18.583333333333332,2,4,0.5,0,1,0.0,0,2,0.0,1,3,4,2,0,0,2,3,4
Torrey Craig,1.0,2020-03-07,DEN,@,CLE,L,7.783333333333333,1,3,0.333,1,3,0.333,0,0,0.0,0,1,1,2,1,0,1,5,3
Vince Carter,1.8,2020-03-07,ATL,@,MEM,L,18.898333333333333,2,7,0.286,1,6,0.167,0,0,0.0,0,2,2,1,0,0,0,1,5
Brandon Goodwin,2.2,2020-03-07,ATL,@,MEM,L,8.255,2,4,0.5,1,3,0.333,0,0,0.0,0,0,0,0,1,0,1,2,5
Georges Niang,2.6,2020-03-07,UTA,@,DET,W,11.766666666666667,2,6,0.333,2,5,0.4,0,0,0.0,0,0,0,0,0,0,0,0,6
Furkan Korkmaz,-2.7,2020-03-07,PHI,@,GSW,L,24.3,1,5,0.2,1,5,0.2,0,0,0.0,0,3,3,1,0,0,3,3,3
Chasson Randle,3.9,2020-03-07,GSW,,PHI,W,13.6,0,1,0.0,0,0,0.0,3,4,0.75,0,1,1,1,1,0,0,0,3
Nassir Little,2.9,2020-03-07,POR,,SAC,L,5.766666666666667,2,4,0.5,0,2,0.0,0,1,0.0,0,0,0,1,1,0,0,1,4
Cory Joseph,0.4,2020-03-07,SAC,@,POR,W,24.313333333333333,1,4,0.25,0,2,0.0,2,2,1.0,0,0,0,1,0,1,1,4,4
Jalen McDaniels,0.5,2020-03-07,CHA,,HOU,W,13.298333333333334,2,3,0.667,0,1,0.0,0,0,0.0,0,2,2,0,0,0,2,2,4
Bruno Fernando,0.8,2020-03-07,ATL,@,MEM,L,8.1,0,1,0.0,0,0,0.0,0,0,0.0,0,4,4,1,0,0,0,1,0
Caleb Swanigan,2.0,2020-03-07,POR,,SAC,L,5.766666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,2,0,0,0,0,0
Alex Len,-0.1,2020-03-07,SAC,@,POR,W,9.683333333333334,0,1,0.0,0,0,0.0,0,0,0.0,2,2,4,0,0,0,1,1,0
Ben McLemore,-0.1,2020-03-07,HOU,@,CHA,L,14.85,1,3,0.333,0,2,0.0,0,0,0.0,0,2,2,0,0,0,1,0,2
Damian Jones,0.6,2020-03-07,ATL,@,MEM,L,4.151666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,1,0
Anthony Tolliver,-0.4,2020-03-07,MEM,,ATL,W,14.6,0,2,0.0,0,2,0.0,0,0,0.0,1,1,2,0,0,0,0,0,0
Yogi Ferrell,1.3,2020-03-07,SAC,@,POR,W,3.533333333333333,0,1,0.0,0,1,0.0,2,2,1.0,0,0,0,0,0,0,0,0,2
Thon Maker,-2.6,2020-03-07,DET,,UTA,L,9.75,0,3,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,3,0
Marko Guduric,-0.7,2020-03-07,MEM,,ATL,W,1.1666666666666667,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Jarrod Uthoff,0.0,2020-03-07,MEM,,ATL,W,1.1666666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Yuta Watanabe,0.0,2020-03-07,MEM,,ATL,W,1.1666666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Ante Zizic,-0.7,2020-03-07,CLE,,DEN,W,4.166666666666667,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Justin James,0.0,2020-03-07,SAC,@,POR,W,1.5333333333333334,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Aron Baynes,32.4,2020-03-06,PHX,,POR,W,36.30833333333333,12,23,0.522,9,14,0.643,4,4,1.0,6,10,16,1,1,2,2,4,37
LeBron James,31.3,2020-03-06,LAL,,MIL,W,36.5,12,21,0.571,1,7,0.143,12,15,0.8,0,8,8,8,3,0,4,4,37
Kristaps Porziņģis,26.0,2020-03-06,DAL,,MEM,W,29.016666666666666,9,19,0.474,4,9,0.444,4,5,0.8,2,9,11,4,3,4,1,4,26
Bradley Beal,28.5,2020-03-06,WAS,,ATL,W,38.291666666666664,13,21,0.619,7,10,0.7,2,2,1.0,0,3,3,4,2,1,3,1,35
Hassan Whiteside,24.5,2020-03-06,POR,@,PHX,L,40.03333333333333,11,14,0.786,1,1,1.0,0,3,0.0,5,15,20,1,0,4,3,1,23
Giannis Antetokounmpo,25.0,2020-03-06,MIL,@,LAL,L,35.51166666666666,10,21,0.476,1,6,0.167,11,14,0.786,1,10,11,6,1,0,2,5,32
Caris LeVert,27.7,2020-03-06,BKN,,SAS,W,31.433333333333334,9,16,0.563,3,5,0.6,6,7,0.857,3,8,11,10,0,0,2,2,27
Nikola Vučević,22.8,2020-03-06,ORL,@,MIN,W,35.516666666666666,12,21,0.571,1,2,0.5,3,3,1.0,3,10,13,4,1,0,3,3,28
Jimmy Butler III,28.5,2020-03-06,MIA,@,NOP,L,37.333333333333336,8,17,0.471,0,0,0.0,12,14,0.857,2,6,8,6,3,0,0,1,28
Shaquille Harrison,26.0,2020-03-06,CHI,,IND,L,33.983333333333334,9,14,0.643,5,6,0.833,2,2,1.0,1,3,4,4,3,2,0,4,25
Chris Paul,26.0,2020-03-06,OKC,@,NYK,W,30.266666666666666,8,13,0.615,4,6,0.667,1,1,1.0,0,3,3,12,3,0,1,1,21
Devin Booker,18.5,2020-03-06,PHX,,POR,W,38.72666666666667,8,20,0.4,3,9,0.333,4,4,1.0,0,5,5,12,1,0,3,4,23
Mike Conley,19.4,2020-03-06,UTA,@,BOS,W,34.5,9,16,0.563,6,10,0.6,1,1,1.0,2,1,3,5,3,0,5,3,25
John Collins,24.2,2020-03-06,ATL,@,WAS,L,29.091666666666665,10,15,0.667,1,3,0.333,5,5,1.0,3,7,10,1,1,2,1,4,26
Jrue Holiday,21.6,2020-03-06,NOP,,MIA,W,37.45,7,13,0.538,3,5,0.6,3,6,0.5,3,3,6,6,3,1,1,2,20
CJ McCollum,21.0,2020-03-06,POR,@,PHX,L,38.833333333333336,10,20,0.5,3,8,0.375,2,2,1.0,1,2,3,8,1,1,1,4,25
Anthony Davis,16.9,2020-03-06,LAL,,MIL,W,29.111666666666668,10,24,0.417,0,4,0.0,10,11,0.909,4,5,9,0,0,2,4,4,30
Marcus Smart,16.8,2020-03-06,BOS,,UTA,L,37.46666666666667,9,23,0.391,6,15,0.4,5,6,0.833,2,1,3,1,1,1,3,1,29
Domantas Sabonis,17.9,2020-03-06,IND,@,CHI,W,36.333333333333336,10,14,0.714,1,1,1.0,3,6,0.5,4,8,12,3,1,0,7,1,24
Dario Saric,23.6,2020-03-06,PHX,,POR,W,38.09166666666667,9,13,0.692,2,4,0.5,4,5,0.8,3,5,8,0,3,1,1,2,24
Duncan Robinson,17.9,2020-03-06,MIA,@,NOP,L,39.156666666666666,8,14,0.571,8,14,0.571,0,0,0.0,0,5,5,4,0,0,3,2,24
Josh Hart,16.7,2020-03-06,NOP,,MIA,W,27.703333333333333,6,12,0.5,3,7,0.429,4,4,1.0,2,10,12,2,1,1,3,2,19
Lonzo Ball,15.6,2020-03-06,NOP,,MIA,W,35.833333333333336,6,12,0.5,3,7,0.429,1,2,0.5,2,7,9,8,1,1,4,2,16
Cam Reddish,15.7,2020-03-06,ATL,@,WAS,L,28.783333333333335,11,17,0.647,5,7,0.714,1,1,1.0,0,1,1,2,1,1,7,3,28
Bam Adebayo,10.6,2020-03-06,MIA,@,NOP,L,36.185,4,10,0.4,0,0,0.0,1,2,0.5,4,8,12,4,3,4,4,6,9
Coby White,18.3,2020-03-06,CHI,,IND,L,37.56666666666667,10,21,0.476,3,10,0.3,3,3,1.0,0,2,2,6,1,0,2,2,26
DeMar DeRozan,24.1,2020-03-06,SAS,@,BKN,L,30.55,10,13,0.769,0,0,0.0,4,5,0.8,0,5,5,9,0,0,1,3,24
Markelle Fultz,21.6,2020-03-06,ORL,@,MIN,W,27.133333333333333,11,14,0.786,0,1,0.0,2,5,0.4,0,4,4,5,1,1,1,3,24
Luka Dončić,14.6,2020-03-06,DAL,,MEM,W,30.05,7,20,0.35,2,8,0.25,5,8,0.625,0,4,4,6,2,0,1,1,21
Damian Lillard,15.1,2020-03-06,POR,@,PHX,L,38.03333333333333,6,16,0.375,3,7,0.429,9,10,0.9,0,3,3,6,0,0,4,2,24
Elfrid Payton,18.7,2020-03-06,NYK,,OKC,L,30.416666666666668,7,12,0.583,0,1,0.0,4,4,1.0,1,8,9,8,0,0,2,1,18
Malik Beasley,20.8,2020-03-06,MIN,,ORL,L,28.216666666666665,14,21,0.667,1,5,0.2,0,0,0.0,0,4,4,1,0,0,1,0,29
Jayson Tatum,9.1,2020-03-06,BOS,,UTA,L,32.96666666666667,7,19,0.368,2,5,0.4,2,4,0.5,0,7,7,3,2,0,3,2,18
Aaron Gordon,13.0,2020-03-06,ORL,@,MIN,W,37.0,6,15,0.4,0,4,0.0,3,6,0.5,2,8,10,4,1,1,1,0,15
Jerome Robinson,14.4,2020-03-06,WAS,,ATL,W,35.575,4,9,0.444,2,5,0.4,4,4,1.0,0,6,6,5,3,0,2,3,14
Derrick White,15.3,2020-03-06,SAS,@,BKN,L,27.3,6,12,0.5,2,6,0.333,5,5,1.0,0,2,2,2,1,3,2,2,19
Mikal Bridges,17.8,2020-03-06,PHX,,POR,W,39.391666666666666,7,10,0.7,2,4,0.5,2,2,1.0,2,3,5,2,2,1,2,1,18
Ricky Rubio,15.3,2020-03-06,PHX,,POR,W,33.458333333333336,5,11,0.455,1,3,0.333,2,2,1.0,1,3,4,10,2,0,1,4,13
Myles Turner,13.7,2020-03-06,IND,@,CHI,W,35.083333333333336,5,12,0.417,0,2,0.0,5,6,0.833,2,6,8,1,0,4,0,3,15
Kevin Huerter,12.6,2020-03-06,ATL,@,WAS,L,38.15833333333333,6,14,0.429,2,8,0.25,0,0,0.0,0,1,1,10,1,1,1,5,14
Delon Wright,16.7,2020-03-06,DAL,,MEM,W,29.216666666666665,4,6,0.667,1,2,0.5,2,2,1.0,2,6,8,5,3,0,1,1,11
Shai Gilgeous-Alexander,17.8,2020-03-06,OKC,@,NYK,W,21.658333333333335,6,10,0.6,1,3,0.333,5,6,0.833,0,3,3,5,2,0,0,4,18
Joe Ingles,13.6,2020-03-06,UTA,@,BOS,W,29.816666666666666,3,7,0.429,3,6,0.5,0,0,0.0,1,6,7,6,3,0,1,1,9
Zion Williamson,16.1,2020-03-06,NOP,,MIA,W,32.06666666666667,7,9,0.778,0,0,0.0,3,4,0.75,2,4,6,2,1,2,3,1,17
Spencer Dinwiddie,14.8,2020-03-06,BKN,,SAS,W,26.166666666666668,7,13,0.538,3,7,0.429,2,7,0.286,0,0,0,9,0,0,1,3,19
Andre Iguodala,13.0,2020-03-06,MIA,@,NOP,L,24.701666666666668,5,8,0.625,0,2,0.0,0,2,0.0,0,7,7,3,3,2,0,3,10
Jordan McLaughlin,15.4,2020-03-06,MIN,,ORL,L,27.816666666666666,6,10,0.6,2,4,0.5,0,0,0.0,1,2,3,9,1,0,1,4,14
Dennis Schröder,9.4,2020-03-06,OKC,@,NYK,W,29.9,5,16,0.313,2,5,0.4,4,5,0.8,0,5,5,3,2,0,1,4,16
Joe Harris,17.0,2020-03-06,BKN,,SAS,W,26.166666666666668,9,14,0.643,2,4,0.5,0,0,0.0,1,3,4,2,1,0,0,2,20
Trevor Ariza,13.1,2020-03-06,POR,@,PHX,L,36.156666666666666,5,9,0.556,3,5,0.6,4,5,0.8,2,3,5,3,1,0,3,4,17
Trey Lyles,14.5,2020-03-06,SAS,@,BKN,L,23.366666666666667,6,12,0.5,5,7,0.714,2,2,1.0,0,2,2,2,0,1,0,3,19
Terrence Ross,16.4,2020-03-06,ORL,@,MIN,W,34.05,7,10,0.7,2,4,0.5,0,0,0.0,0,3,3,4,1,1,0,2,16
Courtney Lee,14.4,2020-03-06,DAL,,MEM,W,29.266666666666666,5,6,0.833,3,4,0.75,0,0,0.0,1,4,5,2,2,1,2,1,13
Victor Oladipo,11.1,2020-03-06,IND,@,CHI,W,26.45,5,10,0.5,2,4,0.5,4,6,0.667,0,3,3,4,2,0,4,2,16
Donte DiVincenzo,12.3,2020-03-06,MIL,@,LAL,L,24.561666666666667,7,13,0.538,3,7,0.429,0,0,0.0,0,3,3,4,0,1,2,2,17
Steven Adams,16.2,2020-03-06,OKC,@,NYK,W,23.516666666666666,5,8,0.625,0,0,0.0,2,2,1.0,6,5,11,1,0,2,0,0,12
Daniel Theis,15.2,2020-03-06,BOS,,UTA,L,27.333333333333332,5,7,0.714,0,0,0.0,2,3,0.667,3,6,9,3,1,1,0,3,12
Danilo Gallinari,16.6,2020-03-06,OKC,@,NYK,W,27.516666666666666,7,13,0.538,3,6,0.5,5,6,0.833,0,1,1,2,0,0,0,1,22
Troy Brown Jr.,12.6,2020-03-06,WAS,,ATL,W,28.116666666666667,5,10,0.5,1,1,1.0,2,2,1.0,1,3,4,5,1,1,1,3,13
Naz Reid,9.3,2020-03-06,MIN,,ORL,L,28.066666666666666,5,14,0.357,1,5,0.2,5,6,0.833,1,2,3,3,1,1,2,4,16
Michael Carter-Williams,17.6,2020-03-06,ORL,@,MIN,W,22.416666666666668,6,7,0.857,1,2,0.5,4,4,1.0,1,1,2,5,1,0,2,1,17
D.J. Augustin,15.9,2020-03-06,ORL,@,MIN,W,26.533333333333335,4,7,0.571,1,3,0.333,9,11,0.818,0,3,3,5,0,0,2,1,18
RJ Barrett,9.7,2020-03-06,NYK,,OKC,L,29.403333333333332,5,12,0.417,1,3,0.333,6,6,1.0,0,4,4,3,1,0,4,3,17
Jonas Valančiūnas,12.8,2020-03-06,MEM,@,DAL,L,28.166666666666668,7,8,0.875,0,0,0.0,0,0,0.0,0,11,11,1,0,0,2,1,14
Thaddeus Young,7.7,2020-03-06,CHI,,IND,L,25.516666666666666,3,10,0.3,0,5,0.0,0,0,0.0,2,5,7,3,4,1,1,3,6
James Johnson,11.4,2020-03-06,MIN,,ORL,L,19.5,3,7,0.429,2,5,0.4,1,2,0.5,0,2,2,7,1,2,1,1,9
Dewayne Dedmon,11.1,2020-03-06,ATL,@,WAS,L,19.8,5,9,0.556,1,2,0.5,0,0,0.0,0,6,6,0,4,0,1,1,11
Denzel Valentine,7.7,2020-03-06,CHI,,IND,L,27.393333333333334,6,17,0.353,1,7,0.143,0,0,0.0,3,3,6,2,2,0,1,3,13
Josh Jackson,10.2,2020-03-06,MEM,@,DAL,L,21.616666666666667,7,15,0.467,2,8,0.25,0,0,0.0,1,1,2,2,1,1,1,3,16
Dillon Brooks,10.0,2020-03-06,MEM,@,DAL,L,30.15,5,13,0.385,2,6,0.333,3,3,1.0,1,4,5,2,1,0,1,3,15
Jordan Clarkson,11.9,2020-03-06,UTA,@,BOS,W,26.866666666666667,7,13,0.538,1,5,0.2,2,2,1.0,2,2,4,2,1,0,2,3,17
Brandon Ingram,-0.1,2020-03-06,NOP,,MIA,W,30.48,4,20,0.2,2,8,0.25,2,2,1.0,0,5,5,3,1,1,3,5,12
Bobby Portis,11.7,2020-03-06,NYK,,OKC,L,27.116666666666667,6,11,0.545,0,1,0.0,2,3,0.667,0,7,7,0,1,1,0,1,14
Khris Middleton,2.2,2020-03-06,MIL,@,LAL,L,36.45,5,19,0.263,2,10,0.2,0,0,0.0,0,5,5,4,1,0,3,2,12
Chris Chiozza,10.8,2020-03-06,BKN,,SAS,W,21.833333333333332,5,9,0.556,3,5,0.6,0,0,0.0,1,5,6,3,0,0,1,3,13
Timothe Luwawu-Cabarrot,14.2,2020-03-06,BKN,,SAS,W,28.816666666666666,5,7,0.714,3,5,0.6,6,6,1.0,0,1,1,2,0,0,2,4,19
JaVale McGee,9.7,2020-03-06,LAL,,MIL,W,20.5,2,5,0.4,0,0,0.0,1,2,0.5,4,7,11,0,3,1,0,2,5
Rudy Gobert,9.4,2020-03-06,UTA,@,BOS,W,32.71666666666667,4,4,1.0,0,0,0.0,1,2,0.5,0,7,7,2,0,3,2,4,9
JaKarr Sampson,14.6,2020-03-06,IND,@,CHI,W,17.316666666666666,5,6,0.833,0,0,0.0,4,6,0.667,1,4,5,3,1,0,1,1,14
Rudy Gay,14.3,2020-03-06,SAS,@,BKN,L,23.166666666666668,6,9,0.667,1,4,0.25,2,2,1.0,1,5,6,2,0,0,0,1,15
Kemba Walker,6.5,2020-03-06,BOS,,UTA,L,26.52166666666667,5,17,0.294,1,7,0.143,2,2,1.0,1,2,3,7,0,0,2,2,13
Maxi Kleber,9.0,2020-03-06,DAL,,MEM,W,29.916666666666668,3,8,0.375,3,7,0.429,0,0,0.0,2,2,4,2,1,2,1,1,9
Eric Bledsoe,3.2,2020-03-06,MIL,@,LAL,L,28.52166666666667,5,13,0.385,0,3,0.0,1,1,1.0,0,4,4,3,3,0,5,5,11
Edmond Sumner,9.8,2020-03-06,IND,@,CHI,W,24.016666666666666,5,11,0.455,2,5,0.4,0,0,0.0,1,2,3,5,0,1,2,0,12
De'Andre Hunter,3.6,2020-03-06,ATL,@,WAS,L,37.016666666666666,4,11,0.364,1,5,0.2,1,4,0.25,1,8,9,2,1,0,3,4,10
Ja Morant,6.1,2020-03-06,MEM,@,DAL,L,32.416666666666664,4,11,0.364,1,3,0.333,2,2,1.0,1,3,4,8,0,0,6,0,11
Davis Bertans,7.8,2020-03-06,WAS,,ATL,W,26.583333333333332,3,12,0.25,3,9,0.333,8,10,0.8,1,2,3,1,0,0,2,3,17
DeAndre Jordan,9.9,2020-03-06,BKN,,SAS,W,22.733333333333334,5,10,0.5,0,0,0.0,2,4,0.5,3,7,10,1,0,0,0,3,12
Tyus Jones,11.1,2020-03-06,MEM,@,DAL,L,20.316666666666666,4,10,0.4,1,3,0.333,0,0,0.0,0,0,0,7,3,0,0,1,9
Tomas Satoransky,6.1,2020-03-06,CHI,,IND,L,26.45,2,8,0.25,0,3,0.0,2,2,1.0,3,4,7,8,1,0,5,0,6
Aaron Holiday,9.4,2020-03-06,IND,@,CHI,W,33.93333333333333,2,6,0.333,0,2,0.0,5,6,0.833,0,3,3,4,2,1,1,3,9
Justin Jackson,11.5,2020-03-06,DAL,,MEM,W,31.683333333333334,4,8,0.5,2,4,0.5,0,0,0.0,2,2,4,4,0,1,0,0,10
Donovan Mitchell,2.3,2020-03-06,UTA,@,BOS,W,32.71666666666667,3,15,0.2,3,10,0.3,2,2,1.0,2,2,4,2,1,0,3,2,11
Brook Lopez,8.1,2020-03-06,MIL,@,LAL,L,29.211666666666666,4,5,0.8,3,4,0.75,2,4,0.5,0,5,5,1,0,0,2,6,13
Mitchell Robinson,11.0,2020-03-06,NYK,,OKC,L,22.166666666666668,5,5,1.0,0,0,0.0,1,2,0.5,2,2,4,0,0,3,1,3,11
Royce O'Neale,7.3,2020-03-06,UTA,@,BOS,W,30.438333333333333,2,6,0.333,2,6,0.333,1,2,0.5,0,7,7,3,0,1,0,2,7
Jarrett Allen,11.2,2020-03-06,BKN,,SAS,W,20.25,5,7,0.714,0,0,0.0,2,2,1.0,0,8,8,1,0,0,1,0,12
Kyle Kuzma,6.6,2020-03-06,LAL,,MIL,W,23.916666666666668,3,11,0.273,1,6,0.167,4,4,1.0,1,7,8,1,0,0,1,1,11
Keldon Johnson,9.9,2020-03-06,SAS,@,BKN,L,21.0,4,6,0.667,1,2,0.5,4,6,0.667,0,5,5,0,1,0,1,3,13
Shabazz Napier,6.4,2020-03-06,WAS,,ATL,W,23.783333333333335,3,7,0.429,1,4,0.25,2,2,1.0,0,3,3,6,1,0,5,0,9
Juancho Hernangomez,5.4,2020-03-06,MIN,,ORL,L,30.333333333333332,3,9,0.333,1,5,0.2,1,2,0.5,2,6,8,1,1,0,0,5,8
Taurean Prince,8.1,2020-03-06,BKN,,SAS,W,29.733333333333334,5,14,0.357,0,4,0.0,3,3,1.0,1,4,5,2,0,0,0,1,13
Kyle Anderson,5.8,2020-03-06,MEM,@,DAL,L,24.683333333333334,2,5,0.4,1,3,0.333,1,2,0.5,1,5,6,3,0,2,2,2,6
Thomas Bryant,10.1,2020-03-06,WAS,,ATL,W,24.2,2,5,0.4,1,2,0.5,5,6,0.833,2,5,7,0,0,1,0,1,10
Jake Layman,13.1,2020-03-06,MIN,,ORL,L,17.566666666666666,5,8,0.625,1,3,0.333,3,3,1.0,1,1,2,1,1,0,0,0,14
Nicolo Melli,6.8,2020-03-06,NOP,,MIA,W,23.536666666666665,2,9,0.222,2,7,0.286,3,4,0.75,2,1,3,6,0,0,1,3,9
Julius Randle,6.4,2020-03-06,NYK,,OKC,L,28.483333333333334,5,10,0.5,0,2,0.0,2,2,1.0,2,6,8,0,0,0,3,2,12
Pat Connaughton,8.5,2020-03-06,MIL,@,LAL,L,18.338333333333335,2,5,0.4,0,2,0.0,3,4,0.75,3,5,8,2,1,0,1,1,7
Hamidou Diallo,8.7,2020-03-06,OKC,@,NYK,W,25.55,5,8,0.625,1,2,0.5,1,3,0.333,1,3,4,0,0,1,0,3,12
Goran Dragic,6.1,2020-03-06,MIA,@,NOP,L,26.73,5,15,0.333,0,5,0.0,5,7,0.714,0,1,1,3,0,0,2,0,15
Jeff Teague,6.8,2020-03-06,ATL,@,WAS,L,28.425,4,9,0.444,0,1,0.0,1,2,0.5,0,2,2,5,1,0,1,3,9
Justin Holiday,5.1,2020-03-06,IND,@,CHI,W,25.416666666666668,3,7,0.429,2,5,0.4,1,1,1.0,0,3,3,0,1,1,2,2,9
Tony Bradley,7.7,2020-03-06,UTA,@,BOS,W,15.283333333333333,3,5,0.6,0,0,0.0,0,0,0.0,1,3,4,1,0,3,0,1,6
Nerlens Noel,8.8,2020-03-06,OKC,@,NYK,W,18.583333333333332,4,6,0.667,0,0,0.0,0,0,0.0,1,2,3,0,0,3,0,0,8
Moritz Wagner,8.7,2020-03-06,WAS,,ATL,W,18.35,4,4,1.0,0,0,0.0,2,2,1.0,1,3,4,1,1,0,1,6,10
Semi Ojeleye,6.9,2020-03-06,BOS,,UTA,L,33.7,4,10,0.4,1,4,0.25,0,0,0.0,3,4,7,0,0,0,0,0,9
Seth Curry,9.8,2020-03-06,DAL,,MEM,W,15.45,7,9,0.778,1,3,0.333,0,0,0.0,0,1,1,0,0,0,2,0,15
Robert Williams III,4.9,2020-03-06,BOS,,UTA,L,16.016666666666666,1,2,0.5,0,0,0.0,0,0,0.0,2,6,8,0,0,3,1,1,2
Otto Porter Jr.,4.8,2020-03-06,CHI,,IND,L,18.606666666666666,4,9,0.444,0,1,0.0,0,0,0.0,3,2,5,1,0,1,1,4,8
T.J. McConnell,7.4,2020-03-06,IND,@,CHI,W,19.3,2,2,1.0,1,1,1.0,0,0,0.0,1,3,4,4,1,0,2,1,5
Danny Green,4.8,2020-03-06,LAL,,MIL,W,30.366666666666667,2,6,0.333,2,5,0.4,0,0,0.0,1,1,2,2,2,0,1,3,6
Abdel Nader,5.9,2020-03-06,OKC,@,NYK,W,20.483333333333334,3,9,0.333,1,4,0.25,2,2,1.0,1,2,3,1,1,0,1,0,9
Anthony Tolliver,5.5,2020-03-06,MEM,@,DAL,L,21.266666666666666,3,5,0.6,2,3,0.667,0,0,0.0,0,4,4,0,1,0,2,1,8
Rui Hachimura,3.4,2020-03-06,WAS,,ATL,W,32.86666666666667,0,6,0.0,0,0,0.0,3,4,0.75,4,4,8,2,1,0,1,1,3
Jaylen Nowell,11.0,2020-03-06,MIN,,ORL,L,12.0,3,4,0.75,0,1,0.0,5,5,1.0,0,0,0,2,1,0,0,2,11
Derrick Jones Jr.,4.8,2020-03-06,MIA,@,NOP,L,23.036666666666665,3,6,0.5,0,3,0.0,1,4,0.25,3,4,7,1,0,0,0,5,7
Dejounte Murray,-1.1,2020-03-06,SAS,@,BKN,L,25.5,3,16,0.188,0,5,0.0,0,0,0.0,1,5,6,3,0,0,1,1,6
Brad Wanamaker,6.6,2020-03-06,BOS,,UTA,L,26.433333333333334,3,7,0.429,0,2,0.0,3,3,1.0,0,2,2,2,0,1,1,1,9
Alex Caruso,6.2,2020-03-06,LAL,,MIL,W,18.416666666666668,3,5,0.6,1,2,0.5,1,2,0.5,0,3,3,1,0,1,1,1,8
Wendell Carter Jr.,3.3,2020-03-06,CHI,,IND,L,26.233333333333334,2,4,0.5,0,1,0.0,4,4,1.0,2,4,6,1,0,0,4,5,8
John Konchar,7.8,2020-03-06,MEM,@,DAL,L,16.383333333333333,3,4,0.75,0,0,0.0,0,0,0.0,2,3,5,3,0,0,1,0,6
Gary Trent Jr.,3.7,2020-03-06,POR,@,PHX,L,21.1,4,10,0.4,0,5,0.0,1,2,0.5,0,1,1,0,2,0,1,2,9
Daniel Gafford,5.6,2020-03-06,CHI,,IND,L,19.216666666666665,3,4,0.75,0,0,0.0,1,2,0.5,2,1,3,2,0,1,2,3,7
Jarrett Culver,4.3,2020-03-06,MIN,,ORL,L,26.666666666666668,3,7,0.429,1,3,0.333,0,0,0.0,3,1,4,2,0,0,2,2,7
Carmelo Anthony,-0.4,2020-03-06,POR,@,PHX,L,33.583333333333336,3,12,0.25,1,3,0.333,0,0,0.0,0,4,4,2,0,0,2,2,7
Bojan Bogdanovic,-1.0,2020-03-06,UTA,@,BOS,W,25.816666666666666,2,9,0.222,1,5,0.2,3,3,1.0,0,4,4,1,0,0,5,1,8
Willie Cauley-Stein,6.5,2020-03-06,DAL,,MEM,W,10.566666666666666,2,5,0.4,0,0,0.0,0,0,0.0,3,1,4,3,0,1,0,0,4
D'Angelo Russell,-1.2,2020-03-06,MIN,,ORL,L,23.35,2,14,0.143,0,4,0.0,1,2,0.5,0,5,5,3,0,0,0,1,5
Wes Iwundu,6.9,2020-03-06,ORL,@,MIN,W,22.666666666666668,3,5,0.6,0,1,0.0,2,2,1.0,0,2,2,1,0,1,0,2,8
Solomon Hill,3.6,2020-03-06,MIA,@,NOP,L,14.806666666666667,1,2,0.5,1,2,0.5,2,2,1.0,0,1,1,0,2,1,3,1,5
Kevin Knox II,1.4,2020-03-06,NYK,,OKC,L,12.816666666666666,1,7,0.143,0,4,0.0,1,2,0.5,2,3,5,0,0,2,0,1,3
Lauri Markkanen,-1.4,2020-03-06,CHI,,IND,L,22.483333333333334,1,10,0.1,0,5,0.0,1,2,0.5,1,4,5,0,1,1,1,0,3
Taj Gibson,4.4,2020-03-06,NYK,,OKC,L,12.333333333333334,3,7,0.429,0,0,0.0,0,0,0.0,3,1,4,0,0,1,1,0,6
Patty Mills,4.8,2020-03-06,SAS,@,BKN,L,16.183333333333334,1,4,0.25,0,3,0.0,5,5,1.0,0,3,3,0,0,1,1,1,7
James Ennis III,3.4,2020-03-06,ORL,@,MIN,W,24.9,1,2,0.5,1,2,0.5,0,0,0.0,0,5,5,3,0,0,1,3,3
