Player,GmSc,Date,Team,home_away,Opp,Result,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Greg Anthony,5.7,1999-04-11,POR,,LAC,L,19.44333333333333,3,9,0.333,0,3,0.0,3,4,0.75,0,2,2,2,2,0,1,2,9
Dickey Simpkins,3.5,1999-04-11,CHI,@,BOS,L,35.93333333333333,2,10,0.2,0,0,0.0,4,6,0.667,2,6,8,1,0,0,1,1,8
Joe Dumars,3.4,1999-04-11,DET,@,MIN,L,37.13333333333333,3,13,0.231,2,10,0.2,0,0,0.0,1,2,3,2,1,0,0,1,8
Lawrence Funderburke,5.8,1999-04-11,SAC,@,VAN,W,18.285,4,9,0.444,0,0,0.0,2,2,1.0,4,3,7,0,0,0,2,3,10
Michael Olowokandi,2.6,1999-04-11,LAC,@,POR,W,37.74,3,9,0.333,0,0,0.0,0,2,0.0,2,5,7,1,0,1,1,2,6
Sam Mitchell,7.5,1999-04-11,MIN,,DET,W,27.351666666666667,6,11,0.545,0,2,0.0,0,0,0.0,1,2,3,1,0,0,0,3,12
Robert Horry,1.3,1999-04-11,LAL,,SEA,L,20.463333333333335,1,6,0.167,1,2,0.5,1,2,0.5,2,3,5,2,2,0,3,3,4
Randell Jackson,7.0,1999-04-11,WAS,,PHI,W,16.6,5,9,0.556,0,0,0.0,1,2,0.5,4,1,5,0,0,0,2,1,11
Don Reid,7.3,1999-04-11,DET,@,MIN,L,20.133333333333333,2,3,0.667,0,0,0.0,2,2,1.0,3,1,4,1,1,1,1,3,6
Kurt Thomas,5.7,1999-04-11,NYK,@,NJN,W,20.233333333333334,2,3,0.667,0,0,0.0,1,4,0.25,4,5,9,1,0,0,1,2,5
Terry Davis,3.1,1999-04-11,WAS,,PHI,W,19.2,1,2,0.5,0,0,0.0,0,2,0.0,2,7,9,2,1,0,3,0,2
Peja Stojakovic,3.1,1999-04-11,SAC,@,VAN,W,22.68166666666667,2,8,0.25,1,4,0.25,2,2,1.0,0,2,2,1,2,0,2,1,7
Juwan Howard,4.0,1999-04-11,WAS,,PHI,W,31.666666666666668,4,9,0.444,0,0,0.0,4,5,0.8,0,2,2,1,0,0,3,3,12
William Cunningham,2.7,1999-04-11,NJN,,NYK,L,21.251666666666665,0,2,0.0,0,0,0.0,0,0,0.0,1,5,6,0,1,3,0,3,0
Derek Harper,5.2,1999-04-11,LAL,,SEA,L,31.8,4,9,0.444,0,1,0.0,0,0,0.0,1,1,2,2,0,1,0,3,8
Corliss Williamson,6.2,1999-04-11,SAC,@,VAN,W,25.3,3,8,0.375,0,0,0.0,2,2,1.0,1,2,3,3,0,0,0,2,8
Ervin Johnson,4.0,1999-04-11,MIL,@,MIA,L,19.385,3,5,0.6,0,0,0.0,1,2,0.5,2,3,5,0,1,0,2,4,7
Dale Ellis,7.0,1999-04-11,SEA,@,LAL,W,23.048333333333332,1,3,0.333,1,2,0.5,7,8,0.875,1,2,3,0,0,0,1,3,10
Terry Dehere,4.7,1999-04-11,VAN,,SAC,L,17.85,3,6,0.5,2,4,0.5,1,2,0.5,0,1,1,2,0,0,1,4,9
Rodney Rogers,4.5,1999-04-11,LAC,@,POR,W,20.1,1,2,0.5,0,1,0.0,0,0,0.0,0,3,3,2,1,2,0,3,2
Jamie Feick,4.9,1999-04-11,NJN,,NYK,L,26.686666666666667,1,4,0.25,0,0,0.0,0,0,0.0,4,4,8,1,1,0,0,1,2
Olden Polynice,3.7,1999-04-11,SEA,@,LAL,W,34.4,2,6,0.333,0,0,0.0,0,0,0.0,5,3,8,1,0,0,0,5,4
Kornel David,6.2,1999-04-11,CHI,@,BOS,L,25.55,5,9,0.556,0,0,0.0,0,2,0.0,2,1,3,0,0,0,0,1,10
Charles R. Jones,1.6,1999-04-11,CHI,@,BOS,L,38.5,3,8,0.375,0,3,0.0,1,4,0.25,1,1,2,2,1,0,2,3,7
Bryce Drew,2.3,1999-04-11,HOU,@,UTA,L,26.65,4,8,0.5,0,2,0.0,0,0,0.0,0,2,2,3,0,0,2,6,8
P.J. Brown,6.1,1999-04-11,MIA,,MIL,W,36.08166666666666,3,6,0.5,0,0,0.0,4,4,1.0,0,2,2,1,0,0,1,3,10
Tariq Abdul-Wahad,4.0,1999-04-11,SAC,@,VAN,W,20.19,4,7,0.571,1,1,1.0,0,2,0.0,0,2,2,1,0,0,1,3,9
Walt Williams,1.6,1999-04-11,POR,,LAC,L,23.55,2,5,0.4,2,3,0.667,0,0,0.0,1,2,3,0,1,0,2,5,6
Tyronn Lue,6.0,1999-04-11,LAL,,SEA,L,15.05,4,5,0.8,2,3,0.667,0,0,0.0,0,0,0,1,0,0,2,2,10
Chris Dudley,3.8,1999-04-11,NYK,@,NJN,W,11.933333333333334,1,1,1.0,0,0,0.0,0,0,0.0,1,3,4,0,0,3,0,4,2
Antoine Carr,5.4,1999-04-11,HOU,@,UTA,L,6.968333333333334,2,4,0.5,0,0,0.0,3,4,0.75,0,1,1,0,1,1,0,3,7
Howard Eisley,4.3,1999-04-11,UTA,,HOU,W,20.383333333333333,3,5,0.6,0,2,0.0,0,0,0.0,0,2,2,4,0,0,2,2,6
Chris Childs,0.7,1999-04-11,NYK,@,NJN,W,30.5,0,6,0.0,0,3,0.0,0,0,0.0,0,3,3,6,1,0,0,3,0
Stacey Augmon,4.9,1999-04-11,POR,,LAC,L,18.516666666666666,2,4,0.5,0,0,0.0,1,2,0.5,0,3,3,1,0,1,0,0,5
Elliot Perry,6.4,1999-04-11,NJN,,NYK,L,10.885,2,3,0.667,0,0,0.0,2,2,1.0,0,1,1,2,1,0,1,0,6
Jim Jackson,4.7,1999-04-11,POR,,LAC,L,19.45,3,6,0.5,0,0,0.0,0,0,0.0,0,2,2,3,0,0,1,0,6
Jud Buechler,2.1,1999-04-11,DET,@,MIN,L,25.233333333333334,2,8,0.25,1,5,0.2,0,0,0.0,1,2,3,2,0,0,0,2,5
Chris Carr,4.5,1999-04-11,NJN,,NYK,L,12.066666666666666,2,6,0.333,2,2,1.0,2,2,1.0,0,1,1,0,0,0,0,1,8
Eric Montross,4.7,1999-04-11,DET,@,MIN,L,18.29,1,1,1.0,0,0,0.0,0,0,0.0,1,2,3,1,0,2,0,1,2
DeJuan Wheat,5.4,1999-04-11,VAN,,SAC,L,12.916666666666666,2,4,0.5,0,0,0.0,0,0,0.0,0,0,0,2,2,0,0,0,4
Dean Garrett,3.9,1999-04-11,MIN,,DET,W,12.833333333333334,2,4,0.5,0,0,0.0,0,0,0.0,1,1,2,0,1,1,0,2,4
Larry Hughes,5.6,1999-04-11,PHI,@,WAS,L,9.89,1,2,0.5,0,1,0.0,2,2,1.0,0,2,2,2,1,0,0,1,4
Greg Minor,4.3,1999-04-11,BOS,,CHI,W,17.485,2,3,0.667,0,0,0.0,0,0,0.0,0,4,4,2,0,0,1,0,4
Felipe Lopez,1.5,1999-04-11,VAN,,SAC,L,30.15,1,3,0.333,0,1,0.0,0,0,0.0,1,4,5,1,1,0,2,1,2
Mark Hendrickson,8.3,1999-04-11,NJN,,NYK,L,12.751666666666667,2,2,1.0,0,0,0.0,5,6,0.833,0,1,1,0,0,0,0,0,9
Loy Vaught,1.4,1999-04-11,DET,@,MIN,L,15.718333333333334,1,5,0.2,0,0,0.0,0,0,0.0,2,3,5,0,1,0,0,2,2
Cory Carr,4.3,1999-04-11,CHI,@,BOS,L,18.05,2,4,0.5,0,0,0.0,0,0,0.0,0,2,2,3,0,0,0,1,4
Tom Hammonds,2.7,1999-04-11,MIN,,DET,W,28.2,1,7,0.143,0,0,0.0,5,6,0.833,0,1,1,1,0,0,0,1,7
Clar. Weatherspoon,3.6,1999-04-11,MIA,,MIL,W,16.301666666666666,1,1,1.0,0,0,0.0,2,2,1.0,1,2,3,0,1,0,2,1,4
Dell Curry,2.1,1999-04-11,MIL,@,MIA,L,23.781666666666666,3,8,0.375,1,3,0.333,0,0,0.0,0,1,1,0,0,0,0,2,7
Dennis Scott,4.7,1999-04-11,MIN,,DET,W,19.781666666666666,2,2,1.0,2,2,1.0,0,0,0.0,0,0,0,1,0,0,1,1,6
James Robinson,3.4,1999-04-11,MIN,,DET,W,10.7,1,2,0.5,0,0,0.0,0,0,0.0,1,1,2,2,1,0,1,0,2
Aaron McKie,5.0,1999-04-11,PHI,@,WAS,L,13.231666666666667,3,4,0.75,0,0,0.0,0,0,0.0,0,0,0,2,0,0,0,2,6
Malik Sealy,-0.3,1999-04-11,MIN,,DET,W,30.121666666666666,2,7,0.286,0,1,0.0,0,0,0.0,1,2,3,1,0,0,1,3,4
Shandon Anderson,2.2,1999-04-11,UTA,,HOU,W,12.383333333333333,2,6,0.333,0,0,0.0,2,2,1.0,1,1,2,0,0,0,1,1,6
Robert Traylor,1.8,1999-04-11,MIL,@,MIA,L,12.285,2,3,0.667,0,0,0.0,1,2,0.5,0,2,2,1,0,0,2,2,5
Chris Whitney,2.6,1999-04-11,WAS,,PHI,W,9.028333333333334,1,2,0.5,1,1,1.0,2,2,1.0,0,1,1,1,0,0,2,1,5
Michael Dickerson,0.9,1999-04-11,HOU,@,UTA,L,25.333333333333332,1,6,0.167,0,1,0.0,0,0,0.0,0,1,1,4,0,0,0,1,2
Walter McCarty,1.8,1999-04-11,BOS,,CHI,W,12.733333333333333,2,5,0.4,0,1,0.0,0,0,0.0,0,0,0,1,1,0,0,3,4
Michael Curry,1.5,1999-04-11,MIL,@,MIA,L,18.013333333333332,1,2,0.5,0,0,0.0,0,0,0.0,0,2,2,1,1,0,1,2,2
Darrick Martin,1.6,1999-04-11,LAC,@,POR,W,10.486666666666666,0,1,0.0,0,0,0.0,2,2,1.0,1,0,1,2,1,0,2,2,2
Tim Thomas,2.5,1999-04-11,MIL,@,MIA,L,17.406666666666666,1,2,0.5,0,0,0.0,2,4,0.5,2,0,2,1,0,0,1,2,4
Cuttino Mobley,-0.5,1999-04-11,HOU,@,UTA,L,21.35,1,6,0.167,1,2,0.5,2,2,1.0,0,0,0,1,0,0,2,1,5
Thurl Bailey,-0.2,1999-04-11,UTA,,HOU,W,11.718333333333334,1,5,0.2,0,0,0.0,0,0,0.0,1,1,2,0,0,1,0,2,2
Cherokee Parks,-0.9,1999-04-11,VAN,,SAC,L,18.966666666666665,1,5,0.2,0,0,0.0,0,0,0.0,0,2,2,2,0,0,1,2,2
Scott Burrell,2.3,1999-04-11,NJN,,NYK,L,4.5,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,0,2
Jerome Williams,2.6,1999-04-11,DET,@,MIN,L,15.516666666666667,1,1,1.0,0,0,0.0,0,0,0.0,1,2,3,0,0,0,0,1,2
Harvey Grant,1.5,1999-04-11,PHI,@,WAS,L,26.655,2,4,0.5,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,2,4
Rex Walters,1.0,1999-04-11,MIA,,MIL,W,16.46,1,3,0.333,0,1,0.0,0,0,0.0,1,1,2,1,0,0,1,0,2
Keith Booth,1.9,1999-04-11,CHI,@,BOS,L,7.015,0,0,0.0,0,0,0.0,2,2,1.0,0,3,3,0,0,0,1,0,2
Vinny Del Negro,0.0,1999-04-11,MIL,@,MIA,L,18.783333333333335,1,3,0.333,0,0,0.0,0,0,0.0,0,0,0,3,0,0,2,1,2
Lorenzen Wright,1.5,1999-04-11,LAC,@,POR,W,10.066666666666666,2,3,0.667,0,0,0.0,1,1,1.0,0,0,0,0,0,0,1,3,5
Bill Wennington,0.2,1999-04-11,CHI,@,BOS,L,8.933333333333334,1,4,0.25,0,0,0.0,0,0,0.0,0,0,0,2,0,0,0,2,2
Rick Fox,-3.4,1999-04-11,LAL,,SEA,L,12.091666666666667,1,6,0.167,0,1,0.0,0,0,0.0,0,0,0,2,0,0,1,5,2
Charles O'Bannon,0.6,1999-04-11,DET,@,MIN,L,5.166666666666667,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,2,0,0,0,1,0
George Lynch,-0.3,1999-04-11,PHI,@,WAS,L,13.533333333333333,0,1,0.0,0,0,0.0,1,2,0.5,1,1,2,0,0,0,0,3,1
Pete Chilcutt,-1.1,1999-04-11,VAN,,SAC,L,16.548333333333332,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,1,1,1,0
Ruben Patterson,-0.2,1999-04-11,LAL,,SEA,L,11.283333333333333,1,3,0.333,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,3,2
Jelani McCoy,2.0,1999-04-11,SEA,@,LAL,W,6.485,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,2
J.R. Reid,2.0,1999-04-11,LAL,,SEA,L,4.088333333333333,1,1,1.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,1,2
Othella Harrington,-4.9,1999-04-11,HOU,@,UTA,L,14.618333333333334,0,5,0.0,0,0,0.0,1,2,0.5,0,2,2,0,0,0,1,4,1
John Crotty,0.1,1999-04-11,SEA,@,LAL,W,11.083333333333334,1,1,1.0,0,0,0.0,1,2,0.5,0,0,0,0,0,0,1,3,3
Jon Barry,0.3,1999-04-11,SAC,@,VAN,W,6.808333333333334,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0
Chris Gatling,-0.4,1999-04-11,MIL,@,MIA,L,4.85,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0
Ben Davis,0.7,1999-04-11,NYK,@,NJN,W,0.5416666666666666,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,1,0,0,0,0,0
David Wingate,1.7,1999-04-11,NYK,@,NJN,W,0.8083333333333333,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2
Marlon Garnett,0.6,1999-04-11,BOS,,CHI,W,4.45,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2
Tim Legler,1.7,1999-04-11,WAS,,PHI,W,7.316666666666666,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2
John Coker,0.9,1999-04-11,WAS,,PHI,W,3.6533333333333333,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2
Keith Askins,-0.4,1999-04-11,MIA,,MIL,W,6.706666666666667,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,1,2
Jeff McInnis,0.7,1999-04-11,WAS,,PHI,W,3.6333333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0
Adam Keefe,-0.4,1999-04-11,UTA,,HOU,W,5.333333333333333,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,1,0
Todd Fuller,-3.2,1999-04-11,UTA,,HOU,W,11.595,0,3,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,1,2,0
Matt Bullard,-0.7,1999-04-11,HOU,@,UTA,L,6.066666666666666,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Greg Foster,0.0,1999-04-11,UTA,,HOU,W,0.21666666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Rusty LaRue,-0.4,1999-04-11,CHI,@,BOS,L,1.11,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0
Reggie Jordan,0.0,1999-04-11,MIN,,DET,W,0.23,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
J.R. Henderson,0.0,1999-04-11,VAN,,SAC,L,2.9833333333333334,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Calbert Cheaney,-1.8,1999-04-11,WAS,,PHI,W,3.316666666666667,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0
Khalid Reeves,-1.0,1999-04-11,DET,@,MIN,L,1.5333333333333334,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0
Sean Rooks,-2.2,1999-04-11,LAL,,SEA,L,1.8283333333333334,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,3,0
Jerald Honeycutt,-1.7,1999-04-11,PHI,@,WAS,L,4.475,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0
Shawn Kemp,24.5,1999-04-10,CLE,,ATL,W,39.483333333333334,10,18,0.556,0,0,0.0,4,5,0.8,3,9,12,3,3,4,2,3,24
Vlade Divac,18.2,1999-04-10,SAC,,DEN,W,39.31666666666667,9,13,0.692,1,1,1.0,2,4,0.5,3,12,15,8,0,2,8,3,21
Gary Trent,25.3,1999-04-10,DAL,,GSW,L,41.95,10,16,0.625,0,0,0.0,13,20,0.65,7,4,11,2,1,0,5,3,33
Alonzo Mourning,21.6,1999-04-10,MIA,@,CHI,W,31.858333333333334,6,9,0.667,0,0,0.0,7,10,0.7,2,4,6,2,2,7,2,3,19
Antonio McDyess,10.7,1999-04-10,DEN,@,SAC,L,45.6,8,25,0.32,0,2,0.0,3,4,0.75,4,8,12,3,4,1,4,4,19
Nick Van Exel,20.5,1999-04-10,DEN,@,SAC,L,41.96666666666667,12,26,0.462,4,10,0.4,1,1,1.0,1,1,2,9,0,0,2,1,29
Danny Fortson,20.9,1999-04-10,DEN,@,SAC,L,39.31166666666667,10,17,0.588,0,0,0.0,2,3,0.667,5,12,17,1,1,0,0,4,22
Danny Manning,16.9,1999-04-10,PHX,,SAS,W,34.483333333333334,7,14,0.5,0,0,0.0,0,0,0.0,3,10,13,6,2,2,2,2,14
Chris Webber,17.5,1999-04-10,SAC,,DEN,W,44.361666666666665,11,22,0.5,0,0,0.0,1,3,0.333,6,5,11,5,0,1,2,4,23
Bobby Phills,21.1,1999-04-10,CHH,@,IND,W,37.18333333333333,8,15,0.533,4,6,0.667,3,4,0.75,1,3,4,6,2,0,2,0,23
Tim Duncan,16.4,1999-04-10,SAS,@,PHX,L,37.45,7,14,0.5,0,1,0.0,7,10,0.7,4,6,10,3,0,3,4,3,21
Jason Kidd,21.4,1999-04-10,PHX,,SAS,W,43.75,7,9,0.778,1,1,1.0,0,0,0.0,0,5,5,14,0,2,2,2,15
Elden Campbell,12.2,1999-04-10,CHH,@,IND,W,37.833333333333336,4,15,0.267,0,0,0.0,6,8,0.75,4,12,16,2,2,1,1,4,14
Eddie Jones,16.6,1999-04-10,CHH,@,IND,W,38.11666666666667,5,9,0.556,1,4,0.25,6,8,0.75,0,7,7,5,3,1,3,4,17
Tim Hardaway,19.3,1999-04-10,MIA,@,CHI,W,28.358333333333334,8,16,0.5,3,6,0.5,3,3,1.0,1,6,7,6,0,0,1,1,22
Shawn Bradley,9.6,1999-04-10,DAL,,GSW,L,32.965,6,19,0.316,0,0,0.0,0,0,0.0,6,7,13,0,2,4,1,4,12
Walt Williams,20.7,1999-04-10,POR,@,LAC,W,25.2,6,10,0.6,3,6,0.5,2,2,1.0,1,4,5,4,4,0,0,1,17
Rasheed Wallace,15.2,1999-04-10,POR,@,LAC,W,30.933333333333334,8,14,0.571,0,0,0.0,3,4,0.75,0,3,3,4,2,3,3,4,19
Jason Williams,14.1,1999-04-10,SAC,,DEN,W,36.61666666666667,5,10,0.5,2,6,0.333,1,2,0.5,0,8,8,9,2,0,3,3,13
Pat Garrity,20.3,1999-04-10,PHX,,SAS,W,33.06666666666667,11,16,0.688,2,2,1.0,1,2,0.5,2,5,7,2,0,0,1,2,25
Terry Cummings,16.4,1999-04-10,GSW,@,DAL,W,22.816666666666666,6,8,0.75,0,0,0.0,2,2,1.0,4,4,8,2,3,2,3,3,14
Clifford Robinson,15.3,1999-04-10,PHX,,SAS,W,28.45,9,16,0.563,2,3,0.667,2,2,1.0,0,2,2,6,0,1,3,4,22
Tyrone Nesby,12.1,1999-04-10,LAC,,POR,L,35.233333333333334,5,12,0.417,2,4,0.5,5,5,1.0,1,6,7,2,1,2,4,2,17
Michael Finley,12.9,1999-04-10,DAL,,GSW,L,44.333333333333336,6,18,0.333,0,0,0.0,5,6,0.833,1,3,4,6,2,1,2,0,17
David Wesley,14.3,1999-04-10,CHH,@,IND,W,38.36666666666667,7,14,0.5,1,5,0.2,0,0,0.0,1,7,8,7,1,0,2,1,15
Rex Chapman,16.0,1999-04-10,PHX,,SAS,W,34.065,6,12,0.5,3,6,0.5,3,3,1.0,0,8,8,4,0,0,0,3,18
Jalen Rose,12.1,1999-04-10,IND,,CHH,L,23.706666666666667,5,9,0.556,1,1,1.0,5,5,1.0,0,9,9,1,3,0,4,5,16
Rik Smits,12.0,1999-04-10,IND,,CHH,L,32.995,8,18,0.444,0,0,0.0,6,6,1.0,0,4,4,1,1,1,3,3,22
Michael Olowokandi,8.3,1999-04-10,LAC,,POR,L,29.25,5,12,0.417,0,0,0.0,3,6,0.5,3,9,12,1,1,0,2,4,13
Mark Jackson,11.8,1999-04-10,IND,,CHH,L,36.0,3,9,0.333,0,1,0.0,3,3,1.0,1,7,8,9,1,0,1,3,9
Eric Washington,16.3,1999-04-10,DEN,@,SAC,L,26.283333333333335,6,9,0.667,5,8,0.625,2,3,0.667,1,3,4,0,0,0,0,0,19
Brevin Knight,15.1,1999-04-10,CLE,,ATL,W,30.266666666666666,5,6,0.833,0,0,0.0,2,2,1.0,0,2,2,13,0,0,4,1,12
Kornel David,11.1,1999-04-10,CHI,,MIA,L,35.733333333333334,4,10,0.4,0,0,0.0,5,6,0.833,5,5,10,0,1,1,2,2,13
Malik Rose,11.0,1999-04-10,SAS,@,PHX,L,28.65,5,12,0.417,0,0,0.0,3,6,0.5,5,3,8,0,3,0,1,2,13
Chauncey Billups,5.2,1999-04-10,DEN,@,SAC,L,35.31666666666667,4,15,0.267,1,6,0.167,2,3,0.667,1,2,3,2,5,0,3,3,11
Alan Henderson,13.1,1999-04-10,ATL,@,CLE,L,28.283333333333335,6,14,0.429,0,0,0.0,6,6,1.0,1,4,5,0,2,0,1,1,18
Corie Blount,6.0,1999-04-10,CLE,,ATL,W,27.3,1,7,0.143,0,0,0.0,2,2,1.0,5,7,12,1,2,2,2,3,4
Eric Piatkowski,8.0,1999-04-10,LAC,,POR,L,38.03333333333333,5,12,0.417,3,6,0.5,1,1,1.0,0,3,3,1,2,0,2,3,14
John Starks,8.4,1999-04-10,GSW,@,DAL,W,32.65,3,9,0.333,1,3,0.333,3,4,0.75,1,5,6,5,1,0,2,2,10
Steve Nash,7.3,1999-04-10,DAL,,GSW,L,40.983333333333334,4,11,0.364,3,6,0.5,0,0,0.0,0,7,7,3,0,0,1,2,11
Kelvin Cato,6.9,1999-04-10,POR,@,LAC,W,19.246666666666666,4,8,0.5,0,0,0.0,2,4,0.5,1,2,3,0,1,4,1,6,10
Dikembe Mutombo,8.6,1999-04-10,ATL,@,CLE,L,29.45,2,6,0.333,0,0,0.0,3,4,0.75,5,7,12,0,0,2,0,4,7
Maurice Taylor,8.7,1999-04-10,LAC,,POR,L,21.75,5,9,0.556,0,0,0.0,1,4,0.25,1,4,5,3,0,2,1,3,11
Damon Stoudamire,10.6,1999-04-10,POR,@,LAC,W,30.166666666666668,4,11,0.364,1,3,0.333,2,2,1.0,2,2,4,5,1,0,0,2,11
Jamal Mashburn,10.3,1999-04-10,MIA,@,CHI,W,22.866666666666667,4,8,0.5,0,0,0.0,6,6,1.0,1,5,6,1,1,0,2,4,14
Reggie Miller,8.6,1999-04-10,IND,,CHH,L,33.75,6,15,0.4,3,8,0.375,2,2,1.0,0,3,3,0,0,0,0,3,17
Antawn Jamison,9.2,1999-04-10,GSW,@,DAL,W,25.333333333333332,5,12,0.417,0,0,0.0,1,3,0.333,4,3,7,2,0,1,0,1,11
Chris Mills,9.0,1999-04-10,GSW,@,DAL,W,26.25,4,7,0.571,1,3,0.333,1,2,0.5,2,3,5,3,0,1,2,1,10
Bimbo Coles,4.4,1999-04-10,GSW,@,DAL,W,38.96666666666667,6,17,0.353,0,1,0.0,2,2,1.0,0,4,4,3,0,0,3,1,14
Chucky Brown,6.3,1999-04-10,CHH,@,IND,W,35.03333333333333,3,11,0.273,0,0,0.0,4,4,1.0,0,5,5,1,0,2,0,2,10
Peja Stojakovic,8.6,1999-04-10,SAC,,DEN,W,24.65,5,11,0.455,0,3,0.0,2,2,1.0,2,2,4,0,1,1,1,1,12
Blue Edwards,4.5,1999-04-10,MIA,@,CHI,W,13.316666666666666,3,5,0.6,0,1,0.0,0,1,0.0,0,5,5,3,3,0,5,1,6
Ron Harper,4.4,1999-04-10,CHI,,MIA,L,22.8,3,9,0.333,0,3,0.0,0,2,0.0,2,4,6,3,2,0,2,1,6
Antonio Davis,7.5,1999-04-10,IND,,CHH,L,25.066666666666666,4,9,0.444,0,0,0.0,3,4,0.75,2,2,4,0,0,2,1,2,11
Wesley Person,11.3,1999-04-10,CLE,,ATL,W,30.403333333333332,7,10,0.7,0,1,0.0,0,0,0.0,1,4,5,0,0,0,0,1,14
David Robinson,2.2,1999-04-10,SAS,@,PHX,L,24.2,1,9,0.111,0,0,0.0,2,2,1.0,1,1,2,2,2,3,2,1,4
Jim Jackson,8.9,1999-04-10,POR,@,LAC,W,20.5,4,8,0.5,0,2,0.0,1,2,0.5,1,4,5,2,1,0,0,0,9
Corliss Williamson,11.0,1999-04-10,SAC,,DEN,W,23.35,6,10,0.6,0,0,0.0,2,2,1.0,1,1,2,2,0,0,0,2,14
Jason Caffey,6.1,1999-04-10,GSW,@,DAL,W,16.366666666666667,5,9,0.556,0,0,0.0,1,1,1.0,2,1,3,0,1,1,2,5,11
Stacey Augmon,6.8,1999-04-10,POR,@,LAC,W,24.95,1,2,0.5,0,0,0.0,3,6,0.5,0,1,1,1,5,0,2,0,5
Bill Wennington,3.0,1999-04-10,CHI,,MIA,L,21.65,3,10,0.3,0,0,0.0,1,2,0.5,1,7,8,0,1,0,0,4,7
Arvydas Sabonis,3.7,1999-04-10,POR,@,LAC,W,15.5,2,5,0.4,0,0,0.0,1,2,0.5,1,4,5,1,1,2,2,3,5
Chris Mullin,5.2,1999-04-10,IND,,CHH,L,27.116666666666667,2,7,0.286,2,4,0.5,0,0,0.0,1,4,5,0,0,2,0,0,6
Grant Long,5.7,1999-04-10,ATL,@,CLE,L,21.65,2,7,0.286,0,1,0.0,5,7,0.714,3,3,6,2,0,0,2,2,9
Toni Kukoc,0.7,1999-04-10,CHI,,MIA,L,31.575,4,16,0.25,0,1,0.0,2,2,1.0,1,2,3,2,1,0,3,1,10
P.J. Brown,1.3,1999-04-10,MIA,@,CHI,W,25.126666666666665,2,8,0.25,0,0,0.0,0,0,0.0,1,3,4,2,2,1,2,4,4
Avery Johnson,4.4,1999-04-10,SAS,@,PHX,L,29.75,2,8,0.25,0,0,0.0,2,2,1.0,0,4,4,6,0,0,1,3,6
Tariq Abdul-Wahad,6.5,1999-04-10,SAC,,DEN,W,27.066666666666666,5,11,0.455,0,2,0.0,0,0,0.0,1,2,3,1,1,0,0,2,10
Mario Elie,6.9,1999-04-10,SAS,@,PHX,L,25.516666666666666,5,10,0.5,0,1,0.0,1,2,0.5,3,0,3,2,0,0,1,3,11
Sean Elliott,3.5,1999-04-10,SAS,@,PHX,L,26.883333333333333,2,7,0.286,2,5,0.4,0,2,0.0,0,7,7,1,0,0,0,1,6
Dan Majerle,2.0,1999-04-10,MIA,@,CHI,W,30.25,0,4,0.0,0,2,0.0,0,0,0.0,1,9,10,3,0,1,1,1,0
Antonio Daniels,8.3,1999-04-10,SAS,@,PHX,L,18.25,3,7,0.429,0,1,0.0,3,4,0.75,1,0,1,3,1,0,0,1,9
Randy Brown,1.3,1999-04-10,CHI,,MIA,L,29.083333333333332,1,8,0.125,0,0,0.0,2,4,0.5,1,2,3,4,2,0,2,2,4
