Player,GmSc,Date,Team,home_away,Opp,Result,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Aaron Wiggins,0.3,2023-03-11,OKC,@,NOP,W,1.99,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0
T.J. Warren,-0.9,2023-03-11,PHX,,SAC,L,3.683333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,3,0
Amir Coffey,0.0,2023-03-11,LAC,,NYK,W,0.68,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Caleb Houstan,0.0,2023-03-11,ORL,,MIA,W,0.5433333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Jamal Cain,0.0,2023-03-11,MIA,@,ORL,L,0.17333333333333334,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Aaron Holiday,0.0,2023-03-11,ATL,,BOS,L,1.15,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Chuma Okeke,-2.1,2023-03-11,ORL,,MIA,W,2.7,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,1,0
Nikola Jokić,34.8,2023-03-10,DEN,@,SAS,L,38.5,14,24,0.583,4,6,0.667,5,6,0.833,3,8,11,11,3,0,5,2,37
Joel Embiid,32.8,2023-03-10,PHI,,POR,W,37.56666666666667,13,20,0.65,0,1,0.0,13,18,0.722,1,6,7,4,2,3,4,2,39
Donovan Mitchell,25.3,2023-03-10,CLE,@,MIA,L,42.55,15,30,0.5,8,15,0.533,4,6,0.667,0,3,3,4,1,0,4,4,42
Rudy Gobert,29.9,2023-03-10,MIN,,BKN,L,42.23166666666667,12,15,0.8,0,0,0.0,2,6,0.333,5,8,13,4,4,1,1,3,26
Anthony Edwards,22.7,2023-03-10,MIN,,BKN,L,43.68333333333333,12,26,0.462,3,9,0.333,5,6,0.833,0,6,6,2,2,3,2,2,32
Scottie Barnes,31.1,2023-03-10,TOR,@,LAL,L,38.06666666666667,13,19,0.684,1,4,0.25,5,6,0.833,3,6,9,7,1,0,1,3,32
Jamal Murray,20.0,2023-03-10,DEN,@,SAS,L,37.3,9,21,0.429,2,8,0.25,4,4,1.0,2,4,6,7,3,2,4,2,24
Trae Young,23.4,2023-03-10,ATL,@,WAS,W,32.85,9,19,0.474,6,10,0.6,4,4,1.0,0,2,2,9,2,0,3,2,28
D'Angelo Russell,25.3,2023-03-10,LAL,,TOR,W,31.016666666666666,10,17,0.588,5,8,0.625,3,3,1.0,1,4,5,9,1,0,4,0,28
Spencer Dinwiddie,23.6,2023-03-10,BKN,@,MIN,W,44.516666666666666,11,24,0.458,3,7,0.429,4,6,0.667,1,2,3,11,1,0,1,3,29
OG Anunoby,26.9,2023-03-10,TOR,@,LAL,L,37.638333333333335,12,14,0.857,4,6,0.667,3,3,1.0,0,2,2,1,5,0,5,1,31
Bradley Beal,19.8,2023-03-10,WAS,,ATL,L,37.266666666666666,11,24,0.458,1,5,0.2,4,4,1.0,1,5,6,5,2,1,2,3,27
Mikal Bridges,19.3,2023-03-10,BKN,@,MIN,W,46.5,13,24,0.542,4,8,0.5,4,6,0.667,0,6,6,1,0,0,4,2,34
Anfernee Simons,24.7,2023-03-10,POR,@,PHI,L,29.298333333333332,13,22,0.591,8,12,0.667,0,1,0.0,0,1,1,2,0,0,0,1,34
Jimmy Butler III,29.5,2023-03-10,MIA,,CLE,W,35.03333333333333,12,16,0.75,1,1,1.0,8,9,0.889,2,3,5,3,0,1,1,2,33
Keldon Johnson,19.9,2023-03-10,SAS,,DEN,W,35.766666666666666,8,17,0.471,3,5,0.6,4,4,1.0,1,7,8,6,2,0,3,1,23
Tyler Herro,19.8,2023-03-10,MIA,,CLE,W,38.473333333333336,8,15,0.533,5,7,0.714,4,4,1.0,0,9,9,4,0,0,3,1,25
Dennis Schröder,17.5,2023-03-10,LAL,,TOR,W,33.38333333333333,8,17,0.471,3,6,0.5,4,4,1.0,0,1,1,7,4,0,6,0,23
Damian Lillard,20.6,2023-03-10,POR,@,PHI,L,38.711666666666666,6,15,0.4,2,8,0.25,8,8,1.0,0,6,6,11,0,0,2,2,22
Jerami Grant,20.9,2023-03-10,POR,@,PHI,L,42.1,8,13,0.615,3,6,0.5,5,8,0.625,2,8,10,2,1,0,1,3,24
Kristaps Porziņģis,13.3,2023-03-10,WAS,,ATL,L,31.883333333333333,8,18,0.444,3,7,0.429,3,5,0.6,0,9,9,0,1,2,2,4,22
Jakob Poeltl,18.2,2023-03-10,TOR,@,LAL,L,33.05,8,17,0.471,0,0,0.0,1,2,0.5,4,6,10,4,3,1,0,2,17
Royce O'Neale,11.2,2023-03-10,BKN,@,MIN,W,36.35,3,11,0.273,3,5,0.6,3,4,0.75,3,12,15,2,3,0,2,5,12
James Harden,17.1,2023-03-10,PHI,,POR,W,39.166666666666664,6,14,0.429,2,8,0.25,5,5,1.0,1,8,9,8,0,0,2,3,19
Kyle Anderson,17.4,2023-03-10,MIN,,BKN,L,38.75,7,12,0.583,1,2,0.5,0,0,0.0,1,6,7,11,1,0,2,3,15
Bam Adebayo,15.0,2023-03-10,MIA,,CLE,W,37.31666666666667,8,12,0.667,0,0,0.0,3,4,0.75,0,6,6,4,3,0,4,5,19
Jarrett Allen,14.0,2023-03-10,CLE,@,MIA,L,34.18666666666667,2,5,0.4,0,0,0.0,2,2,1.0,4,9,13,4,1,4,1,1,6
Kentavious Caldwell-Pope,18.2,2023-03-10,DEN,@,SAS,L,37.083333333333336,4,8,0.5,3,6,0.5,2,2,1.0,1,1,2,5,4,1,0,0,13
Dejounte Murray,15.0,2023-03-10,ATL,@,WAS,W,35.56666666666667,6,16,0.375,1,3,0.333,3,4,0.75,3,4,7,7,1,0,1,0,16
Jeremy Sochan,13.3,2023-03-10,SAS,,DEN,W,32.416666666666664,9,16,0.563,0,3,0.0,1,1,1.0,2,6,8,3,1,0,4,1,19
Doug McDermott,19.0,2023-03-10,SAS,,DEN,W,28.453333333333333,7,8,0.875,4,4,1.0,2,3,0.667,2,3,5,1,1,0,1,2,20
Mike Conley,11.7,2023-03-10,MIN,,BKN,L,40.93333333333333,3,13,0.231,1,6,0.167,4,5,0.8,4,2,6,7,2,1,2,0,11
Nic Claxton,12.2,2023-03-10,BKN,@,MIN,W,35.416666666666664,5,6,0.833,0,0,0.0,1,2,0.5,4,5,9,3,0,4,3,6,11
Caris LeVert,12.3,2023-03-10,CLE,@,MIA,L,38.68333333333333,6,13,0.462,4,9,0.444,0,0,0.0,0,3,3,4,1,1,2,1,16
Tre Jones,16.5,2023-03-10,SAS,,DEN,W,25.366666666666667,5,7,0.714,0,1,0.0,4,5,0.8,0,2,2,8,3,0,3,1,14
Fred VanVleet,8.9,2023-03-10,TOR,@,LAL,L,36.483333333333334,3,9,0.333,2,6,0.333,0,0,0.0,0,4,4,10,3,0,4,3,8
De'Andre Hunter,10.6,2023-03-10,ATL,@,WAS,W,34.983333333333334,7,14,0.5,1,3,0.333,3,4,0.75,0,7,7,0,1,1,3,2,18
Aaron Gordon,11.8,2023-03-10,DEN,@,SAS,L,33.583333333333336,5,8,0.625,2,5,0.4,2,2,1.0,0,6,6,3,1,1,3,3,14
Anthony Davis,11.3,2023-03-10,LAL,,TOR,W,32.56666666666667,4,7,0.571,0,0,0.0,0,0,0.0,3,6,9,3,0,4,1,3,8
Dorian Finney-Smith,11.7,2023-03-10,BKN,@,MIN,W,37.413333333333334,3,9,0.333,2,5,0.4,3,4,0.75,3,2,5,2,3,1,0,4,11
Austin Reaves,16.0,2023-03-10,LAL,,TOR,W,32.46666666666667,6,10,0.6,0,2,0.0,6,6,1.0,0,2,2,5,0,1,1,3,18
Jarred Vanderbilt,13.6,2023-03-10,LAL,,TOR,W,30.35333333333333,5,7,0.714,2,4,0.5,4,4,1.0,1,3,4,1,2,0,3,2,16
Isaac Okoro,16.8,2023-03-10,CLE,@,MIA,L,33.626666666666665,6,9,0.667,1,2,0.5,3,3,1.0,2,0,2,3,2,0,0,2,16
Kyle Kuzma,9.8,2023-03-10,WAS,,ATL,L,39.733333333333334,7,12,0.583,1,3,0.333,2,4,0.5,0,5,5,3,0,0,4,1,17
Max Strus,10.5,2023-03-10,MIA,,CLE,W,25.9,5,8,0.625,4,7,0.571,0,0,0.0,0,3,3,3,0,1,2,4,14
Monte Morris,8.6,2023-03-10,WAS,,ATL,L,26.221666666666668,2,6,0.333,0,2,0.0,2,2,1.0,1,4,5,8,2,1,3,3,6
Daniel Gafford,15.2,2023-03-10,WAS,,ATL,L,28.533333333333335,6,7,0.857,0,0,0.0,1,1,1.0,4,4,8,2,0,1,1,1,13
Zach Collins,7.3,2023-03-10,SAS,,DEN,W,21.083333333333332,4,9,0.444,1,5,0.2,1,2,0.5,1,8,9,3,1,0,3,2,10
Cameron Johnson,8.4,2023-03-10,BKN,@,MIN,W,34.416666666666664,3,8,0.375,2,4,0.5,7,9,0.778,1,7,8,0,0,0,3,3,15
De'Anthony Melton,13.4,2023-03-10,PHI,,POR,W,23.7,5,6,0.833,3,4,0.75,0,0,0.0,0,1,1,5,1,0,1,3,13
Bogdan Bogdanović,8.8,2023-03-10,ATL,@,WAS,W,22.3,5,11,0.455,4,8,0.5,1,1,1.0,0,2,2,3,0,0,2,3,15
Delon Wright,13.5,2023-03-10,WAS,,ATL,L,29.683333333333334,4,6,0.667,0,1,0.0,2,2,1.0,1,1,2,5,3,0,1,1,10
Jusuf Nurkić,10.2,2023-03-10,POR,@,PHI,L,25.883333333333333,5,8,0.625,0,2,0.0,1,5,0.2,0,5,5,5,1,0,0,4,11
Jaden McDaniels,8.5,2023-03-10,MIN,,BKN,L,35.913333333333334,6,10,0.6,0,2,0.0,3,7,0.429,0,3,3,3,0,1,2,5,15
Tyrese Maxey,12.6,2023-03-10,PHI,,POR,W,35.748333333333335,5,8,0.625,1,3,0.333,2,2,1.0,1,3,4,2,1,0,0,2,13
Pascal Siakam,6.0,2023-03-10,TOR,@,LAL,L,37.071666666666665,5,13,0.385,2,5,0.4,0,0,0.0,0,4,4,2,0,1,1,3,12
Devin Vassell,7.5,2023-03-10,SAS,,DEN,W,31.183333333333334,6,15,0.4,2,7,0.286,0,0,0.0,0,2,2,4,0,0,1,2,14
Cam Reddish,7.2,2023-03-10,POR,@,PHI,L,36.03333333333333,6,11,0.545,1,4,0.25,1,2,0.5,0,2,2,1,2,0,4,1,14
Evan Mobley,7.9,2023-03-10,CLE,@,MIA,L,28.4,4,10,0.4,1,3,0.333,3,4,0.75,0,4,4,2,0,1,0,4,12
Victor Oladipo,8.2,2023-03-10,MIA,,CLE,W,22.386666666666667,3,7,0.429,2,3,0.667,0,0,0.0,0,3,3,2,3,0,1,1,8
Ricky Rubio,5.9,2023-03-10,CLE,@,MIA,L,25.16,3,8,0.375,2,7,0.286,0,0,0.0,0,3,3,8,0,0,3,3,8
Rui Hachimura,12.1,2023-03-10,LAL,,TOR,W,19.966666666666665,7,9,0.778,1,2,0.5,1,1,1.0,0,3,3,1,0,0,2,0,16
John Collins,7.9,2023-03-10,ATL,@,WAS,W,27.745,3,7,0.429,0,3,0.0,1,1,1.0,2,2,4,3,2,1,1,3,7
Clint Capela,4.5,2023-03-10,ATL,@,WAS,W,29.433333333333334,4,10,0.4,0,0,0.0,0,0,0.0,5,5,10,0,0,1,3,2,8
Georges Niang,9.2,2023-03-10,PHI,,POR,W,22.835,4,8,0.5,4,7,0.571,0,0,0.0,0,1,1,1,1,0,0,2,12
Onyeka Okongwu,5.8,2023-03-10,ATL,@,WAS,W,18.566666666666666,1,4,0.25,0,0,0.0,2,4,0.5,1,7,8,1,2,1,0,3,4
Drew Eubanks,7.8,2023-03-10,POR,@,PHI,L,22.116666666666667,2,5,0.4,0,0,0.0,4,4,1.0,1,5,6,1,0,2,1,2,8
Sandro Mamukelashvili,10.5,2023-03-10,SAS,,DEN,W,12.0,4,5,0.8,2,3,0.667,1,2,0.5,1,3,4,2,0,0,0,3,11
Nickeil Alexander-Walker,5.7,2023-03-10,MIN,,BKN,L,20.153333333333332,4,10,0.4,1,6,0.167,1,2,0.5,1,4,5,2,0,0,1,2,10
Kevin Love,5.3,2023-03-10,MIA,,CLE,W,20.99,2,8,0.25,1,5,0.2,2,2,1.0,4,3,7,1,0,1,2,0,7
Tobias Harris,4.8,2023-03-10,PHI,,POR,W,24.651666666666667,3,11,0.273,0,3,0.0,2,2,1.0,2,3,5,2,1,0,1,1,8
Saddiq Bey,9.0,2023-03-10,ATL,@,WAS,W,25.538333333333334,5,8,0.625,3,4,0.75,1,1,1.0,0,0,0,0,0,0,1,1,14
Wenyen Gabriel,7.0,2023-03-10,LAL,,TOR,W,15.458333333333334,2,3,0.667,0,0,0.0,0,0,0.0,0,4,4,2,0,3,0,1,4
Caleb Martin,7.8,2023-03-10,MIA,,CLE,W,27.033333333333335,2,4,0.5,1,3,0.333,2,2,1.0,0,6,6,2,0,0,0,1,7
Seth Curry,8.6,2023-03-10,BKN,@,MIN,W,17.236666666666668,4,7,0.571,2,4,0.5,1,1,1.0,0,2,2,1,0,0,0,1,11
Deni Avdija,5.4,2023-03-10,WAS,,ATL,L,17.865,2,5,0.4,1,2,0.5,0,0,0.0,0,6,6,3,0,0,0,2,5
Jalen Johnson,5.2,2023-03-10,ATL,@,WAS,W,13.016666666666667,2,6,0.333,0,0,0.0,0,0,0.0,2,4,6,2,1,0,0,1,4
Bruce Brown,3.0,2023-03-10,DEN,@,SAS,L,25.216666666666665,3,8,0.375,0,3,0.0,2,2,1.0,0,1,1,1,2,0,2,4,8
Lamar Stevens,6.0,2023-03-10,CLE,@,MIA,L,24.708333333333332,2,5,0.4,1,3,0.333,3,4,0.75,2,3,5,0,0,0,0,3,8
Keita Bates-Diop,7.8,2023-03-10,SAS,,DEN,W,13.23,4,6,0.667,1,2,0.5,0,0,0.0,3,1,4,0,0,0,1,0,9
Taurean Prince,3.4,2023-03-10,MIN,,BKN,L,23.1,2,7,0.286,1,2,0.5,3,3,1.0,0,3,3,0,1,0,2,1,8
Matisse Thybulle,6.0,2023-03-10,POR,@,PHI,L,19.39,2,4,0.5,1,3,0.333,0,0,0.0,0,2,2,1,1,1,0,0,5
Malaki Branham,0.6,2023-03-10,SAS,,DEN,W,25.583333333333332,2,7,0.286,0,2,0.0,0,0,0.0,1,3,4,3,1,0,2,5,4
Corey Kispert,3.5,2023-03-10,WAS,,ATL,L,22.156666666666666,3,7,0.429,1,5,0.2,0,0,0.0,0,2,2,1,0,1,1,2,7
Will Barton,6.7,2023-03-10,TOR,@,LAL,L,13.761666666666667,2,3,0.667,1,2,0.5,0,0,0.0,0,1,1,3,1,0,0,1,5
Gabe Vincent,2.5,2023-03-10,MIA,,CLE,W,22.183333333333334,2,7,0.286,0,3,0.0,2,2,1.0,1,0,1,3,1,0,2,3,6
Charles Bassey,4.5,2023-03-10,SAS,,DEN,W,14.916666666666666,2,4,0.5,0,1,0.0,0,0,0.0,2,2,4,1,1,0,0,3,4
Paul Reed,2.1,2023-03-10,PHI,,POR,W,10.433333333333334,2,6,0.333,0,0,0.0,0,0,0.0,4,1,5,0,1,0,1,4,4
Troy Brown Jr.,4.5,2023-03-10,LAL,,TOR,W,23.875,2,4,0.5,1,3,0.333,0,0,0.0,0,3,3,0,1,0,0,1,5
Jeff Green,5.6,2023-03-10,DEN,@,SAS,L,16.283333333333335,2,4,0.5,0,0,0.0,2,2,1.0,0,2,2,0,1,0,0,0,6
Michael Porter Jr.,5.3,2023-03-10,DEN,@,SAS,L,20.29,3,5,0.6,1,3,0.333,0,0,0.0,0,1,1,1,0,0,0,1,7
Cedi Osman,2.1,2023-03-10,CLE,@,MIA,L,12.661666666666667,2,6,0.333,1,4,0.25,2,2,1.0,0,1,1,0,0,0,1,2,7
Malik Beasley,-1.6,2023-03-10,LAL,,TOR,W,20.913333333333334,1,6,0.167,1,5,0.2,1,1,1.0,0,4,4,0,0,0,3,0,4
Cody Zeller,-1.6,2023-03-10,MIA,,CLE,W,10.683333333333334,0,5,0.0,0,0,0.0,0,0,0.0,4,2,6,0,0,1,1,3,0
Thomas Bryant,4.4,2023-03-10,DEN,@,SAS,L,7.633333333333334,2,4,0.5,0,0,0.0,0,0,0.0,2,1,3,1,0,0,0,0,4
Danuel House Jr.,4.0,2023-03-10,PHI,,POR,W,7.348333333333334,2,3,0.667,1,2,0.5,0,0,0.0,0,0,0,0,0,1,0,1,5
Naz Reid,-0.3,2023-03-10,MIN,,BKN,L,10.768333333333333,1,3,0.333,1,1,1.0,0,0,0.0,1,3,4,0,0,0,2,3,3
Reggie Jackson,1.9,2023-03-10,DEN,@,SAS,L,17.066666666666666,1,6,0.167,0,3,0.0,2,2,1.0,0,0,0,3,0,0,0,1,4
P.J. Tucker,2.9,2023-03-10,PHI,,POR,W,20.616666666666667,1,2,0.5,0,1,0.0,0,0,0.0,2,3,5,0,0,0,0,1,2
Jalen McDaniels,1.3,2023-03-10,PHI,,POR,W,10.183333333333334,2,4,0.5,0,0,0.0,0,0,0.0,1,2,3,0,0,0,0,5,4
Precious Achiuwa,1.1,2023-03-10,TOR,@,LAL,L,8.3,2,5,0.4,0,1,0.0,1,2,0.5,1,1,2,0,0,0,1,2,5
Gary Trent Jr.,-2.9,2023-03-10,TOR,@,LAL,L,21.016666666666666,0,9,0.0,0,3,0.0,0,0,0.0,1,1,2,2,1,0,0,0,0
Shake Milton,2.6,2023-03-10,PHI,,POR,W,7.75,0,1,0.0,0,1,0.0,1,2,0.5,0,2,2,3,0,0,0,0,1
Shaedon Sharpe,2.5,2023-03-10,POR,@,PHI,L,17.233333333333334,0,0,0.0,0,0,0.0,1,2,0.5,1,1,2,1,1,0,0,2,1
Chris Boucher,1.0,2023-03-10,TOR,@,LAL,L,10.595,1,3,0.333,0,1,0.0,0,0,0.0,1,1,2,0,0,1,1,0,2
Christian Braun,1.9,2023-03-10,DEN,@,SAS,L,7.043333333333333,1,2,0.5,1,1,1.0,0,0,0.0,0,1,1,0,0,0,0,1,3
Jordan McLaughlin,1.2,2023-03-10,MIN,,BKN,L,9.466666666666667,1,2,0.5,1,2,0.5,0,0,0.0,0,0,0,0,0,0,0,2,3
Nassir Little,-2.2,2023-03-10,POR,@,PHI,L,9.233333333333333,0,2,0.0,0,1,0.0,0,0,0.0,1,1,2,0,0,0,1,2,0
Thaddeus Young,-0.1,2023-03-10,TOR,@,LAL,L,4.016666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0
Cam Thomas,-0.7,2023-03-10,BKN,@,MIN,W,5.3,0,1,0.0,0,0,0.0,1,1,1.0,0,0,0,0,0,0,1,0,1
Joe Harris,-1.5,2023-03-10,BKN,@,MIN,W,7.85,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,2,0
Robin Lopez,0.0,2023-03-10,CLE,@,MIA,L,0.023333333333333334,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Jordan Goodwin,-2.1,2023-03-10,WAS,,ATL,L,6.656666666666666,0,3,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Brook Lopez,24.8,2023-03-09,MIL,,BKN,W,35.96666666666667,10,20,0.5,3,7,0.429,1,2,0.5,5,5,10,3,1,9,2,3,24
Jabari Smith Jr.,28.1,2023-03-09,HOU,@,IND,L,46.93333333333333,10,19,0.526,3,5,0.6,7,9,0.778,3,9,12,3,2,1,1,1,30
Tyrese Haliburton,30.7,2023-03-09,IND,,HOU,W,38.43333333333333,9,20,0.45,2,9,0.222,9,10,0.9,0,2,2,19,0,0,1,1,29
Domantas Sabonis,24.5,2023-03-09,SAC,,NYK,W,36.95333333333333,9,15,0.6,0,0,0.0,6,8,0.75,3,10,13,10,0,1,3,4,24
Tyus Jones,21.4,2023-03-09,MEM,,GSW,W,33.20666666666666,8,17,0.471,3,9,0.333,3,4,0.75,0,4,4,11,3,0,3,1,22
Bobby Portis,23.8,2023-03-09,MIL,,BKN,W,30.406666666666666,11,15,0.733,3,4,0.75,3,4,0.75,3,10,13,2,0,0,3,3,28
Stephen Curry,21.2,2023-03-09,GSW,@,MEM,L,34.391666666666666,10,19,0.526,4,8,0.5,5,6,0.833,3,4,7,4,1,0,4,3,29
Terry Rozier,18.3,2023-03-09,CHA,@,DET,W,34.78333333333333,9,22,0.409,1,7,0.143,2,5,0.4,2,4,6,9,2,2,0,5,21
Julius Randle,12.1,2023-03-09,NYK,@,SAC,L,36.28333333333333,8,22,0.364,2,12,0.167,5,9,0.556,1,9,10,5,2,0,4,5,23
Myles Turner,18.4,2023-03-09,IND,,HOU,W,26.583333333333332,8,15,0.533,0,2,0.0,5,5,1.0,0,5,5,1,1,7,1,6,21
Lauri Markkanen,21.2,2023-03-09,UTA,@,ORL,W,34.016666666666666,11,22,0.5,3,9,0.333,6,6,1.0,1,4,5,2,0,1,2,2,31
Patty Mills,18.0,2023-03-09,BKN,@,MIL,L,30.866666666666667,8,16,0.5,5,9,0.556,2,2,1.0,1,6,7,4,1,1,4,0,23
De'Aaron Fox,19.4,2023-03-09,SAC,,NYK,W,30.745,9,16,0.563,1,4,0.25,4,7,0.571,0,3,3,7,4,0,3,4,23
Paolo Banchero,18.2,2023-03-09,ORL,,UTA,L,33.5,8,17,0.471,3,4,0.75,7,11,0.636,2,6,8,2,0,1,2,2,26
Jaren Jackson Jr.,17.6,2023-03-09,MEM,,GSW,W,32.255,6,13,0.462,3,4,0.75,6,7,0.857,2,7,9,3,1,1,2,4,21
Kelly Oubre Jr.,24.2,2023-03-09,CHA,@,DET,W,38.05,9,16,0.563,4,7,0.571,5,5,1.0,4,0,4,2,1,0,0,1,27
Josh Hart,19.6,2023-03-09,NYK,@,SAC,L,32.1,3,4,0.75,1,1,1.0,2,2,1.0,8,7,15,7,3,0,3,1,9
P.J. Washington,11.4,2023-03-09,CHA,@,DET,W,27.883333333333333,6,15,0.4,1,5,0.2,7,11,0.636,0,5,5,1,2,3,4,3,20
Jalen Green,12.1,2023-03-09,HOU,@,IND,L,42.41166666666667,8,23,0.348,2,7,0.286,6,6,1.0,0,3,3,4,1,1,4,1,24
Markelle Fultz,25.0,2023-03-09,ORL,,UTA,L,32.31666666666667,9,13,0.692,2,4,0.5,5,6,0.833,3,0,3,6,0,0,0,1,25
Talen Horton-Tucker,18.1,2023-03-09,UTA,@,ORL,W,30.095,10,18,0.556,2,5,0.4,1,1,1.0,0,1,1,8,1,0,2,3,23
Buddy Hield,14.7,2023-03-09,IND,,HOU,W,33.28333333333333,6,13,0.462,5,10,0.5,0,0,0.0,0,6,6,0,2,2,0,2,17
Grayson Allen,16.4,2023-03-09,MIL,,BKN,W,32.026666666666664,5,13,0.385,3,9,0.333,6,6,1.0,2,5,7,2,2,0,1,2,19
RJ Barrett,13.4,2023-03-09,NYK,@,SAC,L,32.986666666666665,9,23,0.391,1,8,0.125,6,10,0.6,1,6,7,2,0,0,1,1,25
Malik Monk,18.3,2023-03-09,SAC,,NYK,W,19.953333333333333,6,10,0.6,4,6,0.667,3,3,1.0,0,5,5,5,0,1,1,2,19
Draymond Green,16.1,2023-03-09,GSW,@,MEM,L,30.206666666666667,5,9,0.556,0,1,0.0,6,6,1.0,1,4,5,7,3,0,5,1,16
Kris Dunn,13.7,2023-03-09,UTA,@,ORL,W,23.038333333333334,5,9,0.556,0,1,0.0,2,2,1.0,1,8,9,4,3,1,2,4,12
Jordan Poole,17.7,2023-03-09,GSW,@,MEM,L,34.166666666666664,5,10,0.5,2,5,0.4,10,10,1.0,1,2,3,4,1,0,4,1,22
Walker Kessler,16.1,2023-03-09,UTA,@,ORL,W,31.683333333333334,5,5,1.0,0,0,0.0,3,3,1.0,4,6,10,3,0,3,3,3,13
Jordan Nwora,17.1,2023-03-09,IND,,HOU,W,23.4,7,12,0.583,2,6,0.333,2,2,1.0,2,3,5,1,2,1,1,0,18
Franz Wagner,13.1,2023-03-09,ORL,,UTA,L,34.88333333333333,9,21,0.429,4,9,0.444,2,2,1.0,0,1,1,1,1,0,1,2,24
James Wiseman,14.7,2023-03-09,DET,,CHA,L,26.783333333333335,8,13,0.615,0,0,0.0,0,0,0.0,3,10,13,0,0,1,0,3,16
Jalen Suggs,15.3,2023-03-09,ORL,,UTA,L,29.966666666666665,7,14,0.5,1,5,0.2,2,3,0.667,2,1,3,6,2,0,1,3,17
KJ Martin,19.7,2023-03-09,HOU,@,IND,L,32.5,9,13,0.692,0,0,0.0,5,8,0.625,2,1,3,1,2,0,1,0,23
Desmond Bane,17.0,2023-03-09,MEM,,GSW,W,31.85,9,16,0.563,2,5,0.4,1,2,0.5,0,2,2,6,0,0,0,2,21
Jaden Ivey,4.8,2023-03-09,DET,,CHA,L,31.833333333333332,5,17,0.294,2,7,0.286,4,4,1.0,2,1,3,6,0,2,7,4,16
Nick Richards,15.4,2023-03-09,CHA,@,DET,W,29.283333333333335,6,7,0.857,0,0,0.0,1,1,1.0,4,6,10,1,1,2,2,2,13
Quentin Grimes,12.5,2023-03-09,NYK,@,SAC,L,28.958333333333332,7,13,0.538,4,10,0.4,1,1,1.0,0,1,1,2,1,1,2,4,19
Dillon Brooks,12.2,2023-03-09,MEM,,GSW,W,34.49166666666667,6,15,0.4,1,7,0.143,1,1,1.0,1,3,4,6,1,1,0,3,14
Dru Smith,15.4,2023-03-09,BKN,@,MIL,L,22.45,7,13,0.538,2,6,0.333,1,1,1.0,1,2,3,5,0,1,0,2,17
Alperen Sengun,10.8,2023-03-09,HOU,@,IND,L,25.588333333333335,7,11,0.636,0,0,0.0,0,2,0.0,3,5,8,3,0,2,3,4,14
Jrue Holiday,10.0,2023-03-09,MIL,,BKN,W,33.166666666666664,4,9,0.444,2,6,0.333,1,2,0.5,0,3,3,7,2,1,4,1,11
T.J. McConnell,11.9,2023-03-09,IND,,HOU,W,26.225,4,8,0.5,3,3,1.0,2,2,1.0,1,2,3,6,2,0,3,4,13
Simone Fontecchio,18.5,2023-03-09,UTA,@,ORL,W,21.65,5,7,0.714,1,3,0.333,6,6,1.0,2,0,2,2,3,0,1,1,17
Cory Joseph,14.6,2023-03-09,DET,,CHA,L,24.466666666666665,6,12,0.5,1,3,0.333,4,6,0.667,2,1,3,3,2,0,1,1,17
Cam Thomas,13.5,2023-03-09,BKN,@,MIL,L,25.933333333333334,7,13,0.538,3,6,0.5,4,4,1.0,1,3,4,0,0,0,2,2,21
Keegan Murray,11.7,2023-03-09,SAC,,NYK,W,25.805,4,8,0.5,2,5,0.4,1,2,0.5,1,5,6,2,2,1,0,3,11
Jae'Sean Tate,10.5,2023-03-09,HOU,@,IND,L,29.033333333333335,5,11,0.455,0,1,0.0,3,4,0.75,2,6,8,3,0,1,0,6,13
Khris Middleton,5.5,2023-03-09,MIL,,BKN,W,29.383333333333333,5,19,0.263,1,4,0.25,0,0,0.0,4,3,7,7,0,0,2,2,11
Santi Aldama,13.3,2023-03-09,MEM,,GSW,W,29.566666666666666,5,9,0.556,3,5,0.6,2,2,1.0,2,5,7,1,0,0,1,0,15
Jalen Brunson,13.6,2023-03-09,NYK,@,SAC,L,19.413333333333334,6,12,0.5,3,5,0.6,4,5,0.8,0,2,2,2,0,0,1,0,19
Jae Crowder,10.6,2023-03-09,MIL,,BKN,W,19.516666666666666,2,5,0.4,2,5,0.4,0,0,0.0,3,8,11,2,0,2,0,0,6
Kelly Olynyk,11.4,2023-03-09,UTA,@,ORL,W,29.3,4,7,0.571,1,3,0.333,1,1,1.0,1,4,5,7,0,1,2,2,10
